SIDO_NM,CCG_NM,STRD_YYMM,TP_BUZ_NO,TP_BUZ_NM_CLEAN,amt,cnt,supply_count,external_source,source_scope,amt_per_supply_proxy,cnt_per_supply_proxy
전북특별자치도,부안군,202602,8301,제과점,27360000,1393,17.0,LOCALDATA,식품인허가 영업점,1609411.7647058824,81.94117647058823
전북특별자치도,부안군,202603,4010,편의점,293950000,30599,59.0,국세청,가동사업자,4982203.389830508,518.6271186440678
전북특별자치도,부안군,202603,4020,슈퍼마켓,540360000,19271,29.0,국세청,가동사업자,18633103.44827586,664.5172413793103
전북특별자치도,부안군,202603,8005,중국음식,62250000,2259,34.0,LOCALDATA,식품인허가 영업점,1830882.3529411764,66.44117647058823
전북특별자치도,부안군,202603,8301,제과점,24760000,1336,17.0,LOCALDATA,식품인허가 영업점,1456470.5882352942,78.58823529411765
전북특별자치도,부안군,202604,4010,편의점,318820000,33363,60.0,국세청,가동사업자,5313666.666666667,556.05
전북특별자치도,부안군,202604,4020,슈퍼마켓,547960000,19775,30.0,국세청,가동사업자,18265333.333333332,659.1666666666666
전북특별자치도,부안군,202604,8005,중국음식,63810000,2323,34.0,LOCALDATA,식품인허가 영업점,1876764.705882353,68.32352941176471
전북특별자치도,부안군,202604,8301,제과점,23330000,1335,17.0,LOCALDATA,식품인허가 영업점,1372352.9411764706,78.52941176470588
전북특별자치도,부안군,202605,4010,편의점,377840000,39846,60.0,국세청,가동사업자,6297333.333333333,664.1
전북특별자치도,부안군,202605,4020,슈퍼마켓,645910000,23207,30.0,국세청,가동사업자,21530333.333333332,773.5666666666667
전북특별자치도,부안군,202605,8005,중국음식,80570000,2670,33.0,LOCALDATA,식품인허가 영업점,2441515.1515151514,80.9090909090909
전북특별자치도,부안군,202605,8301,제과점,24800000,1432,17.0,LOCALDATA,식품인허가 영업점,1458823.5294117648,84.23529411764706
전북특별자치도,부안군,202606,4010,편의점,349590000,35976,60.0,국세청,가동사업자,5826500.0,599.6
전북특별자치도,부안군,202606,4020,슈퍼마켓,608800000,21785,29.0,국세청,가동사업자,20993103.44827586,751.2068965517242
전북특별자치도,부안군,202606,8005,중국음식,63350000,2262,33.0,LOCALDATA,식품인허가 영업점,1919696.9696969697,68.54545454545455
전북특별자치도,부안군,202606,8301,제과점,19960000,1182,17.0,LOCALDATA,식품인허가 영업점,1174117.6470588236,69.52941176470588
전북특별자치도,순창군,202601,4010,편의점,105940000,11705,13.0,국세청,가동사업자,8149230.769230769,900.3846153846154
전북특별자치도,순창군,202601,4020,슈퍼마켓,198940000,6820,11.0,국세청,가동사업자,18085454.545454547,620.0
전북특별자치도,순창군,202601,8005,중국음식,35590000,1262,17.0,LOCALDATA,식품인허가 영업점,2093529.4117647058,74.23529411764706
전북특별자치도,순창군,202601,8301,제과점,23820000,1181,8.0,LOCALDATA,식품인허가 영업점,2977500.0,147.625
전북특별자치도,순창군,202602,4010,편의점,121260000,13422,14.0,국세청,가동사업자,8661428.57142857,958.7142857142857
전북특별자치도,순창군,202602,4020,슈퍼마켓,242330000,7693,11.0,국세청,가동사업자,22030000.0,699.3636363636364
전북특별자치도,순창군,202602,8005,중국음식,39620000,1305,16.0,LOCALDATA,식품인허가 영업점,2476250.0,81.5625
전북특별자치도,순창군,202602,8301,제과점,30290000,1480,8.0,LOCALDATA,식품인허가 영업점,3786250.0,185.0
전북특별자치도,순창군,202603,4010,편의점,142070000,16318,15.0,국세청,가동사업자,9471333.333333334,1087.8666666666666
전북특별자치도,순창군,202603,4020,슈퍼마켓,305340000,11688,11.0,국세청,가동사업자,27758181.818181816,1062.5454545454545
전북특별자치도,순창군,202603,8005,중국음식,52430000,1919,16.0,LOCALDATA,식품인허가 영업점,3276875.0,119.9375
전북특별자치도,순창군,202603,8301,제과점,33280000,1847,8.0,LOCALDATA,식품인허가 영업점,4160000.0,230.875
전북특별자치도,순창군,202604,4010,편의점,164790000,19235,15.0,국세청,가동사업자,10986000.0,1282.3333333333333
전북특별자치도,순창군,202604,4020,슈퍼마켓,397810000,15211,13.0,국세청,가동사업자,30600769.230769232,1170.076923076923
전북특별자치도,순창군,202604,8005,중국음식,63620000,2355,16.0,LOCALDATA,식품인허가 영업점,3976250.0,147.1875
전북특별자치도,순창군,202604,8301,제과점,46720000,2310,8.0,LOCALDATA,식품인허가 영업점,5840000.0,288.75
전북특별자치도,순창군,202605,4010,편의점,170880000,20168,15.0,국세청,가동사업자,11392000.0,1344.5333333333333
전북특별자치도,순창군,202605,4020,슈퍼마켓,307780000,14765,13.0,국세청,가동사업자,23675384.615384616,1135.7692307692307
전북특별자치도,순창군,202605,8005,중국음식,61880000,2216,16.0,LOCALDATA,식품인허가 영업점,3867500.0,138.5
전북특별자치도,순창군,202605,8301,제과점,51130000,2721,8.0,LOCALDATA,식품인허가 영업점,6391250.0,340.125
전북특별자치도,순창군,202606,4010,편의점,143350000,16865,15.0,국세청,가동사업자,9556666.666666666,1124.3333333333333
전북특별자치도,순창군,202606,4020,슈퍼마켓,307300000,14319,13.0,국세청,가동사업자,23638461.53846154,1101.4615384615386
전북특별자치도,순창군,202606,8005,중국음식,55170000,2012,15.0,LOCALDATA,식품인허가 영업점,3678000.0,134.13333333333333
전북특별자치도,순창군,202606,8301,제과점,42490000,2384,8.0,LOCALDATA,식품인허가 영업점,5311250.0,298.0
전북특별자치도,완주군,202601,4010,편의점,489470000,51263,94.0,국세청,가동사업자,5207127.659574468,545.3510638297872
전북특별자치도,완주군,202601,4020,슈퍼마켓,788400000,40603,78.0,국세청,가동사업자,10107692.307692308,520.5512820512821
전북특별자치도,완주군,202601,8005,중국음식,101310000,3633,60.0,LOCALDATA,식품인허가 영업점,1688500.0,60.55
전북특별자치도,완주군,202601,8301,제과점,66340000,3852,36.0,LOCALDATA,식품인허가 영업점,1842777.7777777778,107.0
전북특별자치도,완주군,202602,4010,편의점,465590000,49088,96.0,국세청,가동사업자,4849895.833333333,511.3333333333333
전북특별자치도,완주군,202602,4020,슈퍼마켓,799140000,38641,77.0,국세청,가동사업자,10378441.558441559,501.83116883116884
전북특별자치도,완주군,202602,8005,중국음식,92170000,3258,60.0,LOCALDATA,식품인허가 영업점,1536166.6666666667,54.3
전북특별자치도,완주군,202602,8301,제과점,95830000,4270,35.0,LOCALDATA,식품인허가 영업점,2738000.0,122.0
전북특별자치도,완주군,202603,4010,편의점,540440000,60198,96.0,국세청,가동사업자,5629583.333333333,627.0625
전북특별자치도,완주군,202603,4020,슈퍼마켓,772830000,42986,77.0,국세청,가동사업자,10036753.246753247,558.2597402597403
전북특별자치도,완주군,202603,8005,중국음식,111190000,4128,60.0,LOCALDATA,식품인허가 영업점,1853166.6666666667,68.8
전북특별자치도,완주군,202603,8301,제과점,79730000,4844,36.0,LOCALDATA,식품인허가 영업점,2214722.222222222,134.55555555555554
전북특별자치도,완주군,202604,4010,편의점,560570000,64542,94.0,국세청,가동사업자,5963510.638297873,686.6170212765958
전북특별자치도,완주군,202604,4020,슈퍼마켓,769310000,43266,77.0,국세청,가동사업자,9991038.96103896,561.8961038961039
전북특별자치도,완주군,202604,8005,중국음식,106500000,3949,60.0,LOCALDATA,식품인허가 영업점,1775000.0,65.81666666666666
전북특별자치도,완주군,202604,8301,제과점,75790000,5034,36.0,LOCALDATA,식품인허가 영업점,2105277.777777778,139.83333333333334
전북특별자치도,완주군,202605,4010,편의점,586680000,65708,94.0,국세청,가동사업자,6241276.595744681,699.0212765957447
전북특별자치도,완주군,202605,4020,슈퍼마켓,853160000,46352,77.0,국세청,가동사업자,11080000.0,601.974025974026
전북특별자치도,완주군,202605,8005,중국음식,112860000,4082,59.0,LOCALDATA,식품인허가 영업점,1912881.3559322034,69.1864406779661
전북특별자치도,완주군,202605,8301,제과점,86230000,5148,36.0,LOCALDATA,식품인허가 영업점,2395277.777777778,143.0
전북특별자치도,완주군,202606,4010,편의점,572860000,66132,94.0,국세청,가동사업자,6094255.319148936,703.531914893617
전북특별자치도,완주군,202606,4020,슈퍼마켓,792530000,45236,75.0,국세청,가동사업자,10567066.666666666,603.1466666666666
전북특별자치도,완주군,202606,8005,중국음식,98860000,3733,60.0,LOCALDATA,식품인허가 영업점,1647666.6666666667,62.21666666666667
전북특별자치도,완주군,202606,8301,제과점,67480000,4615,37.0,LOCALDATA,식품인허가 영업점,1823783.7837837837,124.72972972972973
전북특별자치도,익산시,202601,4010,편의점,1556630000,171757,226.0,국세청,가동사업자,6887743.362831858,759.9867256637168
전북특별자치도,익산시,202601,4020,슈퍼마켓,2857920000,123423,144.0,국세청,가동사업자,19846666.666666668,857.1041666666666
전북특별자치도,익산시,202601,8005,중국음식,284020000,9588,154.0,LOCALDATA,식품인허가 영업점,1844285.7142857143,62.25974025974026
전북특별자치도,익산시,202601,8301,제과점,193550000,13039,84.0,LOCALDATA,식품인허가 영업점,2304166.6666666665,155.22619047619048
전북특별자치도,익산시,202602,4010,편의점,1597640000,174256,226.0,국세청,가동사업자,7069203.539823009,771.0442477876106
전북특별자치도,익산시,202602,4020,슈퍼마켓,2976750000,119883,142.0,국세청,가동사업자,20963028.169014085,844.2464788732394
전북특별자치도,익산시,202602,8005,중국음식,273540000,9171,154.0,LOCALDATA,식품인허가 영업점,1776233.7662337662,59.55194805194805
전북특별자치도,익산시,202602,8301,제과점,208790000,13295,84.0,LOCALDATA,식품인허가 영업점,2485595.238095238,158.27380952380952
전북특별자치도,익산시,202603,4010,편의점,1732570000,197975,223.0,국세청,가동사업자,7769372.197309417,887.780269058296
전북특별자치도,익산시,202603,4020,슈퍼마켓,2761890000,127348,143.0,국세청,가동사업자,19313916.083916083,890.5454545454545
전북특별자치도,익산시,202603,8005,중국음식,285390000,10386,155.0,LOCALDATA,식품인허가 영업점,1841225.8064516129,67.00645161290322
전북특별자치도,익산시,202603,8301,제과점,223010000,15310,83.0,LOCALDATA,식품인허가 영업점,2686867.4698795183,184.4578313253012
전북특별자치도,익산시,202604,4010,편의점,1703830000,203320,223.0,국세청,가동사업자,7640493.273542601,911.7488789237668
전북특별자치도,익산시,202604,4020,슈퍼마켓,2678810000,126817,148.0,국세청,가동사업자,18100067.56756757,856.8716216216217
전북특별자치도,익산시,202604,8005,중국음식,262770000,10035,156.0,LOCALDATA,식품인허가 영업점,1684423.076923077,64.32692307692308
전북특별자치도,익산시,202604,8301,제과점,213810000,15417,84.0,LOCALDATA,식품인허가 영업점,2545357.1428571427,183.53571428571428
전북특별자치도,익산시,202605,4010,편의점,1913440000,221017,226.0,국세청,가동사업자,8466548.672566371,977.9513274336283
전북특별자치도,익산시,202605,4020,슈퍼마켓,2823440000,130837,148.0,국세청,가동사업자,19077297.2972973,884.0337837837837
전북특별자치도,익산시,202605,8005,중국음식,297140000,10500,156.0,LOCALDATA,식품인허가 영업점,1904743.5897435897,67.3076923076923
전북특별자치도,익산시,202605,8301,제과점,220950000,15260,83.0,LOCALDATA,식품인허가 영업점,2662048.192771084,183.85542168674698
전북특별자치도,익산시,202606,4010,편의점,1755520000,207198,226.0,국세청,가동사업자,7767787.610619469,916.8053097345132
전북특별자치도,익산시,202606,4020,슈퍼마켓,2747760000,129947,146.0,국세청,가동사업자,18820273.97260274,890.0479452054794
전북특별자치도,익산시,202606,8005,중국음식,251470000,9250,153.0,LOCALDATA,식품인허가 영업점,1643594.77124183,60.45751633986928
전북특별자치도,익산시,202606,8301,제과점,194570000,14355,83.0,LOCALDATA,식품인허가 영업점,2344216.8674698793,172.95180722891567
전북특별자치도,임실군,202601,4010,편의점,66540000,7682,20.0,국세청,가동사업자,3327000.0,384.1
전북특별자치도,임실군,202601,4020,슈퍼마켓,87550000,3904,13.0,국세청,가동사업자,6734615.384615385,300.3076923076923
전북특별자치도,임실군,202601,8005,중국음식,33650000,1279,29.0,LOCALDATA,식품인허가 영업점,1160344.8275862068,44.10344827586207
전북특별자치도,임실군,202601,8301,제과점,10280000,583,5.0,LOCALDATA,식품인허가 영업점,2056000.0,116.6
전북특별자치도,임실군,202602,4010,편의점,76350000,8765,20.0,국세청,가동사업자,3817500.0,438.25
전북특별자치도,임실군,202602,4020,슈퍼마켓,120870000,4745,13.0,국세청,가동사업자,9297692.307692308,365.0
전북특별자치도,임실군,202602,8005,중국음식,38620000,1352,29.0,LOCALDATA,식품인허가 영업점,1331724.1379310344,46.62068965517241
전북특별자치도,임실군,202602,8301,제과점,15080000,696,5.0,LOCALDATA,식품인허가 영업점,3016000.0,139.2
전북특별자치도,임실군,202603,4010,편의점,84230000,9811,20.0,국세청,가동사업자,4211500.0,490.55
전북특별자치도,임실군,202603,4020,슈퍼마켓,106010000,5073,13.0,국세청,가동사업자,8154615.384615385,390.2307692307692
전북특별자치도,임실군,202603,8005,중국음식,41740000,1555,29.0,LOCALDATA,식품인허가 영업점,1439310.3448275863,53.62068965517241
전북특별자치도,임실군,202603,8301,제과점,11620000,717,5.0,LOCALDATA,식품인허가 영업점,2324000.0,143.4
전북특별자치도,임실군,202604,4010,편의점,91290000,10331,20.0,국세청,가동사업자,4564500.0,516.55
전북특별자치도,임실군,202604,4020,슈퍼마켓,128550000,5919,13.0,국세청,가동사업자,9888461.538461538,455.3076923076923
전북특별자치도,임실군,202604,8005,중국음식,47840000,1866,29.0,LOCALDATA,식품인허가 영업점,1649655.1724137932,64.34482758620689
전북특별자치도,임실군,202604,8301,제과점,13570000,773,5.0,LOCALDATA,식품인허가 영업점,2714000.0,154.6
전북특별자치도,임실군,202605,4010,편의점,97760000,11478,21.0,국세청,가동사업자,4655238.095238095,546.5714285714286
전북특별자치도,임실군,202605,4020,슈퍼마켓,149740000,7244,13.0,국세청,가동사업자,11518461.538461538,557.2307692307693
전북특별자치도,임실군,202605,8005,중국음식,51440000,1879,29.0,LOCALDATA,식품인허가 영업점,1773793.103448276,64.79310344827586
전북특별자치도,임실군,202605,8301,제과점,15900000,828,5.0,LOCALDATA,식품인허가 영업점,3180000.0,165.6
전북특별자치도,임실군,202606,4010,편의점,91920000,10483,23.0,국세청,가동사업자,3996521.7391304346,455.7826086956522
전북특별자치도,임실군,202606,4020,슈퍼마켓,139580000,6453,13.0,국세청,가동사업자,10736923.076923076,496.38461538461536
전북특별자치도,임실군,202606,8005,중국음식,43830000,1642,28.0,LOCALDATA,식품인허가 영업점,1565357.142857143,58.642857142857146
전북특별자치도,임실군,202606,8301,제과점,13230000,815,5.0,LOCALDATA,식품인허가 영업점,2646000.0,163.0
전북특별자치도,장수군,202601,4010,편의점,67240000,6382,17.0,국세청,가동사업자,3955294.117647059,375.4117647058824
전북특별자치도,장수군,202601,4020,슈퍼마켓,89300000,3291,6.0,국세청,가동사업자,14883333.333333334,548.5
전북특별자치도,장수군,202601,8005,중국음식,21660000,817,25.0,LOCALDATA,식품인허가 영업점,866400.0,32.68
전북특별자치도,장수군,202601,8301,제과점,5920000,371,7.0,LOCALDATA,식품인허가 영업점,845714.2857142857,53.0
전북특별자치도,장수군,202602,4010,편의점,70470000,6326,16.0,국세청,가동사업자,4404375.0,395.375
전북특별자치도,장수군,202602,4020,슈퍼마켓,109040000,3678,7.0,국세청,가동사업자,15577142.857142856,525.4285714285714
전북특별자치도,장수군,202602,8005,중국음식,24050000,906,25.0,LOCALDATA,식품인허가 영업점,962000.0,36.24
전북특별자치도,장수군,202602,8301,제과점,6160000,306,7.0,LOCALDATA,식품인허가 영업점,880000.0,43.714285714285715
전북특별자치도,장수군,202603,4010,편의점,96070000,9196,17.0,국세청,가동사업자,5651176.470588235,540.9411764705883
전북특별자치도,장수군,202603,4020,슈퍼마켓,164200000,7143,7.0,국세청,가동사업자,23457142.85714286,1020.4285714285714
전북특별자치도,장수군,202603,8005,중국음식,44550000,1809,25.0,LOCALDATA,식품인허가 영업점,1782000.0,72.36
전북특별자치도,장수군,202603,8301,제과점,13420000,776,7.0,LOCALDATA,식품인허가 영업점,1917142.857142857,110.85714285714286
전북특별자치도,장수군,202604,4010,편의점,112390000,10971,17.0,국세청,가동사업자,6611176.470588235,645.3529411764706
전북특별자치도,장수군,202604,4020,슈퍼마켓,197950000,8843,7.0,국세청,가동사업자,28278571.42857143,1263.2857142857142
전북특별자치도,장수군,202604,8005,중국음식,51420000,1970,25.0,LOCALDATA,식품인허가 영업점,2056800.0,78.8
전북특별자치도,장수군,202604,8301,제과점,19870000,1116,7.0,LOCALDATA,식품인허가 영업점,2838571.4285714286,159.42857142857142
전북특별자치도,장수군,202605,4010,편의점,117040000,11357,16.0,국세청,가동사업자,7315000.0,709.8125
전북특별자치도,장수군,202605,4020,슈퍼마켓,210590000,9574,7.0,국세청,가동사업자,30084285.714285713,1367.7142857142858
전북특별자치도,장수군,202605,8005,중국음식,64100000,2271,25.0,LOCALDATA,식품인허가 영업점,2564000.0,90.84
전북특별자치도,장수군,202605,8301,제과점,20520000,1013,7.0,LOCALDATA,식품인허가 영업점,2931428.5714285714,144.71428571428572
전북특별자치도,장수군,202606,4010,편의점,110620000,10705,16.0,국세청,가동사업자,6913750.0,669.0625
전북특별자치도,장수군,202606,4020,슈퍼마켓,183960000,8515,7.0,국세청,가동사업자,26280000.0,1216.4285714285713
전북특별자치도,장수군,202606,8005,중국음식,51550000,1964,25.0,LOCALDATA,식품인허가 영업점,2062000.0,78.56
전북특별자치도,장수군,202606,8301,제과점,14200000,849,7.0,LOCALDATA,식품인허가 영업점,2028571.4285714286,121.28571428571429
전북특별자치도,전주시 덕진구,202601,4010,편의점,1610020000,199033,330.0,국세청,가동사업자,4878848.484848484,603.130303030303
전북특별자치도,전주시 덕진구,202601,4020,슈퍼마켓,2542880000,136849,173.0,국세청,가동사업자,14698728.323699422,791.0346820809249
전북특별자치도,전주시 덕진구,202601,8005,중국음식,380370000,12798,142.0,LOCALDATA,식품인허가 영업점,2678661.971830986,90.12676056338029
전북특별자치도,전주시 덕진구,202601,8301,제과점,311910000,24862,123.0,LOCALDATA,식품인허가 영업점,2535853.6585365855,202.130081300813
전북특별자치도,전주시 덕진구,202602,4010,편의점,1528410000,185443,328.0,국세청,가동사업자,4659786.585365853,565.375
전북특별자치도,전주시 덕진구,202602,4020,슈퍼마켓,2512170000,127975,175.0,국세청,가동사업자,14355257.142857144,731.2857142857143
전북특별자치도,전주시 덕진구,202602,8005,중국음식,378610000,12320,143.0,LOCALDATA,식품인허가 영업점,2647622.3776223776,86.15384615384616
전북특별자치도,전주시 덕진구,202602,8301,제과점,332360000,24681,124.0,LOCALDATA,식품인허가 영업점,2680322.580645161,199.04032258064515
전북특별자치도,전주시 덕진구,202603,4010,편의점,1808240000,229321,330.0,국세청,가동사업자,5479515.151515151,694.9121212121212
전북특별자치도,전주시 덕진구,202603,4020,슈퍼마켓,2462240000,146422,174.0,국세청,가동사업자,14150804.597701149,841.5057471264367
전북특별자치도,전주시 덕진구,202603,8005,중국음식,374790000,13302,143.0,LOCALDATA,식품인허가 영업점,2620909.090909091,93.02097902097903
전북특별자치도,전주시 덕진구,202603,8301,제과점,355590000,27970,123.0,LOCALDATA,식품인허가 영업점,2890975.6097560977,227.39837398373984
전북특별자치도,전주시 덕진구,202604,4010,편의점,1781480000,241171,333.0,국세청,가동사업자,5349789.789789789,724.2372372372372
전북특별자치도,전주시 덕진구,202604,4020,슈퍼마켓,2358810000,143266,176.0,국세청,가동사업자,13402329.545454545,814.0113636363636
전북특별자치도,전주시 덕진구,202604,8005,중국음식,352810000,12970,144.0,LOCALDATA,식품인허가 영업점,2450069.4444444445,90.06944444444444
전북특별자치도,전주시 덕진구,202604,8301,제과점,343070000,28962,123.0,LOCALDATA,식품인허가 영업점,2789186.9918699185,235.46341463414635
전북특별자치도,전주시 덕진구,202605,4010,편의점,1922960000,247487,336.0,국세청,가동사업자,5723095.238095238,736.5684523809524
전북특별자치도,전주시 덕진구,202605,4020,슈퍼마켓,2519820000,146461,174.0,국세청,가동사업자,14481724.137931034,841.7298850574713
전북특별자치도,전주시 덕진구,202605,8005,중국음식,389240000,14059,143.0,LOCALDATA,식품인허가 영업점,2721958.041958042,98.31468531468532
전북특별자치도,전주시 덕진구,202605,8301,제과점,360600000,29037,123.0,LOCALDATA,식품인허가 영업점,2931707.3170731706,236.0731707317073
전북특별자치도,전주시 덕진구,202606,4010,편의점,1864450000,242057,337.0,국세청,가동사업자,5532492.581602374,718.2700296735906
전북특별자치도,전주시 덕진구,202606,4020,슈퍼마켓,2423740000,143960,174.0,국세청,가동사업자,13929540.229885057,827.3563218390805
전북특별자치도,전주시 덕진구,202606,8005,중국음식,343480000,12755,143.0,LOCALDATA,식품인허가 영업점,2401958.041958042,89.1958041958042
전북특별자치도,전주시 덕진구,202606,8301,제과점,314290000,26618,123.0,LOCALDATA,식품인허가 영업점,2555203.2520325202,216.40650406504065
전북특별자치도,전주시 완산구,202601,4010,편의점,1600870000,186001,287.0,국세청,가동사업자,5577944.25087108,648.0871080139373
전북특별자치도,전주시 완산구,202601,4020,슈퍼마켓,2287730000,126644,206.0,국세청,가동사업자,11105485.436893204,614.7766990291262
전북특별자치도,전주시 완산구,202601,8005,중국음식,382590000,12117,104.0,LOCALDATA,식품인허가 영업점,3678750.0,116.50961538461539
전북특별자치도,전주시 완산구,202601,8301,제과점,462610000,30697,166.0,LOCALDATA,식품인허가 영업점,2786807.2289156625,184.92168674698794
전북특별자치도,전주시 완산구,202602,4010,편의점,1536330000,175784,287.0,국세청,가동사업자,5353066.202090592,612.4878048780488
전북특별자치도,전주시 완산구,202602,4020,슈퍼마켓,2312330000,120068,206.0,국세청,가동사업자,11224902.912621358,582.8543689320388
전북특별자치도,전주시 완산구,202602,8005,중국음식,383740000,12020,104.0,LOCALDATA,식품인허가 영업점,3689807.6923076925,115.57692307692308
전북특별자치도,전주시 완산구,202602,8301,제과점,523440000,32170,168.0,LOCALDATA,식품인허가 영업점,3115714.285714286,191.48809523809524
전북특별자치도,전주시 완산구,202603,4010,편의점,1736120000,205423,289.0,국세청,가동사업자,6007335.640138408,710.8062283737024
전북특별자치도,전주시 완산구,202603,4020,슈퍼마켓,2191020000,130623,207.0,국세청,가동사업자,10584637.68115942,631.0289855072464
전북특별자치도,전주시 완산구,202603,8005,중국음식,378610000,12708,104.0,LOCALDATA,식품인허가 영업점,3640480.769230769,122.1923076923077
전북특별자치도,전주시 완산구,202603,8301,제과점,492760000,32929,169.0,LOCALDATA,식품인허가 영업점,2915739.644970414,194.84615384615384
전북특별자치도,전주시 완산구,202604,4010,편의점,1689700000,210776,287.0,국세청,가동사업자,5887456.445993031,734.4111498257839
전북특별자치도,전주시 완산구,202604,4020,슈퍼마켓,2160640000,129251,204.0,국세청,가동사업자,10591372.549019609,633.5833333333334
전북특별자치도,전주시 완산구,202604,8005,중국음식,344550000,12038,102.0,LOCALDATA,식품인허가 영업점,3377941.1764705884,118.01960784313725
전북특별자치도,전주시 완산구,202604,8301,제과점,514850000,35031,171.0,LOCALDATA,식품인허가 영업점,3010818.7134502926,204.859649122807
전북특별자치도,전주시 완산구,202605,4010,편의점,1816970000,220946,285.0,국세청,가동사업자,6375333.333333333,775.2491228070176
전북특별자치도,전주시 완산구,202605,4020,슈퍼마켓,2330090000,136071,206.0,국세청,가동사업자,11311116.504854368,660.5388349514564
전북특별자치도,전주시 완산구,202605,8005,중국음식,394560000,12954,103.0,LOCALDATA,식품인허가 영업점,3830679.6116504855,125.76699029126213
전북특별자치도,전주시 완산구,202605,8301,제과점,588150000,37261,173.0,LOCALDATA,식품인허가 영업점,3399710.9826589595,215.3815028901734
전북특별자치도,전주시 완산구,202606,4010,편의점,1787840000,217495,286.0,국세청,가동사업자,6251188.811188811,760.472027972028
전북특별자치도,전주시 완산구,202606,4020,슈퍼마켓,2242370000,133457,200.0,국세청,가동사업자,11211850.0,667.285
전북특별자치도,전주시 완산구,202606,8005,중국음식,329050000,11552,102.0,LOCALDATA,식품인허가 영업점,3225980.3921568627,113.25490196078431
전북특별자치도,전주시 완산구,202606,8301,제과점,441960000,31220,161.0,LOCALDATA,식품인허가 영업점,2745093.167701863,193.91304347826087
전북특별자치도,정읍시,202601,4010,편의점,481560000,51299,97.0,국세청,가동사업자,4964536.082474227,528.8556701030927
전북특별자치도,정읍시,202601,4020,슈퍼마켓,787850000,35448,49.0,국세청,가동사업자,16078571.42857143,723.4285714285714
전북특별자치도,정읍시,202601,8005,중국음식,129270000,4772,61.0,LOCALDATA,식품인허가 영업점,2119180.3278688523,78.22950819672131
전북특별자치도,정읍시,202601,8301,제과점,67100000,4521,25.0,LOCALDATA,식품인허가 영업점,2684000.0,180.84
전북특별자치도,정읍시,202602,4010,편의점,454400000,48759,95.0,국세청,가동사업자,4783157.894736842,513.2526315789473
전북특별자치도,정읍시,202602,4020,슈퍼마켓,757760000,31711,48.0,국세청,가동사업자,15786666.666666666,660.6458333333334
전북특별자치도,정읍시,202602,8005,중국음식,115950000,4191,61.0,LOCALDATA,식품인허가 영업점,1900819.6721311475,68.70491803278688
전북특별자치도,정읍시,202602,8301,제과점,74080000,4524,25.0,LOCALDATA,식품인허가 영업점,2963200.0,180.96
전북특별자치도,정읍시,202603,4010,편의점,529700000,57660,98.0,국세청,가동사업자,5405102.040816327,588.3673469387755
전북특별자치도,정읍시,202603,4020,슈퍼마켓,841120000,39618,51.0,국세청,가동사업자,16492549.019607844,776.8235294117648
전북특별자치도,정읍시,202603,8005,중국음식,134780000,5226,61.0,LOCALDATA,식품인허가 영업점,2209508.1967213117,85.67213114754098
전북특별자치도,정읍시,202603,8301,제과점,81760000,5518,27.0,LOCALDATA,식품인허가 영업점,3028148.1481481483,204.37037037037038
전북특별자치도,정읍시,202604,4010,편의점,558960000,61584,97.0,국세청,가동사업자,5762474.226804123,634.8865979381443
전북특별자치도,정읍시,202604,4020,슈퍼마켓,895500000,41338,50.0,국세청,가동사업자,17910000.0,826.76
전북특별자치도,정읍시,202604,8005,중국음식,135290000,5304,62.0,LOCALDATA,식품인허가 영업점,2182096.7741935486,85.54838709677419
전북특별자치도,정읍시,202604,8301,제과점,81140000,5753,26.0,LOCALDATA,식품인허가 영업점,3120769.230769231,221.26923076923077
전북특별자치도,정읍시,202605,4010,편의점,576030000,63086,98.0,국세청,가동사업자,5877857.142857143,643.734693877551
전북특별자치도,정읍시,202605,4020,슈퍼마켓,953000000,43794,48.0,국세청,가동사업자,19854166.666666668,912.375
전북특별자치도,정읍시,202605,8005,중국음식,155140000,5704,62.0,LOCALDATA,식품인허가 영업점,2502258.064516129,92.0
전북특별자치도,정읍시,202605,8301,제과점,76450000,5323,26.0,LOCALDATA,식품인허가 영업점,2940384.6153846155,204.73076923076923
전북특별자치도,정읍시,202606,4010,편의점,576670000,63217,97.0,국세청,가동사업자,5945051.546391753,651.7216494845361
전북특별자치도,정읍시,202606,4020,슈퍼마켓,922840000,43520,47.0,국세청,가동사업자,19634893.617021278,925.9574468085107
전북특별자치도,정읍시,202606,8005,중국음식,137670000,5335,62.0,LOCALDATA,식품인허가 영업점,2220483.870967742,86.04838709677419
전북특별자치도,정읍시,202606,8301,제과점,69460000,4787,26.0,LOCALDATA,식품인허가 영업점,2671538.4615384615,184.1153846153846
전북특별자치도,진안군,202601,4010,편의점,47940000,4973,12.0,국세청,가동사업자,3995000.0,414.4166666666667
전북특별자치도,진안군,202601,4020,슈퍼마켓,80030000,3786,19.0,국세청,가동사업자,4212105.263157895,199.26315789473685
전북특별자치도,진안군,202601,8005,중국음식,27360000,918,17.0,LOCALDATA,식품인허가 영업점,1609411.7647058824,54.0
전북특별자치도,진안군,202601,8301,제과점,9290000,498,3.0,LOCALDATA,식품인허가 영업점,3096666.6666666665,166.0
전북특별자치도,진안군,202602,4010,편의점,50290000,5212,12.0,국세청,가동사업자,4190833.3333333335,434.3333333333333
전북특별자치도,진안군,202602,4020,슈퍼마켓,97570000,4197,18.0,국세청,가동사업자,5420555.555555556,233.16666666666666
