SIDO_NM,CCG_NM,STRD_YYMM,amt,cnt,population_total,amt_per_registered_resident,cnt_per_registered_resident
전북특별자치도,완주군,202605,4331460000,241446,100033.0,43300.310897403855,2.413663491047954
전북특별자치도,완주군,202606,3880510000,229716,100102.0,38765.55912968772,2.2948192843299835
전북특별자치도,익산시,202601,10080970000,493037,266967.0,37761.10905093139,1.846808781609712
전북특별자치도,익산시,202602,9874010000,478665,266797.0,37009.44913173687,1.7941168753771595
전북특별자치도,익산시,202603,10179330000,540855,266973.0,38128.68717061276,2.025879021474082
전북특별자치도,익산시,202604,10008060000,548541,266952.0,37490.1105816776,2.0548300818124607
전북특별자치도,익산시,202605,11208540000,589273,266818.0,42008.18535481115,2.2085204146646777
전북특별자치도,익산시,202606,10139940000,553873,266758.0,38011.75597357905,2.0763126129300713
전북특별자치도,임실군,202601,745470000,39524,25298.0,29467.54684164756,1.5623369436319077
전북특별자치도,임실군,202602,867610000,48307,25309.0,34280.69066340037,1.9086886087952901
전북특별자치도,임실군,202603,904490000,50437,25300.0,35750.592885375496,1.9935573122529644
전북특별자치도,임실군,202604,1049590000,52785,25332.0,41433.36491394284,2.0837280909521554
전북특별자치도,임실군,202605,1351050000,67622,25347.0,53302.16593679725,2.667850238687024
전북특별자치도,임실군,202606,1003310000,52290,25342.0,39590.7978849341,2.0633730565859048
전북특별자치도,장수군,202601,543540000,26016,21015.0,25864.382583868664,1.2379728765167737
전북특별자치도,장수군,202602,567770000,27639,21052.0,26969.884096522896,1.3128918867566026
전북특별자치도,장수군,202603,858250000,40590,21090.0,40694.64201043148,1.9246088193456614
전북특별자치도,장수군,202604,1047050000,49047,21117.0,49583.27413931903,2.322631055547663
전북특별자치도,장수군,202605,1129540000,52676,21144.0,53421.3015512675,2.491297767688233
전북특별자치도,장수군,202606,955900000,45928,21169.0,45155.65213283575,2.1695876045160376
전북특별자치도,전주시 덕진구,202601,11502870000,631504,308441.0,37293.582889434285,2.047406148987975
전북특별자치도,전주시 덕진구,202602,10792350000,585453,308216.0,35015.54104913437,1.8994893191787579
전북특별자치도,전주시 덕진구,202603,11530220000,692772,308179.0,37414.03534958579,2.247953299867934
전북특별자치도,전주시 덕진구,202604,11314060000,707567,307842.0,36752.81475562139,2.298474542135251
전북특별자치도,전주시 덕진구,202605,12563360000,744846,307726.0,40826.44950377934,2.420484456951964
전북특별자치도,전주시 덕진구,202606,11441820000,710494,307345.0,37227.93603279702,2.3117148481348324
전북특별자치도,전주시 완산구,202601,15013680000,712303,315800.0,47541.73527549081,2.2555509816339456
전북특별자치도,전주시 완산구,202602,14441820000,676459,315217.0,45815.485839913454,2.1460105260820326
전북특별자치도,전주시 완산구,202603,14635920000,746826,314736.0,46502.211377154184,2.3728648772304406
전북특별자치도,전주시 완산구,202604,14456810000,756234,314400.0,45982.22010178117,2.4053244274809162
전북특별자치도,전주시 완산구,202605,16603130000,827437,314034.0,52870.48536145768,2.6348643777425376
전북특별자치도,전주시 완산구,202606,14378990000,758267,313529.0,45861.75441506208,2.4184907935151134
전북특별자치도,정읍시,202601,3466750000,167184,101129.0,34280.473454696476,1.65317564694598
전북특별자치도,정읍시,202602,3249940000,156065,100980.0,32183.996831055654,1.5455040602099426
전북특별자치도,정읍시,202603,3652850000,183517,100795.0,36240.38890817997,1.8206954710055063
전북특별자치도,정읍시,202604,3834200000,193101,100724.0,38066.39926929034,1.9171299789523848
전북특별자치도,정읍시,202605,4114990000,202380,100683.0,40870.75275865836,2.010071213611037
전북특별자치도,정읍시,202606,3808740000,194064,100738.0,37808.374198415695,1.9264229982727472
전북특별자치도,진안군,202601,547100000,28856,24284.0,22529.23735793115,1.1882721133256464
전북특별자치도,진안군,202602,585210000,31322,24289.0,24093.622627526864,1.289554942566594
전북특별자치도,진안군,202603,605450000,32589,24321.0,24894.124419226184,1.3399531269273468
전북특별자치도,진안군,202604,818200000,39751,24373.0,33569.93394329791,1.6309440774627662
전북특별자치도,진안군,202605,852810000,43740,24414.0,34931.18702383878,1.7915949864831653
전북특별자치도,진안군,202606,700110000,36358,24689.0,28357.163109076915,1.4726396370853416
제주특별자치도,서귀포시,202601,22513060000,909686,179232.0,125608.48509194786,5.075466434565256
제주특별자치도,서귀포시,202602,22118150000,887483,179000.0,123565.08379888268,4.958005586592178
제주특별자치도,서귀포시,202603,22401070000,968505,178794.0,125289.83075494703,5.416876405248498
제주특별자치도,서귀포시,202604,23113620000,990074,178898.0,129199.99105635614,5.534293284441413
제주특별자치도,서귀포시,202605,27214160000,1150940,178798.0,152206.1768028725,6.437096611818924
제주특별자치도,서귀포시,202606,23917030000,1060726,178669.0,133862.2256798885,5.936821720611857
제주특별자치도,제주시,202601,56094170000,2602123,484763.0,115714.62756027172,5.367825102163325
제주특별자치도,제주시,202602,56410910000,2562763,484514.0,116427.82251906034,5.289347676228138
제주특별자치도,제주시,202603,59336330000,2919741,484383.0,122498.78711680633,6.027752831953227
제주특별자치도,제주시,202604,59316240000,2959957,484331.0,122470.45925204044,6.111434122531905
제주특별자치도,제주시,202605,68051260000,3324252,484171.0,140552.1189827561,6.865863506901487
제주특별자치도,제주시,202606,62508270000,3182778,484123.0,129116.50551616015,6.5743168574928275
충청남도,계룡시,202601,981710000,51455,45885.0,21395.00926228615,1.1213904326032473
충청남도,계룡시,202602,879590000,46690,45990.0,19125.67949554251,1.0152207001522071
충청남도,계룡시,202603,931390000,52480,45959.0,20265.67157684023,1.1418873343632368
충청남도,계룡시,202604,949120000,54076,45960.0,20651.00087032202,1.1765883376849435
충청남도,계룡시,202605,1009630000,56646,45972.0,21961.846341251196,1.2321848081440876
충청남도,계룡시,202606,945340000,55937,45959.0,20569.20298526948,1.217106551491547
충청남도,공주시,202601,4800210000,272194,99730.0,48132.056552692266,2.7293091346635916
충청남도,공주시,202602,5050020000,300157,99551.0,50727.968578919346,3.015107834175448
충청남도,공주시,202603,5247290000,309755,99843.0,52555.41199683503,3.1024208006570317
충청남도,공주시,202604,5679360000,335439,99885.0,56858.987836011416,3.3582519897882563
충청남도,공주시,202605,6593830000,386743,99841.0,66043.30886108913,3.8735890065203673
충청남도,공주시,202606,5783830000,338670,99757.0,57979.189430315666,3.394949727838648
충청남도,금산군,202601,2067540000,95436,48804.0,42364.150479468895,1.955495451192525
충청남도,금산군,202602,2078500000,94099,48741.0,42643.77013192179,1.9305923144785704
충청남도,금산군,202603,2124350000,104679,48853.0,43484.53523836817,2.1427343254252555
충청남도,금산군,202604,2034000000,100242,48959.0,41544.96619620499,2.0474682897935006
충청남도,금산군,202605,2442740000,117099,48975.0,49877.28432873915,2.3909954058192957
충청남도,금산군,202606,2206600000,109426,48939.0,45088.78399640368,2.235967224503974
충청남도,논산시,202601,4630670000,226218,106615.0,43433.569385170944,2.1218215072925948
충청남도,논산시,202602,4464790000,220382,106522.0,41914.25245489195,2.068887178235482
충청남도,논산시,202603,4937880000,259508,106295.0,46454.489863116796,2.4413942330307163
충청남도,논산시,202604,4809520000,257538,106198.0,45288.23518333679,2.4250739185295394
충청남도,논산시,202605,5475960000,280856,106094.0,51614.22889136049,2.647237355552623
충청남도,논산시,202606,4915580000,261638,105977.0,46383.460562197455,2.4688187059456297
충청남도,당진시,202601,8142040000,378845,172414.0,47223.7753314696,2.197298363241964
충청남도,당진시,202602,7556490000,354807,172251.0,43869.06316944459,2.0598254872250377
충청남도,당진시,202603,8642070000,416514,172249.0,50171.96035971181,2.4180924127280856
충청남도,당진시,202604,9037980000,439723,172290.0,52457.9488072436,2.5522258981949038
충청남도,당진시,202605,9927270000,479312,172285.0,57621.209043155235,2.782087819601242
충청남도,당진시,202606,8821450000,449516,172400.0,51168.50348027842,2.607401392111369
충청남도,보령시,202601,5481150000,204597,91882.0,59654.23042598115,2.226736466337259
충청남도,보령시,202602,5012570000,195346,91621.0,54709.83726438262,2.1321094508900797
충청남도,보령시,202603,5115450000,209594,91434.0,55946.91252706871,2.292298269790231
충청남도,보령시,202604,5457420000,221482,91367.0,59730.75618111572,2.4240918493548
충청남도,보령시,202605,6588780000,260103,91353.0,72124.39657154116,2.84722997602706
충청남도,보령시,202606,5525350000,233005,91260.0,60545.14573745343,2.5531996493534956
충청남도,부여군,202601,1495330000,72458,58223.0,25682.805764045137,1.2444910087078989
충청남도,부여군,202602,1603190000,79318,58036.0,27624.060927700048,1.3667034254600592
충청남도,부여군,202603,1587150000,79195,57984.0,27372.206125827815,1.3658078090507726
충청남도,부여군,202604,1779200000,89000,57907.0,30725.12822284007,1.5369471739167977
충청남도,부여군,202605,2083450000,101772,57822.0,36032.13309812874,1.7600913147244994
충청남도,부여군,202606,1776060000,89414,57762.0,30747.896540978498,1.5479727156261902
충청남도,서산시,202601,6806260000,316701,172297.0,39503.06737784175,1.8381109363482824
충청남도,서산시,202602,6386830000,297862,171893.0,37155.8469513011,1.7328337977695427
충청남도,서산시,202603,7003220000,347028,171556.0,40821.77248245471,2.022826365734804
충청남도,서산시,202604,7581280000,375542,171393.0,44233.31174552053,2.1911163233037523
충청남도,서산시,202605,8044550000,391285,171306.0,46960.118151144736,2.284128985558007
충청남도,서산시,202606,7179180000,363748,171136.0,41950.144913986536,2.125490837696335
충청남도,서천군,202601,2028000000,81613,47172.0,42991.60518951921,1.7301153226490291
충청남도,서천군,202602,2029800000,81772,47074.0,43119.34401155627,1.7370947869312148
충청남도,서천군,202603,2199900000,89299,46982.0,46824.315695372694,1.9007066536120216
충청남도,서천군,202604,2244450000,90999,46890.0,47866.28278950736,1.9406909788867563
충청남도,서천군,202605,2586100000,106219,46844.0,55206.64332678678,2.267504909913756
충청남도,서천군,202606,2157950000,93423,46761.0,46148.49981822459,1.9978828510938602
충청남도,아산시,202601,17959470000,955938,360019.0,49884.783858629686,2.6552431954980156
충청남도,아산시,202602,17411810000,889736,360864.0,48250.338077502885,2.465571517247495
충청남도,아산시,202603,19292160000,1086066,361590.0,53353.68787853646,3.0035841699162034
충청남도,아산시,202604,19081040000,1120534,362431.0,52647.372879251496,3.0917167681572493
충청남도,아산시,202605,21020220000,1164807,363223.0,57871.390302926855,3.2068646533947467
충청남도,아산시,202606,18875910000,1105719,363678.0,51902.80962829756,3.0403791265900053
충청남도,예산군,202601,3928850000,179088,78722.0,49907.90376260766,2.2749422016717054
충청남도,예산군,202602,3887960000,186273,78647.0,49435.5792337915,2.368469235953056
충청남도,예산군,202603,3969040000,192099,78604.0,50494.122436517224,2.443883262938273
충청남도,예산군,202604,4195710000,204329,78460.0,53475.7838388988,2.6042442008666837
충청남도,예산군,202605,4824420000,229692,78337.0,61585.45770197991,2.932101050589121
충청남도,예산군,202606,4162870000,202435,78318.0,53153.4257769606,2.5847825531806228
충청남도,천안시 동남구,202601,11895140000,649894,262353.0,45340.209564975434,2.47717388404173
충청남도,천안시 동남구,202602,11329090000,616005,262718.0,43122.62578125595,2.3447384648177896
충청남도,천안시 동남구,202603,12792950000,768610,263206.0,48604.32512936635,2.9201841903300076
충청남도,천안시 동남구,202604,12687270000,793146,263373.0,48172.25000284767,3.011493205453862
충청남도,천안시 동남구,202605,13696860000,817628,263552.0,51970.23737251093,3.102340335114133
충청남도,천안시 동남구,202606,12259060000,755963,263653.0,46496.94864082715,2.867264927764903
충청남도,천안시 서북구,202601,19641450000,981477,401916.0,48869.53990386051,2.4419953423103333
충청남도,천안시 서북구,202602,17793460000,891556,402028.0,44259.25557423861,2.2176465320823424
충청남도,천안시 서북구,202603,19435880000,1052335,401874.0,48363.11878847599,2.618569501883675
충청남도,천안시 서북구,202604,19268360000,1068240,402018.0,47929.09770209294,2.6571944539796726
충청남도,천안시 서북구,202605,20877100000,1123026,402306.0,51893.583491173384,2.791472162980418
충청남도,천안시 서북구,202606,18769560000,1066747,402529.0,46629.0875936889,2.6501121658315303
충청남도,청양군,202601,829950000,34911,29958.0,27703.785299419185,1.1653314640496695
충청남도,청양군,202602,780760000,33743,29919.0,26095.791971656807,1.1278117584143854
충청남도,청양군,202603,1077740000,46302,30077.0,35832.69608006118,1.5394487482129202
충청남도,청양군,202604,1310170000,53809,30088.0,43544.602499335284,1.7883873969688913
충청남도,청양군,202605,1371150000,55794,30081.0,45581.92879226089,1.8547920614341278
충청남도,청양군,202606,1174480000,51885,30051.0,39082.892416225746,1.726564839772387
충청남도,태안군,202601,2885540000,115983,59379.0,48595.294632782636,1.9532663062698934
충청남도,태안군,202602,3075610000,123324,59169.0,51980.09092599165,2.0842670993256602
충청남도,태안군,202603,3316250000,141079,59177.0,56039.50859286547,2.3840174392078004
충청남도,태안군,202604,4337320000,169247,59132.0,73349.79368193194,2.8621896773320707
충청남도,태안군,202605,5317000000,207440,59083.0,89992.04508911193,3.5109930098336237
충청남도,태안군,202606,4236450000,179398,59039.0,71756.80482392994,3.038635478243195
충청남도,홍성군,202601,4195100000,169768,100835.0,41603.6098576883,1.6836217583180444
충청남도,홍성군,202602,4112270000,161709,101040.0,40699.4259699129,1.6004453681710213
충청남도,홍성군,202603,4216480000,188197,101143.0,41688.30270013743,1.8607021741494716
충청남도,홍성군,202604,3981400000,189397,101338.0,39288.32224831751,1.8689632714282896
충청남도,홍성군,202605,4280790000,201237,101443.0,42198.96887907495,1.983744565913863
충청남도,홍성군,202606,3769950000,188885,101566.0,37118.2285410472,1.859726680188252
충청북도,괴산군,202601,1319830000,67370,38166.0,34581.30273017869,1.7651836713305036
충청북도,괴산군,202602,2109140000,93096,37774.0,55835.76004659289,2.4645523375867
충청북도,괴산군,202603,1681930000,90537,37532.0,44813.226047106466,2.412261536821912
충청북도,괴산군,202604,1591510000,89177,37473.0,42470.845675553064,2.3797667654044243
충청북도,괴산군,202605,1983140000,105033,37428.0,52985.46542695308,2.8062680346264828
충청북도,괴산군,202606,1565430000,86570,37415.0,41839.636509421354,2.3137778965655484
충청북도,단양군,202601,1071720000,50623,26788.0,40007.466029565476,1.8897640734657308
충청북도,단양군,202602,1160260000,56410,26711.0,43437.535097899745,2.1118640260566806
충청북도,단양군,202603,1254210000,56805,26644.0,47072.88695391083,2.131999699744783
충청북도,단양군,202604,1490890000,64689,26656.0,55930.74729891957,2.426808223289316
충청북도,단양군,202605,1974610000,84979,26623.0,74169.3272734102,3.1919393006047403
충청북도,단양군,202606,1518320000,67639,26628.0,57019.67853387412,2.540145711281358
충청북도,보은군,202601,1142290000,56975,30603.0,37326.07914256772,1.861745580498644
충청북도,보은군,202602,1014120000,54984,30601.0,33140.093460998,1.7968040260122218
충청북도,보은군,202603,1241280000,65083,30662.0,40482.68214728328,2.1225947426782334
충청북도,보은군,202604,1374270000,72398,30705.0,44757.205666829504,2.3578570265429084
충청북도,보은군,202605,1402160000,73183,30716.0,45649.17306941008,2.3825693449667926
충청북도,보은군,202606,1310510000,70309,31181.0,42029.12029761714,2.2548667457746703
충청북도,영동군,202601,1346740000,56350,43136.0,31220.790059347182,1.3063334569732938
충청북도,영동군,202602,1150210000,46958,43043.0,26722.347420021837,1.0909555560718351
충청북도,영동군,202603,1345960000,58330,42974.0,31320.33322474054,1.3573323404849444
충청북도,영동군,202604,1417370000,63225,43033.0,32936.815931959194,1.4692212952850139
충청북도,영동군,202605,1628010000,70152,43031.0,37833.42241639748,1.6302665520206363
충청북도,영동군,202606,1516770000,66872,43011.0,35264.699727976564,1.5547650601009044
충청북도,옥천군,202601,1766480000,88421,50000.0,35329.6,1.76842
충청북도,옥천군,202602,1774810000,94286,50117.0,35413.33280124509,1.8813177165432886
충청북도,옥천군,202603,1793910000,95667,50259.0,35693.30866113532,1.9034799737360473
충청북도,옥천군,202604,1938550000,102316,50387.0,38473.217298112606,2.0306031317601763
충청북도,옥천군,202605,2236230000,117738,50423.0,44349.404041806316,2.33500585050473
충청북도,옥천군,202606,1930000000,104905,50547.0,38182.285793419986,2.075395176766178
충청북도,음성군,202601,5973260000,319541,94729.0,63056.297437954585,3.373212004771506
충청북도,음성군,202602,5899640000,313373,95021.0,62087.74902389998,3.2979341408741227
충청북도,음성군,202603,6294460000,345135,95429.0,65959.61395382955,3.616667889216066
충청북도,음성군,202604,6314400000,356502,95680.0,65994.98327759198,3.725982441471572
충청북도,음성군,202605,6923910000,394178,95787.0,72284.44360925804,4.115151325336424
충청북도,음성군,202606,6486100000,375037,95954.0,67595.93138378806,3.9085082435333596
충청북도,제천시,202601,6198740000,259724,127803.0,48502.304327754435,2.0322214658497844
충청북도,제천시,202602,6178070000,255669,127640.0,48402.30335318082,2.0030476339705423
충청북도,제천시,202603,6321860000,291218,128269.0,49285.953737847805,2.2703693020137368
충청북도,제천시,202604,6534690000,303941,128382.0,50900.35986353227,2.367473633375395
충청북도,제천시,202605,7313980000,323394,128306.0,57004.19310086824,2.52049007840631
충청북도,제천시,202606,6364930000,299359,128192.0,49651.538317523715,2.3352393285072393
충청북도,증평군,202601,1542440000,75883,36656.0,42078.78655608904,2.070138585770406
충청북도,증평군,202602,1456330000,71066,36623.0,39765.44794254976,1.940474565163968
충청북도,증평군,202603,1559410000,81562,36585.0,42624.2995763291,2.229383627169605
충청북도,증평군,202604,1620430000,86649,36694.0,44160.62571537581,2.361394233389655
충청북도,증평군,202605,1789910000,93291,36724.0,48739.516392549835,2.5403278509966234
충청북도,증평군,202606,1655360000,88663,36741.0,45054.843363000466,2.4131896246699873
충청북도,진천군,202601,4776570000,239388,85969.0,55561.53962474845,2.784585141155533
충청북도,진천군,202602,4585740000,222000,85689.0,53516.08724573749,2.590764275461261
충청북도,진천군,202603,4857140000,256225,85590.0,56748.919266269426,2.993632433695525
충청북도,진천군,202604,4853890000,263283,85623.0,56689.090548100394,3.074909778914544
충청북도,진천군,202605,5361380000,280118,85558.0,62663.690128334,3.2740129502793427
충청북도,진천군,202606,4933720000,271456,85569.0,57657.79663195783,3.1723638233472404
충청북도,청주시 상당구,202601,8148550000,402425,194463.0,41902.82984423772,2.0694168042249683
충청북도,청주시 상당구,202602,7852740000,385988,194232.0,40429.69232670209,1.9872523580048602
충청북도,청주시 상당구,202603,8465120000,436462,193836.0,43671.557399038364,2.25170762912978
충청북도,청주시 상당구,202604,8534980000,452861,193727.0,44056.73963877002,2.3376245954358454
충청북도,청주시 상당구,202605,9507340000,487920,193425.0,49152.59144371203,2.5225281116711904
충청북도,청주시 상당구,202606,8483600000,453272,193079.0,43938.49149829862,2.347598651329249
충청북도,청주시 서원구,202601,7519710000,396521,183007.0,41089.73973673138,2.166698541585841
충청북도,청주시 서원구,202602,7227010000,378200,184851.0,39096.40737675209,2.0459721613623945
충청북도,청주시 서원구,202603,7805600000,450767,185924.0,41982.74563800263,2.4244691379273253
충청북도,청주시 서원구,202604,7613060000,461762,186350.0,40853.55513818084,2.4779286289240674
충청북도,청주시 서원구,202605,8550400000,484418,187416.0,45622.572245699404,2.584720621505101
충청북도,청주시 서원구,202606,7744450000,460269,187779.0,41242.36469466767,2.4511207323502626
충청북도,청주시 청원구,202601,10106220000,500958,186849.0,54087.63225920396,2.6810847261692596
충청북도,청주시 청원구,202602,9353080000,460938,186450.0,50164.01179941003,2.4721802091713596
충청북도,청주시 청원구,202603,10027800000,535450,186336.0,53815.68778979907,2.8735724712347586
충청북도,청주시 청원구,202604,9825880000,547508,186371.0,52722.150978424754,2.9377317286487705
충청북도,청주시 청원구,202605,10792000000,574227,186312.0,57924.341964017345,3.0820720082442357
충청북도,청주시 청원구,202606,9844200000,542672,186088.0,52900.778126477795,2.9162116847942907
충청북도,청주시 흥덕구,202601,16040630000,838059,292310.0,54875.40624679279,2.8670213129896345
충청북도,청주시 흥덕구,202602,15075350000,765458,291887.0,51647.89798791998,2.622446357665809
충청북도,청주시 흥덕구,202603,16110520000,882138,291840.0,55203.26206140351,3.0226768092105263
충청북도,청주시 흥덕구,202604,15587100000,882640,292205.0,53343.029722284016,3.02061908591571
충청북도,청주시 흥덕구,202605,16918210000,920955,292288.0,57881.986260127,3.1508477939566455
충청북도,청주시 흥덕구,202606,15473750000,873978,292625.0,52879.11149081589,2.986682614267407
충청북도,충주시,202601,11452100000,513935,206270.0,55519.949580646724,2.491564454355941
충청북도,충주시,202602,10394070000,469568,206177.0,50413.33417403493,2.2774994301013205
충청북도,충주시,202603,10715480000,522147,206096.0,51992.66361307352,2.533513508267992
충청북도,충주시,202604,11014660000,547585,206089.0,53446.132496154576,2.6570316707830113
충청북도,충주시,202605,12730780000,605669,206179.0,61746.24961805034,2.9375882121845582
충청북도,충주시,202606,11164950000,561871,205978.0,54204.57524590005,2.727820446843838
