SIDO_NM,CCG_NM,TP_BUZ_NO,TP_BUZ_NM,AGE_CD,cnt_growth_pct_m,population_growth_pct_m,cnt_per_resident_growth_pct_m,gap_beta,national_gap_beta,benchmark_adjusted_gap_pct_m,AGE_GROUP
경상남도,창원시 마산회원구,4020,슈퍼마켓,3,-0.2909234569377571,-0.21536716941864428,-0.07571936216611187,-0.0007574804375440384,0.002332960526697597,-0.30856704671434765,30대
경상남도,창원시 마산회원구,4020,슈퍼마켓,4,-0.22366698477525823,-0.3826957360522799,0.159639685546656,0.001595123968514908,0.0019698678399135716,-0.03746736636843323,40대
경상남도,창원시 마산회원구,4020,슈퍼마켓,5,0.011632073643473316,-0.33240696758066335,0.3451864650852253,0.0034459206407530833,0.007359826010089572,-0.39062560245743594,50대
경상남도,창원시 마산회원구,4020,슈퍼마켓,6,0.4738525438501624,0.2174945514372501,0.25580163778823567,0.0025547502227208185,0.01882841124984108,-1.61419603904761,60대 이상
경상남도,창원시 마산회원구,8001,일반한식,2,2.8941622828545723,-0.724698601827898,3.645278164573875,0.03580409628026397,0.014901896024596998,2.1122181265699274,20대
경상남도,창원시 마산회원구,8001,일반한식,3,1.6414192422448632,-0.21536716941864428,1.8607939509243265,0.018436929968957266,0.013303390078761572,0.5146739082625864,30대
경상남도,창원시 마산회원구,8001,일반한식,4,1.3175259362552114,-0.3826957360522799,1.7067533445821368,0.016923519429899767,0.012093348211004136,0.48418553003610076,40대
경상남도,창원시 마산회원구,8001,일반한식,5,1.4676420684880662,-0.33240696758066335,1.8060524803515814,0.017899370981324634,0.017840014928554585,0.005935781437540277,50대
경상남도,창원시 마산회원구,8001,일반한식,6,2.216244258090573,0.2174945514372501,1.9944119692869116,0.01974784118061369,0.03549259681047882,-1.5621454926252991,60대 이상
경상남도,창원시 마산회원구,8002,갈비전문점,4,3.865986877356237,-0.3826957360522799,4.265004604171113,0.041765593390823766,0.009422091256670762,3.2872238194005234,40대
경상남도,창원시 마산회원구,8002,갈비전문점,5,-4.311772568572235,-0.33240696758066335,-3.9926374059190786,-0.04074530377272275,0.017070689184325617,-5.6176398350483066,50대
경상남도,창원시 마산회원구,8002,갈비전문점,6,5.383435438455537,0.2174945514372501,5.154729630929694,0.050262694996222226,0.026479688471356767,2.406807768820474,60대 이상
경상남도,창원시 마산회원구,8004,일식회집,2,1.45012019734653,-0.724698601827898,2.190694733276803,0.02167043805970046,0.012195698299530277,0.9519767202344549,20대
경상남도,창원시 마산회원구,8004,일식회집,3,-1.5331284242501786,-0.21536716941864428,-1.3206054053121448,-0.013294029381346079,0.01433216132013325,-2.72480774394412,30대
경상남도,창원시 마산회원구,8004,일식회집,4,-0.8508077090922957,-0.3826957360522799,-0.4699102997203159,-0.004710178491906953,0.019281450646744247,-2.370611785557258,40대
경상남도,창원시 마산회원구,8004,일식회집,5,-4.65371867125633,-0.33240696758066335,-4.335723952187802,-0.044325248256070655,0.027485000145439743,-6.929251771061673,50대
경상남도,창원시 마산회원구,8004,일식회집,6,-5.381618279130727,0.2174945514372501,-5.586961493728221,-0.05749100260446539,0.047279563597656345,-9.94688888409003,60대 이상
경상남도,창원시 마산회원구,8005,중국음식,2,2.760452596818248,-0.724698601827898,3.5105924127774206,0.03450376363317044,0.0030590258027918893,3.1944346536367485,20대
경상남도,창원시 마산회원구,8005,중국음식,3,1.4888627357592907,-0.21536716941864428,1.7079081786786248,0.016934873912294028,-0.005172516071470769,2.235356910863593,30대
경상남도,창원시 마산회원구,8005,중국음식,4,-0.16116891915985435,-0.3826957360522799,0.2223778474324745,0.0022213095385399837,-0.0030761441212146475,0.5311509977329084,40대
경상남도,창원시 마산회원구,8005,중국음식,5,-0.020739658693408953,-0.33240696758066335,0.3127067679720899,0.003122188572470337,0.001868523362947272,0.1254451376247481,50대
