SIDO_NM,CCG_NM,TP_BUZ_NO,TP_BUZ_NM,mapping_confidence,nominal_amt_growth_pct_m,real_amt_growth_pct_m,nominal_real_type
전라남도,순천시,4020,슈퍼마켓,MEDIUM,-0.17999664009183164,0.16523227131093074,명목-/실질+
전라남도,순천시,8001,일반한식,MEDIUM,2.4532769078560714,2.1843388542505773,명목+/실질+
전라남도,순천시,8002,갈비전문점,MEDIUM,5.505913335893952,5.2289621652453615,명목+/실질+
전라남도,순천시,8004,일식회집,MEDIUM,0.6341110682234654,0.3699482930167898,명목+/실질+
전라남도,순천시,8005,중국음식,MEDIUM,-0.8322294411430495,-1.092543098249912,명목-/실질-
전라남도,순천시,8006,서양음식,MEDIUM,1.818831895030483,1.5515592484477674,명목+/실질+
전라남도,순천시,8021,스넥,MEDIUM,3.9666604858403396,3.6937498269057576,명목+/실질+
전라남도,순천시,8301,제과점,HIGH,3.0184523282078985,3.1178169983637964,명목+/실질+
전라남도,신안군,4010,편의점,MEDIUM,6.745340050157343,7.11452033769934,명목+/실질+
전라남도,신안군,4020,슈퍼마켓,MEDIUM,-0.1826819528676167,0.16253767134235128,명목-/실질+
전라남도,신안군,8001,일반한식,MEDIUM,10.097375919355912,9.808372240015938,명목+/실질+
전라남도,신안군,8004,일식회집,MEDIUM,17.07639593570309,16.769072451317065,명목+/실질+
전라남도,신안군,8005,중국음식,MEDIUM,6.041845478083341,5.76348749496843,명목+/실질+
전라남도,신안군,8006,서양음식,MEDIUM,5.2129138767821805,4.93673182457083,명목+/실질+
전라남도,신안군,8021,스넥,MEDIUM,2.093071766541331,1.8250792451096491,명목+/실질+
전라남도,신안군,8301,제과점,HIGH,3.5439284782166314,3.6437999873236633,명목+/실질+
전라남도,여수시,4004,대형할인점,MEDIUM,-1.6775224251626235,-1.337472728137547,명목-/실질-
전라남도,여수시,4010,편의점,MEDIUM,2.665669381044039,3.020740069141151,명목+/실질+
전라남도,여수시,4020,슈퍼마켓,MEDIUM,-0.8456387992586955,-0.5027120207979514,명목-/실질-
전라남도,여수시,8001,일반한식,MEDIUM,1.1411746617731404,0.8756808535334653,명목+/실질+
전라남도,여수시,8002,갈비전문점,MEDIUM,-12.008893709739752,-12.239868819316408,명목-/실질-
전라남도,여수시,8004,일식회집,MEDIUM,1.1970386761397858,0.931398225842933,명목+/실질+
전라남도,여수시,8005,중국음식,MEDIUM,-0.508553639996969,-0.769716940400863,명목-/실질-
전라남도,여수시,8006,서양음식,MEDIUM,-0.14655691657940012,-0.4086704520284361,명목-/실질-
전라남도,여수시,8021,스넥,MEDIUM,1.8466570965871503,1.579311409338936,명목+/실질+
전라남도,여수시,8301,제과점,HIGH,0.11919773579630658,0.21576597997460162,명목+/실질+
전라남도,영광군,4010,편의점,MEDIUM,6.623593299618645,6.99235252428005,명목+/실질+
전라남도,영광군,4020,슈퍼마켓,MEDIUM,5.981188941396722,6.34772640138331,명목+/실질+
전라남도,영광군,8001,일반한식,MEDIUM,6.019375243628538,5.74107624448472,명목+/실질+
전라남도,영광군,8005,중국음식,MEDIUM,3.7744613358863597,3.5020551963470425,명목+/실질+
전라남도,영광군,8006,서양음식,MEDIUM,6.379578943995179,6.100334416460053,명목+/실질+
전라남도,영광군,8021,스넥,MEDIUM,5.839252435071444,5.561426255138439,명목+/실질+
전라남도,영광군,8301,제과점,HIGH,5.685056813576933,5.786993511065235,명목+/실질+
전라남도,영암군,4004,대형할인점,MEDIUM,-3.315415552660097,-2.9810305324769604,명목-/실질-
전라남도,영암군,4010,편의점,MEDIUM,3.3254246170815107,3.6827770781124842,명목+/실질+
전라남도,영암군,4020,슈퍼마켓,MEDIUM,-0.10923161958349172,0.23624203365621307,명목-/실질+
전라남도,영암군,8001,일반한식,MEDIUM,4.1036187714986445,3.8303485994680737,명목+/실질+
전라남도,영암군,8005,중국음식,MEDIUM,0.37987163696889253,0.1163762358067096,명목+/실질+
전라남도,영암군,8006,서양음식,MEDIUM,6.291965221317912,6.012950678266952,명목+/실질+
전라남도,영암군,8021,스넥,MEDIUM,4.674538656413032,4.399769829705745,명목+/실질+
전라남도,영암군,8301,제과점,HIGH,-0.5301578531256023,-0.4342159336733016,명목-/실질-
전라남도,완도군,4010,편의점,MEDIUM,1.0323187962888793,1.3817405179931916,명목+/실질+
전라남도,완도군,4020,슈퍼마켓,MEDIUM,-0.9061362829300291,-0.5634187358828664,명목-/실질-
전라남도,완도군,8001,일반한식,MEDIUM,2.126521662044547,1.8584413352242386,명목+/실질+
전라남도,완도군,8004,일식회집,MEDIUM,7.288351617131799,7.006721577280728,명목+/실질+
전라남도,완도군,8005,중국음식,MEDIUM,0.5892820407044933,0.325236940908112,명목+/실질+
전라남도,완도군,8006,서양음식,MEDIUM,1.6387193137700553,1.371919459551587,명목+/실질+
전라남도,완도군,8021,스넥,MEDIUM,0.9788666665217811,0.7137989139208792,명목+/실질+
전라남도,완도군,8301,제과점,HIGH,-0.5434737505977856,-0.4475446747645672,명목-/실질-
전라남도,장성군,4010,편의점,MEDIUM,3.2827099947318756,3.639914726629825,명목+/실질+
전라남도,장성군,4020,슈퍼마켓,MEDIUM,2.143814550175215,2.4970803958648746,명목+/실질+
전라남도,장성군,8001,일반한식,MEDIUM,5.69087974765122,5.41344304341838,명목+/실질+
전라남도,장성군,8004,일식회집,MEDIUM,1.6755948553116538,1.4086982034442734,명목+/실질+
전라남도,장성군,8005,중국음식,MEDIUM,2.873224443453767,2.6031840349384683,명목+/실질+
전라남도,장성군,8006,서양음식,MEDIUM,5.969655433370637,5.6914869478559025,명목+/실질+
전라남도,장성군,8021,스넥,MEDIUM,0.6708929765271474,0.406633649456777,명목+/실질+
전라남도,장성군,8301,제과점,HIGH,4.0048555023264125,4.105171590639474,명목+/실질+
전라남도,장흥군,4010,편의점,MEDIUM,3.0056746806701167,3.361921281966138,명목+/실질+
전라남도,장흥군,4020,슈퍼마켓,MEDIUM,-1.6046061292002023,-1.264304250121068,명목-/실질-
전라남도,장흥군,8001,일반한식,MEDIUM,1.7408785102789104,1.4738104899630622,명목+/실질+
전라남도,장흥군,8004,일식회집,MEDIUM,8.512167571702763,8.227325036451525,명목+/실질+
전라남도,장흥군,8005,중국음식,MEDIUM,1.529834712490031,1.2633206784389557,명목+/실질+
전라남도,장흥군,8006,서양음식,MEDIUM,0.9024605494978778,0.6375933616130701,명목+/실질+
전라남도,장흥군,8021,스넥,MEDIUM,1.6584687572115568,1.3916170610509433,명목+/실질+
전라남도,장흥군,8301,제과점,HIGH,-2.5316377727237445,-2.4376263461836296,명목-/실질-
전라남도,진도군,4010,편의점,MEDIUM,-0.15364083315448854,0.19167923018417288,명목-/실질+
전라남도,진도군,4020,슈퍼마켓,MEDIUM,-5.389270913545999,-5.062058351833713,명목-/실질-
전라남도,진도군,8001,일반한식,MEDIUM,2.438081427409319,2.169183261673284,명목+/실질+
전라남도,진도군,8004,일식회집,MEDIUM,3.7218323562580355,3.4495643668667877,명목+/실질+
전라남도,진도군,8005,중국음식,MEDIUM,1.6047918721023056,1.338081076823103,명목+/실질+
전라남도,진도군,8006,서양음식,MEDIUM,0.23225343337967322,-0.03085447258901251,명목+/실질-
전라남도,진도군,8021,스넥,MEDIUM,-1.4003170890039403,-1.6591395260067192,명목-/실질-
전라남도,진도군,8301,제과점,HIGH,2.5327925951469257,2.6316888305894492,명목+/실질+
전라남도,함평군,4010,편의점,MEDIUM,5.469323649445277,5.8340908159881,명목+/실질+
전라남도,함평군,4020,슈퍼마켓,MEDIUM,0.10610070107174027,0.45231908422700723,명목+/실질+
전라남도,함평군,8001,일반한식,MEDIUM,5.393399795638152,5.116743971057977,명목+/실질+
전라남도,함평군,8004,일식회집,MEDIUM,-8.95356598784182,-9.192561279060985,명목-/실질-
전라남도,함평군,8005,중국음식,MEDIUM,2.4347568671754005,2.165867428351773,명목+/실질+
전라남도,함평군,8006,서양음식,MEDIUM,-2.126074459552979,-2.3829917961966376,명목-/실질-
전라남도,함평군,8021,스넥,MEDIUM,4.399148579337374,4.125102646748667,명목+/실질+
전라남도,함평군,8301,제과점,HIGH,0.26895641955783023,0.36566911088975357,명목+/실질+
전라남도,해남군,4010,편의점,MEDIUM,0.9153959399278618,1.2644132822587895,명목+/실질+
전라남도,해남군,4020,슈퍼마켓,MEDIUM,2.6686577956232176,3.0237388191949077,명목+/실질+
전라남도,해남군,8001,일반한식,MEDIUM,2.94171335218336,2.671493161484726,명목+/실질+
전라남도,해남군,8004,일식회집,MEDIUM,1.2293790529745077,0.9636537097561562,명목+/실질+
전라남도,해남군,8005,중국음식,MEDIUM,0.5481090765390579,0.2841720550509359,명목+/실질+
전라남도,해남군,8006,서양음식,MEDIUM,2.539935234466096,2.2707697042743415,명목+/실질+
전라남도,해남군,8021,스넥,MEDIUM,0.7418863481183791,0.4774406646934771,명목+/실질+
전라남도,해남군,8301,제과점,HIGH,-0.25436930025962234,-0.15816137371855385,명목-/실질-
전라남도,화순군,4010,편의점,MEDIUM,1.5257920461180188,1.8769204521250848,명목+/실질+
전라남도,화순군,4020,슈퍼마켓,MEDIUM,0.39958280609943486,0.7468162013184215,명목+/실질+
전라남도,화순군,8001,일반한식,MEDIUM,5.360723814071508,5.084153763369411,명목+/실질+
전라남도,화순군,8004,일식회집,MEDIUM,1.7480407950177388,1.4809539738298734,명목+/실질+
전라남도,화순군,8005,중국음식,MEDIUM,-0.7828962733069963,-1.043339429113666,명목-/실질-
전라남도,화순군,8006,서양음식,MEDIUM,5.059084671447936,4.783306418200953,명목+/실질+
전라남도,화순군,8021,스넥,MEDIUM,2.180300472143663,1.9120789768906334,명목+/실질+
전라남도,화순군,8301,제과점,HIGH,1.62175661688842,1.7197741283020058,명목+/실질+
전북특별자치도,고창군,4010,편의점,MEDIUM,8.420359175618513,8.795332540797872,명목+/실질+
전북특별자치도,고창군,4020,슈퍼마켓,MEDIUM,3.997094765381099,4.356770207240806,명목+/실질+
전북특별자치도,고창군,8001,일반한식,MEDIUM,10.302582342819292,10.013040000219386,명목+/실질+
전북특별자치도,고창군,8004,일식회집,MEDIUM,1.7495932382507087,1.4825023419269943,명목+/실질+
전북특별자치도,고창군,8005,중국음식,MEDIUM,9.143244061128442,8.856744961169172,명목+/실질+
전북특별자치도,고창군,8006,서양음식,MEDIUM,9.170810007932948,8.884238547847003,명목+/실질+
전북특별자치도,고창군,8021,스넥,MEDIUM,6.199509792784918,5.920737943611216,명목+/실질+
전북특별자치도,고창군,8301,제과점,HIGH,2.2277844060733125,2.3263864511314227,명목+/실질+
전북특별자치도,군산시,4004,대형할인점,MEDIUM,-6.753499376510838,-6.431005018478072,명목-/실질-
전북특별자치도,군산시,4010,편의점,MEDIUM,3.046916583559289,3.403305820567384,명목+/실질+
전북특별자치도,군산시,4020,슈퍼마켓,MEDIUM,-1.200050068877174,-0.8583490268687578,명목-/실질-
전북특별자치도,군산시,8001,일반한식,MEDIUM,1.918396123657908,1.6508621227228577,명목+/실질+
전북특별자치도,군산시,8004,일식회집,MEDIUM,-1.1513436002689175,-1.410819588309364,명목-/실질-
전북특별자치도,군산시,8005,중국음식,MEDIUM,-0.2943052100177165,-0.5560309087897806,명목-/실질-
전북특별자치도,군산시,8006,서양음식,MEDIUM,1.0002471613681623,0.7351232853433696,명목+/실질+
전북특별자치도,군산시,8021,스넥,MEDIUM,2.364393285384402,2.0956885497277957,명목+/실질+
전북특별자치도,군산시,8301,제과점,HIGH,0.3122121463345248,0.40896655923119074,명목+/실질+
전북특별자치도,김제시,4004,대형할인점,MEDIUM,-6.485890875190275,-6.162470989322933,명목-/실질-
전북특별자치도,김제시,4010,편의점,MEDIUM,3.970343661027318,4.329926583809145,명목+/실질+
전북특별자치도,김제시,4020,슈퍼마켓,MEDIUM,0.8564835206044659,1.2052971134891795,명목+/실질+
전북특별자치도,김제시,8001,일반한식,MEDIUM,2.4015813837319193,2.13277902996998,명목+/실질+
전북특별자치도,김제시,8004,일식회집,MEDIUM,-0.4176698386995464,-0.6790717074864951,명목-/실질-
전북특별자치도,김제시,8005,중국음식,MEDIUM,0.8342028281450937,0.5695148155804765,명목+/실질+
전북특별자치도,김제시,8006,서양음식,MEDIUM,2.4056512376010395,2.136838200544031,명목+/실질+
전북특별자치도,김제시,8021,스넥,MEDIUM,3.1893615452166486,2.918491282358116,명목+/실질+
전북특별자치도,김제시,8301,제과점,HIGH,-2.344752028001715,-2.2505603440419253,명목-/실질-
전북특별자치도,남원시,4004,대형할인점,MEDIUM,-2.6672174963364523,-2.330590673890893,명목-/실질-
전북특별자치도,남원시,4010,편의점,MEDIUM,4.127130767987912,4.487255941225069,명목+/실질+
전북특별자치도,남원시,4020,슈퍼마켓,MEDIUM,2.1122536357314052,2.465410327546395,명목+/실질+
전북특별자치도,남원시,8001,일반한식,MEDIUM,6.247167572326427,5.9682706223179265,명목+/실질+
전북특별자치도,남원시,8004,일식회집,MEDIUM,-9.82967452151928,-10.066370043214892,명목-/실질-
전북특별자치도,남원시,8005,중국음식,MEDIUM,0.4259292732639874,0.16231297161498937,명목+/실질+
전북특별자치도,남원시,8006,서양음식,MEDIUM,2.9046012908941856,2.634478518705088,명목+/실질+
전북특별자치도,남원시,8021,스넥,MEDIUM,3.2746910957883504,3.003596844357187,명목+/실질+
전북특별자치도,남원시,8301,제과점,HIGH,2.2418422137417595,2.3404578180156275,명목+/실질+
전북특별자치도,무주군,4010,편의점,MEDIUM,-10.533759961690567,-10.224339689038793,명목-/실질-
전북특별자치도,무주군,4020,슈퍼마켓,MEDIUM,9.232193334747233,9.609974439994435,명목+/실질+
전북특별자치도,무주군,8001,일반한식,MEDIUM,-6.690387724685966,-6.9353238191221305,명목-/실질-
전북특별자치도,무주군,8005,중국음식,MEDIUM,-6.161690826023317,-6.408014740538602,명목-/실질-
전북특별자치도,무주군,8006,서양음식,MEDIUM,-10.95230740585947,-11.186056035938636,명목-/실질-
전북특별자치도,무주군,8021,스넥,MEDIUM,-25.885553388432225,-26.080102509917978,명목-/실질-
전북특별자치도,무주군,8301,제과점,HIGH,8.223237538217921,8.327622394116583,명목+/실질+
전북특별자치도,부안군,4010,편의점,MEDIUM,5.709818560931937,6.075417482571145,명목+/실질+
전북특별자치도,부안군,4020,슈퍼마켓,MEDIUM,2.3462092784063038,2.700175109162426,명목+/실질+
전북특별자치도,부안군,8001,일반한식,MEDIUM,6.347055901567845,6.0678967464481905,명목+/실질+
전북특별자치도,부안군,8004,일식회집,MEDIUM,7.900105761554112,7.616869877811496,명목+/실질+
전북특별자치도,부안군,8005,중국음식,MEDIUM,2.6855456379997653,2.415997883054563,명목+/실질+
전북특별자치도,부안군,8006,서양음식,MEDIUM,3.7821057056233167,3.509679499747715,명목+/실질+
전북특별자치도,부안군,8021,스넥,MEDIUM,4.868719859018443,4.59344131006242,명목+/실질+
전북특별자치도,부안군,8301,제과점,HIGH,-2.846075106919844,-2.752366965483239,명목-/실질-
전북특별자치도,순창군,4010,편의점,MEDIUM,7.987259062250588,8.360734544484464,명목+/실질+
전북특별자치도,순창군,4020,슈퍼마켓,MEDIUM,9.435902739564606,9.814388376706116,명목+/실질+
전북특별자치도,순창군,8001,일반한식,MEDIUM,11.369839638621198,11.077495764352495,명목+/실질+
전북특별자치도,순창군,8005,중국음식,MEDIUM,11.22289105801584,10.93093292119196,명목+/실질+
전북특별자치도,순창군,8006,서양음식,MEDIUM,12.995524118093964,12.698912850600996,명목+/실질+
전북특별자치도,순창군,8021,스넥,MEDIUM,14.908689015439988,14.607055723671634,명목+/실질+
전북특별자치도,순창군,8301,제과점,HIGH,14.710974662384382,14.821617153151722,명목+/실질+
전북특별자치도,완주군,4004,대형할인점,MEDIUM,0.6544021086290802,1.002516800056039,명목+/실질+
전북특별자치도,완주군,4010,편의점,MEDIUM,4.428644194286282,4.7898121560271525,명목+/실질+
전북특별자치도,완주군,4020,슈퍼마켓,MEDIUM,0.6242020479002292,0.972212291984438,명목+/실질+
전북특별자치도,완주군,8001,일반한식,MEDIUM,3.9576446506532257,3.6847576581278116,명목+/실질+
전북특별자치도,완주군,8004,일식회집,MEDIUM,0.3058967971464132,0.042595578640488796,명목+/실질+
전북특별자치도,완주군,8005,중국음식,MEDIUM,1.2709884163515814,1.0051538492847483,명목+/실질+
전북특별자치도,완주군,8006,서양음식,MEDIUM,4.502507882301087,4.228190633356131,명목+/실질+
전북특별자치도,완주군,8021,스넥,MEDIUM,4.612038693269243,4.337433927868049,명목+/실질+
전북특별자치도,완주군,8301,제과점,HIGH,-0.8029344872153642,-0.707255669757512,명목-/실질-
전북특별자치도,익산시,4004,대형할인점,MEDIUM,-2.956385596336981,-2.6207588659072507,명목-/실질-
전북특별자치도,익산시,4010,편의점,MEDIUM,3.268294542899868,3.6254494187509256,명목+/실질+
전북특별자치도,익산시,4020,슈퍼마켓,MEDIUM,-1.0959816831302855,-0.7539207191193193,명목-/실질-
전북특별자치도,익산시,8001,일반한식,MEDIUM,2.7200137870833423,2.4503755538517376,명목+/실질+
전북특별자치도,익산시,8004,일식회집,MEDIUM,-2.214452426952696,-2.4711377729829223,명목-/실질-
전북특별자치도,익산시,8005,중국음식,MEDIUM,-1.257500003296439,-1.5166973326423556,명목-/실질-
전북특별자치도,익산시,8006,서양음식,MEDIUM,2.3439453377397763,2.0752942775871244,명목+/실질+
전북특별자치도,익산시,8021,스넥,MEDIUM,4.469603816797041,4.195372940446446,명목+/실질+
전북특별자치도,익산시,8301,제과점,HIGH,0.44089525939228846,0.5377737913644194,명목+/실질+
전북특별자치도,임실군,4004,대형할인점,MEDIUM,1.8817159084509891,2.23407528223395,명목+/실질+
전북특별자치도,임실군,4010,편의점,MEDIUM,7.212917194610102,7.583714604403324,명목+/실질+
전북특별자치도,임실군,4020,슈퍼마켓,MEDIUM,9.472083158896131,9.850693926536449,명목+/실질+
전북특별자치도,임실군,8001,일반한식,MEDIUM,8.421289045715941,8.136685065000353,명목+/실질+
전북특별자치도,임실군,8005,중국음식,MEDIUM,6.846684820396831,6.566214148135129,명목+/실질+
전북특별자치도,임실군,8006,서양음식,MEDIUM,12.416076387481963,12.12098616011139,명목+/실질+
전북특별자치도,임실군,8021,스넥,MEDIUM,15.120237274090528,14.81804867185668,명목+/실질+
전북특별자치도,임실군,8301,제과점,HIGH,4.6040309294176165,4.704924942047216,명목+/실질+
전북특별자치도,장수군,4010,편의점,MEDIUM,12.64679766415451,13.036388227384691,명목+/실질+
전북특별자치도,장수군,4020,슈퍼마켓,MEDIUM,17.939677597773198,18.34757366206694,명목+/실질+
전북특별자치도,장수군,8001,일반한식,MEDIUM,13.988957481771457,13.689738469135806,명목+/실질+
전북특별자치도,장수군,8004,일식회집,MEDIUM,16.0259701834831,15.721404048259455,명목+/실질+
전북특별자치도,장수군,8005,중국음식,MEDIUM,23.6139691016721,23.28948460247397,명목+/실질+
전북특별자치도,장수군,8006,서양음식,MEDIUM,15.361880548300242,15.059057636712843,명목+/실질+
전북특별자치도,장수군,8021,스넥,MEDIUM,23.55616919805764,23.231836422592217,명목+/실질+
전북특별자치도,장수군,8301,제과점,HIGH,27.04126615581421,27.163801616428035,명목+/실질+
전북특별자치도,전주시 덕진구,4004,대형할인점,MEDIUM,-6.897194535077149,-6.575197148808741,명목-/실질-
전북특별자치도,전주시 덕진구,4010,편의점,MEDIUM,4.103683465848996,4.463727546256156,명목+/실질+
전북특별자치도,전주시 덕진구,4020,슈퍼마켓,MEDIUM,-0.7790072579345723,-0.43585003333361194,명목-/실질-
전북특별자치도,전주시 덕진구,8001,일반한식,MEDIUM,1.8155423897166592,1.5482783780275087,명목+/실질+
전북특별자치도,전주시 덕진구,8004,일식회집,MEDIUM,-3.073213344815247,-3.3276444585093907,명목-/실질-
전북특별자치도,전주시 덕진구,8005,중국음식,MEDIUM,-1.3830487217743377,-1.6419164879379495,명목-/실질-
전북특별자치도,전주시 덕진구,8006,서양음식,MEDIUM,2.300429402327233,2.0318925707411424,명목+/실질+
전북특별자치도,전주시 덕진구,8021,스넥,MEDIUM,3.9492517165021077,3.6763867552815266,명목+/실질+
전북특별자치도,전주시 덕진구,8301,제과점,HIGH,0.7076783249900357,0.8048141779637163,명목+/실질+
전북특별자치도,전주시 완산구,4004,대형할인점,MEDIUM,-3.591005294332876,-3.2575734052185696,명목-/실질-
전북특별자치도,전주시 완산구,4010,편의점,MEDIUM,2.9822455963870405,3.33841116785943,명목+/실질+
전북특별자치도,전주시 완산구,4020,슈퍼마켓,MEDIUM,-0.2600687864746112,0.08488319426315614,명목-/실질+
전북특별자치도,전주시 완산구,8001,일반한식,MEDIUM,1.1720549389670971,0.9064800705418038,명목+/실질+
전북특별자치도,전주시 완산구,8004,일식회집,MEDIUM,-4.181408903079171,-4.4329310228841114,명목-/실질-
전북특별자치도,전주시 완산구,8005,중국음식,MEDIUM,-2.16093983615154,-2.4177656517934505,명목-/실질-
전북특별자치도,전주시 완산구,8006,서양음식,MEDIUM,1.9979625344482665,1.730219673081455,명목+/실질+
전북특별자치도,전주시 완산구,8021,스넥,MEDIUM,3.49609634601797,3.2244209096910974,명목+/실질+
전북특별자치도,전주시 완산구,8301,제과점,HIGH,0.473136473182721,0.5700461028612457,명목+/실질+
전북특별자치도,정읍시,4004,대형할인점,MEDIUM,-1.3511628723118736,-1.009984456098522,명목-/실질-
전북특별자치도,정읍시,4010,편의점,MEDIUM,4.876633662440641,5.239351002174099,명목+/실질+
전북특별자치도,정읍시,4020,슈퍼마켓,MEDIUM,4.501618997617316,4.863039343760518,명목+/실질+
전북특별자치도,정읍시,8001,일반한식,MEDIUM,3.7268883594501148,3.4546070981388834,명목+/실질+
전북특별자치도,정읍시,8004,일식회집,MEDIUM,7.414699918785682,7.132738216860354,명목+/실질+
전북특별자치도,정읍시,8005,중국음식,MEDIUM,3.4645643140184874,3.1929716487222564,명목+/실질+
전북특별자치도,정읍시,8006,서양음식,MEDIUM,1.7715950003629442,1.5044463497996208,명목+/실질+
전북특별자치도,정읍시,8021,스넥,MEDIUM,2.835934236291503,2.5659917139154325,명목+/실질+
전북특별자치도,정읍시,8301,제과점,HIGH,0.7447509315488624,0.8419225422652514,명목+/실질+
전북특별자치도,진안군,4010,편의점,MEDIUM,6.304406333181385,6.672061645147408,명목+/실질+
전북특별자치도,진안군,4020,슈퍼마켓,MEDIUM,4.756207752995556,5.118508597995964,명목+/실질+
전북특별자치도,진안군,8001,일반한식,MEDIUM,9.613690460986772,9.32595644748518,명목+/실질+
전북특별자치도,진안군,8004,일식회집,MEDIUM,-22.047596066203617,-22.252219758295684,명목-/실질-
전북특별자치도,진안군,8005,중국음식,MEDIUM,5.743410419458033,5.465835823133677,명목+/실질+
전북특별자치도,진안군,8006,서양음식,MEDIUM,7.020969173420843,6.740041007791525,명목+/실질+
전북특별자치도,진안군,8021,스넥,MEDIUM,10.282075093276207,9.992586581846878,명목+/실질+
전북특별자치도,진안군,8301,제과점,HIGH,-0.5993867754774806,-0.5035116295873845,명목-/실질-
제주특별자치도,서귀포시,4004,대형할인점,MEDIUM,-2.6054003931037366,-2.2685597753211564,명목-/실질-
제주특별자치도,서귀포시,4010,편의점,MEDIUM,4.041316478153723,4.401144861440569,명목+/실질+
제주특별자치도,서귀포시,4020,슈퍼마켓,MEDIUM,2.2072879595015347,2.560773328886665,명목+/실질+
제주특별자치도,서귀포시,8001,일반한식,MEDIUM,2.6964950407006647,2.4269185437655585,명목+/실질+
제주특별자치도,서귀포시,8002,갈비전문점,MEDIUM,15.919233019768237,15.614947067725929,명목+/실질+
제주특별자치도,서귀포시,8004,일식회집,MEDIUM,6.586680205643958,6.30689204093203,명목+/실질+
제주특별자치도,서귀포시,8005,중국음식,MEDIUM,2.59251041111091,2.323206872003223,명목+/실질+
제주특별자치도,서귀포시,8006,서양음식,MEDIUM,3.6130998340914813,3.3411172656621817,명목+/실질+
제주특별자치도,서귀포시,8021,스넥,MEDIUM,4.565121246497653,4.2906396385709815,명목+/실질+
제주특별자치도,서귀포시,8301,제과점,HIGH,2.0606489959818615,2.1590898334645328,명목+/실질+
제주특별자치도,제주시,4004,대형할인점,MEDIUM,-2.010868625620484,-1.6719718112044109,명목-/실질-
제주특별자치도,제주시,4010,편의점,MEDIUM,5.350316070839535,5.714671647966929,명목+/실질+
제주특별자치도,제주시,4020,슈퍼마켓,MEDIUM,0.8801932862400198,1.229088879688648,명목+/실질+
제주특별자치도,제주시,8001,일반한식,MEDIUM,3.7799014526667847,3.5074810329163064,명목+/실질+
제주특별자치도,제주시,8002,갈비전문점,MEDIUM,11.582249446069426,11.289347999784425,명목+/실질+
제주특별자치도,제주시,8003,한정식,MEDIUM,38.30217401581197,37.93913323652439,명목+/실질+
제주특별자치도,제주시,8004,일식회집,MEDIUM,4.518257077947841,4.243898487640745,명목+/실질+
제주특별자치도,제주시,8005,중국음식,MEDIUM,2.685911448815384,2.4163627336232603,명목+/실질+
제주특별자치도,제주시,8006,서양음식,MEDIUM,3.5483437465956715,3.276531161759437,명목+/실질+
제주특별자치도,제주시,8021,스넥,MEDIUM,5.828450995575124,5.550653169231006,명목+/실질+
제주특별자치도,제주시,8301,제과점,HIGH,1.6074024343573377,1.7054061006919565,명목+/실질+
충청남도,계룡시,4004,대형할인점,MEDIUM,-43.010470496125514,-42.81337139204068,명목-/실질-
충청남도,계룡시,4010,편의점,MEDIUM,4.420448906606844,4.7815885248279395,명목+/실질+
충청남도,계룡시,4020,슈퍼마켓,MEDIUM,0.6993996900218209,1.0476700062283604,명목+/실질+
충청남도,계룡시,8001,일반한식,MEDIUM,3.190885257937455,2.9200109953595774,명목+/실질+
충청남도,계룡시,8004,일식회집,MEDIUM,-3.4609761469931013,-3.714389390137655,명목-/실질-
충청남도,계룡시,8005,중국음식,MEDIUM,-3.227262501765883,-3.4812892391268364,명목-/실질-
충청남도,계룡시,8006,서양음식,MEDIUM,5.2269731692063,4.950754211599158,명목+/실질+
충청남도,계룡시,8021,스넥,MEDIUM,6.3818411239516575,6.102590658234056,명목+/실질+
충청남도,계룡시,8301,제과점,HIGH,-0.6363217774918755,-0.5404822566204006,명목-/실질-
충청남도,공주시,4004,대형할인점,MEDIUM,-0.7913025789172653,-0.4481878778600846,명목-/실질-
충청남도,공주시,4010,편의점,MEDIUM,6.43983860605838,6.8079623124799244,명목+/실질+
충청남도,공주시,4020,슈퍼마켓,MEDIUM,3.150536950769714,3.5072845603018252,명목+/실질+
충청남도,공주시,8001,일반한식,MEDIUM,5.681399667497206,5.403987848308272,명목+/실질+
충청남도,공주시,8004,일식회집,MEDIUM,5.0839532870926565,4.808109754165904,명목+/실질+
충청남도,공주시,8005,중국음식,MEDIUM,3.1675721258995746,2.8967590598844453,명목+/실질+
충청남도,공주시,8006,서양음식,MEDIUM,6.936546141471274,6.6558395848188106,명목+/실질+
충청남도,공주시,8021,스넥,MEDIUM,6.540816773098314,6.261148999091816,명목+/실질+
충청남도,공주시,8301,제과점,HIGH,6.862264297111258,6.965336449759748,명목+/실질+
충청남도,금산군,4010,편의점,MEDIUM,4.276921875944723,4.637565103874247,명목+/실질+
충청남도,금산군,4020,슈퍼마켓,MEDIUM,0.6602686132616469,1.008403594078907,명목+/실질+
충청남도,금산군,8001,일반한식,MEDIUM,3.4239204434674715,3.1524344676181473,명목+/실질+
충청남도,금산군,8004,일식회집,MEDIUM,-2.627987341787355,-2.883587165924578,명목-/실질-
충청남도,금산군,8005,중국음식,MEDIUM,1.1165224934846862,0.851093396754021,명목+/실질+
충청남도,금산군,8006,서양음식,MEDIUM,2.1340341380597843,1.8659340911215527,명목+/실질+
충청남도,금산군,8021,스넥,MEDIUM,1.6992658395565847,1.4323070517708927,명목+/실질+
충청남도,금산군,8301,제과점,HIGH,0.5173004514621087,0.6142526787435422,명목+/실질+
