amt_growth_pct_m,amt_r2,cnt_growth_pct_m,cnt_r2,ticket_growth_pct_m,ticket_r2,amt_fitted_change_pct,cnt_fitted_change_pct,ticket_fitted_change_pct,SIDO_NM,CCG_NM,TP_BUZ_NO,TP_BUZ_NM,total_amt_6m,total_cnt_6m,peak_month,amt_without_peak_growth_pct_m,region_amt_growth_pct_m,amt_direction,cnt_direction,ticket_direction,region_direction,region_industry_relation,decomposition_type,peak_dependent
3.0721615818779773,0.4130745477966986,2.2726771866294957,0.3843484366129506,0.7817184581856977,0.1676724772803917,16.334069324590466,11.891764605871787,3.9701802311963714,경상북도,포항시 북구,8021,스넥,3908690000,224629,202605,1.8592741677391542,1.354052158358863,상승,상승,상승,상승,같은방향,상승 CNT·상승 건당금액,False
-0.20404699346993335,0.0031010392361677797,2.3108014879941194,0.47751681860233575,-2.4580478746021854,0.6456182079597151,-1.0160799366637452,12.100470243973081,-11.700709329845346,경상북도,포항시 북구,8301,제과점,4054460000,298097,202605,-0.9222846175982199,1.354052158358863,정체,상승,감소,상승,정체포함차이,상승 CNT·감소 건당금액,False
-3.4054303973709827,0.446997660025347,-1.5205949012005875,0.210009004078051,-1.913938751233876,0.49414408292502554,-15.906281127830196,-7.375242903387247,-9.210321831716232,광주광역시,광산구,4004,대형할인점,9879790000,227747,202601,-3.247877343312646,2.1528521504854052,감소,감소,감소,상승,정반대,감소 CNT·감소 건당금액,False
5.515247612070893,0.7609781436231638,5.902713123048767,0.7993439654587221,-0.3658692960279733,0.13530847237934984,30.790473533265743,33.20957178781542,-1.8160093318238808,광주광역시,광산구,4010,편의점,23579710000,2735500,202605,5.3987466287471495,2.1528521504854052,상승,상승,감소,상승,같은방향,상승 CNT·감소 건당금액,False
1.3562657534165747,0.14300260604291937,3.9460838744964843,0.6467403932182111,-2.4915013866294853,0.5219345817351704,6.967786202623488,21.350245857993436,-11.852023499154466,광주광역시,광산구,4020,슈퍼마켓,46045460000,2504981,202605,-0.16628618504521142,2.1528521504854052,상승,상승,감소,상승,같은방향,상승 CNT·감소 건당금액,True
2.0199419421541958,0.16667370436527973,3.46640298380956,0.41403029053434925,-1.3980007035537239,0.6308933743537004,10.51605152808644,18.575988927498656,-6.797276136858084,광주광역시,광산구,8001,일반한식,69174240000,1675054,202605,0.2576977407209203,2.1528521504854052,상승,상승,감소,상승,같은방향,상승 CNT·감소 건당금액,False
2.3915392450389628,0.31797211977290807,3.0024671026495606,0.4573425003085466,-0.5931196356702919,0.32366472523514933,12.543484877643913,15.941291823950928,-2.9306271241712802,광주광역시,광산구,8004,일식회집,2651780000,49619,202605,1.1748411832520544,2.1528521504854052,상승,상승,감소,상승,같은방향,상승 CNT·감소 건당금액,False
0.6925697481548476,0.020162037541733402,3.4725466270139047,0.36715092291495943,-2.68668064088545,0.8396661223370863,3.5111473713655736,18.61119722049525,-12.73071194202648,광주광역시,광산구,8005,중국음식,4559160000,156266,202605,-1.586132087548202,2.1528521504854052,상승,상승,감소,상승,같은방향,상승 CNT·감소 건당금액,True
3.0338122956142937,0.4538289089269989,5.843141780947418,0.8039605937944447,-2.6542385628984375,0.7746910466716561,16.117812582364184,32.83533442448524,-12.585146801903807,광주광역시,광산구,8006,서양음식,15081130000,1765680,202605,1.9176717459162256,2.1528521504854052,상승,상승,감소,상승,같은방향,상승 CNT·감소 건당금액,False
5.475313172967597,0.4954096258866103,4.31929587160447,0.4679087793123283,1.1081528989477596,0.36076131911320797,30.543158937725867,23.54444851736544,5.664933151064557,광주광역시,광산구,8021,스넥,6821210000,422977,202605,4.110672481901827,2.1528521504854052,상승,상승,상승,상승,같은방향,상승 CNT·상승 건당금액,False
1.4756582375205465,0.1894378869891693,3.749671053078273,0.5925800122823499,-2.1918265306057436,0.6607962253242312,7.599285034993549,20.208074899949917,-10.489137169403854,광주광역시,광산구,8301,제과점,4940380000,376051,202605,0.6804315288454555,2.1528521504854052,상승,상승,감소,상승,같은방향,상승 CNT·감소 건당금액,False
-4.0911547404045665,0.7228287603507224,-0.7707412919978834,0.10100473807540322,-3.3462040245384337,0.8143051817646463,-18.849105619999843,-3.794758337165745,-15.648157026199161,광주광역시,남구,4004,대형할인점,2903430000,54907,202601,-3.243118555941249,1.9737594849688758,감소,감소,감소,상승,정반대,감소 CNT·감소 건당금액,False
5.215616599867281,0.7410958345767267,6.148629903171711,0.8250152662430196,-0.8789687668655236,0.3026142909880013,28.943965795270486,34.7634016487338,-4.318261324860793,광주광역시,남구,4010,편의점,8233840000,1035940,202605,4.814138425414643,1.9737594849688758,상승,상승,감소,상승,같은방향,상승 CNT·감소 건당금액,False
1.1217675103117488,0.09472529419126818,3.062403806593027,0.6077138636342025,-1.8829720873995723,0.33459147975102466,5.736093311417026,16.27901339196409,-9.066915665174681,광주광역시,남구,4020,슈퍼마켓,23686220000,1403013,202605,-0.46456295630958294,1.9737594849688758,상승,상승,감소,상승,같은방향,상승 CNT·감소 건당금액,True
2.8383487743962985,0.27381816946044046,3.7944581856863864,0.4649457975465554,-0.921156512594804,0.43953763838061366,15.020558977216103,20.467758864661935,-4.5217076658366295,광주광역시,남구,8001,일반한식,26418890000,684450,202605,1.2417033202989722,1.9737594849688758,상승,상승,감소,상승,같은방향,상승 CNT·감소 건당금액,False
-1.4864409232083244,0.13036250172321195,1.2712742834811317,0.10160963213455265,-2.7230971726195294,0.8187185824981364,-7.214513918249524,6.520052895573464,-12.893879077666831,광주광역시,남구,8004,일식회집,1734230000,33292,202605,-3.727180192265428,1.9737594849688758,감소,상승,감소,상승,정반대,상승 CNT·감소 건당금액,False
