TP_BUZ_NO,TP_BUZ_NM,SIDO_NM,CCG_NM,AGE_CD,amt,cnt,bc_age_amt_share_pct,bc_age_cnt_share_pct,population_age_share_pct,store_lq,stores_per_10k_residents,store_observed,age_consumption_index,AGE_GROUP,age_supply_type
4004,대형할인점,강원특별자치도,삼척시,5,165830000,3953,27.76791694574682,25.698868807697306,17.346535747331206,,0.0,False,1.4814986220894923,50대,저특화·연령소비과소
4004,대형할인점,강원특별자치도,삼척시,6,181600000,4957,30.4085733422639,32.225978416330776,42.285840549087844,,0.0,False,0.7620985653323126,60대 이상,저특화·연령소비과소
4004,대형할인점,강원특별자치도,속초시,2,197990000,5002,4.832454254116946,5.1630883567299755,8.424403406695337,,0.0,False,0.6128728774581931,20대,저특화·연령소비과소
4004,대형할인점,강원특별자치도,속초시,3,538380000,12287,13.140546094911265,12.682700247729151,10.878868370014336,,0.0,False,1.1658106170938474,30대,저특화·연령소비과소
4004,대형할인점,강원특별자치도,속초시,4,861310000,19462,21.022481810260455,20.088769611891,13.387933215279535,,0.0,False,1.5005131328982024,40대,저특화·연령소비과소
4004,대형할인점,강원특별자치도,속초시,5,1019050000,24047,24.872531479659955,24.821428571428573,18.07677713129269,,0.0,False,1.3731113898870957,50대,저특화·연령소비과소
4004,대형할인점,강원특별자치도,속초시,6,1480360000,36082,36.13198636105138,37.244013212221304,35.78147398600219,,0.0,False,1.0408742028567985,60대 이상,저특화·연령소비과소
4004,대형할인점,강원특별자치도,영월군,2,6470000,306,3.1433707428460376,3.826913456728364,6.430826309109253,,0.0,False,0.5950889159154475,20대,저특화·연령소비과소
4004,대형할인점,강원특별자치도,영월군,3,24330000,1004,11.820434339017636,12.556278139069535,6.201618864749011,,0.0,False,2.024677493555984,30대,저특화·연령소비과소
4004,대형할인점,강원특별자치도,영월군,4,49200000,1705,23.903221104795218,21.323161580790394,9.870797669801803,,0.0,False,2.1602267916021973,40대,저특화·연령소비과소
4004,대형할인점,강원특별자치도,영월군,5,56750000,2241,27.571296701161152,28.026513256628316,17.247743957152622,,0.0,False,1.6249379238381927,50대,저특화·연령소비과소
4004,대형할인점,강원특별자치도,영월군,6,69080000,2740,33.56167711217996,34.26713356678339,50.29266954609487,,0.0,False,0.6813544374568633,60대 이상,저특화·연령소비과소
4004,대형할인점,강원특별자치도,원주시,2,282340000,9519,5.430607514834441,6.535306031375511,10.505224439427812,,0.0,False,0.6221005623494771,20대,저특화·연령소비과소
4004,대형할인점,강원특별자치도,원주시,3,910840000,26318,17.519354497456266,18.068724039682813,12.98397240485332,,0.0,False,1.3916175632758467,30대,저특화·연령소비과소
4004,대형할인점,강원특별자치도,원주시,4,1255100000,34717,24.140948827189582,23.835089766914972,14.662347601444939,,0.0,False,1.625598465866822,40대,저특화·연령소비과소
4004,대형할인점,강원특별자치도,원주시,5,1411890000,37193,27.156692087977614,25.534997082146166,17.091020775088204,,0.0,False,1.4940592149630914,50대,저특화·연령소비과소
4004,대형할인점,강원특별자치도,원주시,6,1338880000,37908,25.7523970725421,26.02588307988054,28.86120585957454,,0.0,False,0.9017600722059436,60대 이상,저특화·연령소비과소
4004,대형할인점,강원특별자치도,인제군,2,360000,25,0.8131917777275807,1.4236902050113895,10.736571837150349,,0.0,False,0.13260193538548137,20대,저특화·연령소비과소
4004,대형할인점,강원특별자치도,인제군,3,1110000,48,2.507341314660041,2.733485193621868,12.137889194635235,,0.0,False,0.22520268143739747,30대,저특화·연령소비과소
4004,대형할인점,강원특별자치도,인제군,4,5640000,232,12.740004517732098,13.211845102505695,11.76196563603666,,0.0,False,1.1232684664565633,40대,저특화·연령소비과소
4004,대형할인점,강원특별자치도,인제군,5,14900000,516,33.65710413372487,29.38496583143508,14.896106428617855,,0.0,False,1.9726608407537796,50대,저특화·연령소비과소
4004,대형할인점,강원특별자치도,인제군,6,22260000,935,50.28235825615541,53.24601366742597,37.52085454900006,,0.0,False,1.4191045035472143,60대 이상,저특화·연령소비과소
4004,대형할인점,강원특별자치도,춘천시,2,501230000,12342,6.200624973712012,6.990377045373449,12.12091614697046,,0.0,False,0.5767201885247466,20대,저특화·연령소비과소
4004,대형할인점,강원특별자치도,춘천시,3,1208390000,27791,14.948772443756079,15.74052572257118,12.249877618195676,,0.0,False,1.284953712451019,30대,저특화·연령소비과소
4004,대형할인점,강원특별자치도,춘천시,4,1735010000,37148,21.463492479779898,21.040230633733014,13.492177214701256,,0.0,False,1.55943924386105,40대,저특화·연령소비과소
4004,대형할인점,강원특별자치도,춘천시,5,2074010000,42695,25.657199692214057,24.18199221781068,16.17767557036939,,0.0,False,1.4947754461154967,50대,저특화·연령소비과소
4004,대형할인점,강원특별자치도,춘천시,6,2564900000,56581,31.729910410537958,32.046874380511674,30.999062470574273,,0.0,False,1.0338014064435668,60대 이상,저특화·연령소비과소
4004,대형할인점,강원특별자치도,태백시,2,31110000,746,3.3472848366167782,3.8858214397333057,7.050548973697175,,0.0,False,0.5511374297561477,20대,저특화·연령소비과소
4004,대형할인점,강원특별자치도,태백시,3,91370000,2073,9.830968033483607,10.797999791644964,7.234067558343993,,0.0,False,1.4926595175614892,30대,저특화·연령소비과소
4004,대형할인점,강원특별자치도,태백시,4,221570000,4549,23.83985539213049,23.695176580893843,12.846300925277198,,0.0,False,1.8445135855621837,40대,저특화·연령소비과소
4004,대형할인점,강원특별자치도,태백시,5,279280000,5595,30.049170979438568,29.143660797999793,18.008326138741857,,0.0,False,1.618343680221459,50대,저특화·연령소비과소
4004,대형할인점,강원특별자치도,태백시,6,306080000,6235,32.932720758330554,32.477341389728096,42.405449507528324,,0.0,False,0.7658765976283857,60대 이상,저특화·연령소비과소
4004,대형할인점,강원특별자치도,평창군,2,7830000,423,3.8662848113766546,5.3395607169906585,6.627829282552409,,0.0,False,0.8056273765298867,20대,저특화·연령소비과소
4004,대형할인점,강원특별자치도,평창군,3,29840000,1120,14.734347224965436,14.137843978793235,6.305854840056795,,0.0,False,2.2420186219614755,30대,저특화·연령소비과소
4004,대형할인점,강원특별자치도,평창군,4,49250000,1772,24.318585818684575,22.368088866447867,10.007099306773574,,0.0,False,2.2352220339521787,40대,저특화·연령소비과소
4004,대형할인점,강원특별자치도,평창군,5,52280000,2101,25.814734347224967,26.521080535218378,17.97293911300426,,0.0,False,1.4756117721463342,50대,저특화·연령소비과소
4004,대형할인점,강원특별자치도,평창군,6,63320000,2506,31.26604779774837,31.63342590254986,49.8354631253654,,0.0,False,0.6347573378213271,60대 이상,저특화·연령소비과소
4004,대형할인점,강원특별자치도,홍천군,2,14260000,944,7.087122906416182,10.395330910692655,7.218514586177259,,0.0,False,1.440092803940396,20대,저특화·연령소비과소
4004,대형할인점,강원특별자치도,홍천군,3,21340000,951,10.605834700064609,10.47241493227618,8.18544921381263,,0.0,False,1.2793940391938885,30대,저특화·연령소비과소
4004,대형할인점,강원특별자치도,홍천군,4,44240000,1734,21.986978778390736,19.09481334654774,10.091763992112847,,0.0,False,1.8921184999442284,40대,저특화·연령소비과소
4004,대형할인점,강원특별자치도,홍천군,5,53900000,2243,26.787933005317825,24.699922915978416,16.069315941149704,,0.0,False,1.537086146444341,50대,저특화·연령소비과소
4004,대형할인점,강원특별자치도,홍천군,6,67470000,3209,33.53213060981064,35.33751789450501,47.762020324586686,,0.0,False,0.7398664808220884,60대 이상,저특화·연령소비과소
4004,대형할인점,경기도,고양시 덕양구,2,2211420000,64250,7.283524279567024,7.849859374503657,10.455168889520968,,0.0,False,0.7508113410173061,20대,저특화·연령소비과소
4004,대형할인점,경기도,고양시 덕양구,3,5997420000,164567,19.753079100650652,20.106269380294837,14.56212622662749,,0.0,False,1.3807234649243485,30대,저특화·연령소비과소
4004,대형할인점,경기도,고양시 덕양구,4,7709290000,200327,25.391287450246114,24.47531173410419,15.250177427747047,,0.0,False,1.604919801757349,40대,저특화·연령소비과소
4004,대형할인점,경기도,고양시 덕양구,5,6989060000,179271,23.0191407337144,21.902757041659846,17.327381999787193,,0.0,False,1.264054606860335,50대,저특화·연령소비과소
4004,대형할인점,경기도,고양시 덕양구,6,7454760000,210071,24.55296843582181,25.66580246943747,27.743845641820126,,0.0,False,0.9250989499000714,60대 이상,저특화·연령소비과소
4004,대형할인점,경기도,고양시 일산동구,2,333490000,15064,2.977634481951958,4.557873557132267,11.787090558766858,,0.0,False,0.3866835106091781,20대,저특화·연령소비과소
4004,대형할인점,경기도,고양시 일산동구,3,1149320000,39869,10.261941475897402,12.063055021860485,13.760194022494062,,0.0,False,0.876663148945485,30대,저특화·연령소비과소
4004,대형할인점,경기도,고양시 일산동구,4,2360030000,67397,21.072016271675555,20.39212719928594,14.629430479007036,,0.0,False,1.3939112140112542,40대,저특화·연령소비과소
