SIDO_NM,CCG_NM,연결업종,confidence,amt_growth_pct_m,amt_robust_signs,real_amt_growth_pct_m,real_amt_robust_signs,cnt_growth_pct_m,cnt_robust_signs,ticket_growth_pct_m,ticket_robust_signs,amt_pc_growth_pct_m,amt_pc_robust_signs,real_amt_pc_growth_pct_m,real_amt_pc_robust_signs,cnt_pc_growth_pct_m,cnt_pc_robust_signs,가동_당월말_growth_pct_m,가동_당월말_robust_signs,amt_per_store_growth_pct_m,amt_per_store_robust_signs,real_amt_per_store_growth_pct_m,real_amt_per_store_robust_signs,cnt_per_store_growth_pct_m,cnt_per_store_robust_signs,initial_stores,openings_6m,closures_6m,total_cnt_6m,total_amt_6m,mean_amt_per_initial_store,mean_cnt_per_initial_store,opening_rate_6m_pct,closure_rate_6m_pct,net_store_change_pct,demand_supply_gap_cnt,demand_supply_type,market_store_type,market_store_type_robust,demand_supply_type_robust,population_growth_pct_m,commercial_aging_gap_pp_m,bc_age_hhi_slope,foreign_share_slope,corp_share_slope,industry_hhi_slope,entropy_slope,portfolio_js,cnt_weakened_fraction,closure_rate_6m_pct_pctile,opening_rate_6m_pct_pctile,amt_growth_pct_m_pctile,cnt_growth_pct_m_pctile,initial_stores_pctile,high_closure,high_entry,weak_amt,weak_cnt,dense_market,closure_mechanism_candidate
전북특별자치도,군산시,제과점,HIGH,0.3122121463344134,0,0.4089665592310258,0,1.74839602998471,1,-1.4115051830665275,1,0.3498370664491239,0.0,0.446627769812993,1.0,1.7865596313101535,1.0,-0.5634095390734891,1,0.8805829738822734,1,0.9778855990507828,1,2.324904301668155,1,86,4,5,170990,3216990000,6234476.7441860465,331.37596899224803,4.651162790697675,5.813953488372093,-1.162790697674419,2.311805569058199,수요+/공급-,D 기타·동반감소,부호 강건성 미충족,수요+/공급-,-0.0374937530688523,0.160271346319587,-0.0004170584896848,0.0800592472955559,0.0517937374541885,0.0009257966481772,-0.0014974676709699,0.0154262621723256,1.0,0.5,0.35039370078740156,0.4566929133858268,0.40551181102362205,0.6476377952755905,False,False,False,False,False,일반 관찰지역
전북특별자치도,군산시,중국음식,HIGH,-0.2943052100178314,1,-0.5560309087898985,1,0.6269182658315916,1,-0.9154841385639644,1,-0.2569077813181515,1.0,-0.5187316476840885,1.0,0.6646612253389977,1.0,-0.1642601837815731,1,-0.13025898989244,0,-0.3924153071129029,1,0.7924801790116469,1,174,4,5,102129,3109620000,2978563.2183908047,97.82471264367815,2.2988505747126435,2.8735632183908044,-0.5747126436781609,0.7911784496131646,수요+/공급-,D 기타·동반감소,부호 강건성 미충족,수요+/공급-,-0.0374937530688523,0.160271346319587,-0.0004170584896848,0.0800592472955559,0.0517937374541885,0.0009257966481772,-0.0014974676709699,0.0154262621723256,1.0,0.4470588235294118,0.4,0.34509803921568627,0.3058823529411765,0.8470588235294118,False,False,False,False,True,일반 관찰지역
전북특별자치도,김제시,제과점,HIGH,-2.344752028001828,1,-2.25056034404194,1,-0.7961446408571046,0,-1.5610354875204608,1,-2.305515001609827,1.0,-2.21128547225342,1.0,-0.7562853975318005,0.0,-1.3032517873204943,1,-1.0552528422081522,0,-0.9598173940646764,0,0.5138032971163551,1,21,1,3,19673,341810000,2712777.777777778,156.13492063492063,4.761904761904762,14.285714285714285,-9.523809523809524,0.5071071464633897,수요-/공급-,D 기타·동반감소,부호 강건성 미충족,부호 강건성 미충족,-0.0401629901550917,0.1004119649005929,-0.0001144155068796,-0.0517801647102379,0.0165249510668351,0.0010589772230248,-0.0018812726722647,0.0125198102878362,0.6666666666666667,0.8976377952755905,0.36023622047244097,0.10236220472440945,0.09448818897637795,0.2618110236220472,True,False,True,True,False,수요취약 후보
전북특별자치도,김제시,중국음식,HIGH,0.8342028281448974,1,0.5695148155804527,0,2.1010617860421656,1,-1.2407892099614488,1,0.8747171308551165,1.0,0.6099227689571816,0.0,2.1420851016257436,1.0,0.5862387790545275,1,0.246518859935736,0,-0.0166264925272553,0,1.505994284481667,1,53,3,2,22447,599820000,1886226.4150943395,70.5880503144654,5.660377358490567,3.7735849056603774,1.8867924528301887,1.5148230069876385,수요+/공급+,A 총시장·점포·점포당 증가,부호 강건성 미충족,수요+/공급+,-0.0401629901550917,0.1004119649005929,-0.0001144155068796,-0.0517801647102379,0.0165249510668351,0.0010589772230248,-0.0018812726722647,0.0125198102878362,0.6666666666666667,0.5725490196078431,0.8156862745098039,0.5568627450980392,0.5843137254901961,0.3333333333333333,False,True,False,False,False,일반 관찰지역
전북특별자치도,남원시,제과점,HIGH,2.241842213741611,1,2.3404578180154214,1,3.7045762066000583,1,-1.4104816261380957,1,2.3873585394308208,1.0,2.4861144989650388,1.0,3.852174377368485,1.0,-1.130489367209579,1,3.410891344932742,1,3.510634535368933,1,4.890350465845309,1,31,4,5,27601,487990000,2623602.1505376347,148.39247311827958,12.903225806451612,16.129032258064516,-3.225806451612903,4.835065573809637,수요+/공급-,D 기타·동반감소,D 기타·동반감소,수요+/공급-,-0.1421233321818531,0.3268226010182634,0.0006993023499855,-0.0462392558267531,0.0240814580891182,0.000644575968754,-0.0014607848419792,0.0131087090685787,0.3333333333333333,0.9173228346456693,0.8031496062992126,0.7125984251968503,0.65748031496063,0.33858267716535434,True,True,False,False,False,고회전 교체시장 후보
전북특별자치도,남원시,중국음식,HIGH,0.4259292732638037,0,0.1623129716148536,0,0.9981853422888352,0,-0.5666003474079192,1,0.5688610897819334,0.0,0.3048695946233771,0.0,1.141931625748471,0.0,0.0,0,0.425929273263763,0,0.1623129716148434,0,0.9981853422888608,0,61,0,0,28401,886510000,2422158.469945355,77.59836065573771,0.0,0.0,0.0,0.9981853422888352,수요+/공급+,A 총시장·점포·점포당 증가,부호 강건성 미충족,부호 강건성 미충족,-0.1421233321818531,0.3268226010182634,0.0006993023499855,-0.0462392558267531,0.0240814580891182,0.000644575968754,-0.0014607848419792,0.0131087090685787,0.3333333333333333,0.09411764705882353,0.11568627450980393,0.48627450980392156,0.3686274509803922,0.37058823529411766,False,False,False,False,False,일반 관찰지역
전북특별자치도,무주군,제과점,HIGH,8.223237538217768,1,8.327622394116466,1,8.894546650537812,1,-0.6164763369412524,1,7.711028128443739,1.0,7.814918941596656,1.0,8.379160004044383,1.0,0.9071802965081288,0,7.250284092977309,1,7.353730503422982,1,7.915557971751262,1,9,2,2,3389,63360000,1173333.3333333333,62.75925925925927,22.22222222222222,22.22222222222222,0.0,7.9873663540296835,수요+/공급+,A 총시장·점포·점포당 증가,부호 강건성 미충족,부호 강건성 미충족,0.4755403589345112,2.766093785496834,0.0047761358190298,-0.0587395160449734,-0.136156222533943,0.0035283526037566,-0.0017975781188488,0.1019055251859135,0.7142857142857143,0.968503937007874,0.9665354330708661,0.9488188976377953,0.9409448818897638,0.07874015748031496,True,True,False,False,False,고회전 교체시장 후보
전북특별자치도,무주군,중국음식,HIGH,-6.161690826023357,1,-6.408014740538742,1,-4.341246305290236,1,-1.903061089989728,1,-6.605817855019545,1.0,-6.850975943879184,1.0,-4.793989310251486,1.0,0.0,0,-6.161690826023354,1,-6.408014740538729,1,-4.341246305290244,1,25,0,0,9339,311540000,2076933.3333333335,62.26,0.0,0.0,0.0,-4.341246305290236,수요-/공급+,C 총시장 감소/점포 증가,부호 강건성 미충족,부호 강건성 미충족,0.4755403589345112,2.766093785496834,0.0047761358190298,-0.0587395160449734,-0.136156222533943,0.0035283526037566,-0.0017975781188488,0.1019055251859135,0.7142857142857143,0.09411764705882353,0.11568627450980393,0.00392156862745098,0.00392156862745098,0.11960784313725491,False,False,True,True,False,일반 관찰지역
전북특별자치도,부안군,제과점,HIGH,-2.8460751069200603,1,-2.7523669654834637,1,-0.5515823754412162,1,-2.3072189445397564,1,-2.7566844045947185,1.0,-2.6628900428990323,1.0,-0.4600805250899827,1.0,0.0,0,-2.8460751069200754,1,-2.752366965483449,1,-0.5515823754412162,1,17,1,1,7927,142970000,1401666.6666666665,77.7156862745098,5.88235294117647,5.88235294117647,0.0,-0.5515823754412162,수요-/공급+,C 총시장 감소/점포 증가,부호 강건성 미충족,부호 강건성 미충족,-0.0919247783541846,0.1774944199738177,0.0002902855066205,0.0539353327356492,0.055786483158343,0.0012416288424691,-0.0026217216429475,0.0127371192630182,0.125,0.5196850393700787,0.4547244094488189,0.06692913385826772,0.1141732283464567,0.20669291338582677,False,False,True,True,False,일반 관찰지역
전북특별자치도,부안군,중국음식,HIGH,2.6855456379995934,1,2.4159978830544224,1,2.4687805781820717,1,0.2115425387073301,1,2.780025949045627,1.0,2.5102301849422615,1.0,2.56306144508875,1.0,-0.6800306984254532,1,3.3886199926279197,1,3.117226679842301,1,3.170370771104949,1,34,0,1,13830,394280000,1932745.0980392157,67.79411764705883,0.0,2.941176470588235,-2.941176470588235,3.1488112766075247,수요+/공급-,D 기타·동반감소,D 기타·동반감소,수요+/공급-,-0.0919247783541846,0.1774944199738177,0.0002902855066205,0.0539353327356492,0.055786483158343,0.0012416288424691,-0.0026217216429475,0.0127371192630182,0.125,0.4647058823529412,0.11568627450980393,0.803921568627451,0.6470588235294118,0.2235294117647059,False,False,False,False,False,일반 관찰지역
전북특별자치도,순창군,제과점,HIGH,14.710974662384276,1,14.821617153151616,1,17.225916819528816,1,-2.1453806678401603,1,14.788451487788771,1.0,14.89916870749084,1.0,17.305092259516496,1.0,0.0,0,14.710974662384244,1,14.821617153151564,1,17.225916819528816,1,8,0,0,11923,227730000,4744375.0,248.39583333333337,0.0,0.0,0.0,17.225916819528816,수요+/공급+,A 총시장·점포·점포당 증가,부호 강건성 미충족,부호 강건성 미충족,-0.0674953136838638,1.333022551485619,0.002172498758687,-0.0508685880568264,3.5283673718094084,-0.002246933467182,0.0027364733689703,0.0309946960506615,0.0,0.1141732283464567,0.10236220472440945,0.9881889763779528,0.9921259842519685,0.05511811023622047,False,False,False,False,False,일반 관찰지역
전북특별자치도,순창군,중국음식,HIGH,11.222891058015636,1,10.930932921191864,1,12.509610762829878,1,-1.1436531475756704,1,11.29801200033915,1.0,11.005856672360318,1.0,12.585600767230568,1.0,-1.7721542282646392,1,13.229492293334523,1,12.932266863488254,1,14.539426044507664,1,17,0,2,11069,308310000,3022647.0588235296,108.51960784313724,0.0,11.76470588235294,-11.76470588235294,14.281764991094516,수요+/공급-,D 기타·동반감소,D 기타·동반감소,수요+/공급-,-0.0674953136838638,1.333022551485619,0.002172498758687,-0.0508685880568264,3.5283673718094084,-0.002246933467182,0.0027364733689703,0.0309946960506615,0.0,0.9901960784313726,0.11568627450980393,0.9803921568627451,0.9803921568627451,0.0392156862745098,True,False,False,False,False,관측변수로 미설명
전북특별자치도,완주군,제과점,HIGH,-0.8029344872155191,1,-0.7072556697576202,1,4.387986331767413,1,-4.972718606224554,1,-0.7366512390517057,1.0,-0.6409084892307648,1.0,4.457738141133786,1.0,0.6348854846815134,1,-1.4287490515562051,1,-1.3336738527351333,1,3.72942328001873,1,36,2,1,27763,471400000,2182407.4074074076,128.53240740740742,5.555555555555555,2.7777777777777777,2.7777777777777777,3.7531008470859,수요+/공급+,C 총시장 감소/점포 증가,C 총시장 감소/점포 증가,수요+/공급+,-0.0667751481198494,0.0881183172703319,-0.0011015515616161,0.1558417925490396,0.0689647024671306,0.0009184592570099,-0.0017093065380493,0.0156042119140023,0.2222222222222222,0.31496062992125984,0.41141732283464566,0.24803149606299213,0.7598425196850394,0.3720472440944882,False,False,True,False,False,일반 관찰지역
전북특별자치도,완주군,중국음식,HIGH,1.2709884163515743,1,1.0051538492846437,1,2.2181203167578114,1,-0.9265792576416196,1,1.3386574549697818,1.0,1.072645257864207,1.0,2.286422226706193,1.0,-0.1439572960731754,0,1.4169855665320712,1,1.1507677595085148,1,2.3654828980501152,1,60,1,1,22783,622890000,1730250.0,63.28611111111111,1.6666666666666667,1.6666666666666667,0.0,2.362077612830987,수요+/공급-,D 기타·동반감소,부호 강건성 미충족,부호 강건성 미충족,-0.0667751481198494,0.0881183172703319,-0.0011015515616161,0.1558417925490396,0.0689647024671306,0.0009184592570099,-0.0017093065380493,0.0156042119140023,0.2222222222222222,0.25882352941176473,0.32941176470588235,0.6509803921568628,0.6235294117647059,0.3627450980392157,False,False,False,False,False,일반 관찰지역
전북특별자치도,익산시,제과점,HIGH,0.4408952593921267,1,0.537773791364312,1,2.608506449437839,1,-2.112506326279918,1,0.4516815030183364,1.0,0.5485704386757111,1.0,2.619525470582832,1.0,-0.2392371915245701,1,0.6817634827256097,1,0.7788743399854506,1,2.854572840856906,1,83,4,4,86676,1254680000,2519437.751004016,174.04819277108433,4.819277108433735,4.819277108433735,0.0,2.8477436409624093,수요+/공급-,D 기타·동반감소,D 기타·동반감소,수요+/공급-,-0.0107377432262051,0.1183945448983051,-0.0006712989027572,0.069686260924871,0.0729792416056707,0.0009451901329168,-0.0010981071791101,0.0170995374508473,0.3333333333333333,0.43700787401574803,0.36811023622047245,0.48031496062992124,0.5196850393700787,0.6299212598425197,False,False,False,False,False,일반 관찰지역
전북특별자치도,익산시,중국음식,HIGH,-1.2575000032965866,1,-1.516697332642419,1,0.5505476550450091,1,-1.7981479967114922,1,-1.2468961485771182,1.0,-1.506121312855461,1.0,0.5613456741283238,1.0,0.0359141611112752,1,-1.2929498123292094,1,-1.5520540865485524,1,0.5144487339865496,1,154,2,3,58930,1654330000,1790400.432900433,63.777056277056275,1.2987012987012987,1.948051948051948,-0.6493506493506493,0.5146334939337339,수요+/공급+,C 총시장 감소/점포 증가,C 총시장 감소/점포 증가,수요+/공급+,-0.0107377432262051,0.1183945448983051,-0.0006712989027572,0.069686260924871,0.0729792416056707,0.0009451901329168,-0.0010981071791101,0.0170995374508473,0.3333333333333333,0.30196078431372547,0.2901960784313726,0.20392156862745098,0.29411764705882354,0.7901960784313725,False,False,True,False,True,일반 관찰지역
전북특별자치도,임실군,제과점,HIGH,4.604030929417462,1,4.704924942046981,1,6.704311661580991,1,-1.968318523833128,1,4.560842097653553,1.0,4.661694453240834,1.0,6.660255667525229,1.0,0.0,0,4.604030929417472,1,4.704924942047013,1,6.704311661580991,1,6,0,1,4412,79680000,2213333.3333333335,122.55555555555556,0.0,16.666666666666664,-16.666666666666664,6.704311661580991,수요+/공급+,A 총시장·점포·점포당 증가,부호 강건성 미충족,부호 강건성 미충족,0.0413049769851536,1.1668589137432748,0.0023320550451462,0.2054585310180904,0.0332115320493858,-0.0071242197264918,0.0078262013983076,0.0306445101812982,0.0,0.9350393700787402,0.10236220472440945,0.8779527559055118,0.8818897637795275,0.025590551181102362,True,False,False,False,False,관측변수로 미설명
전북특별자치도,임실군,중국음식,HIGH,6.846684820396807,1,6.566214148134884,1,7.155769324974622,1,-0.2884441094724802,1,6.802570043420868,1.0,6.522215171674175,1.0,7.111526933426352,1.0,-0.5000501344334847,0,7.38365694129135,1,7.101776726637066,1,7.694294790853489,1,29,0,1,9573,257120000,1477701.1494252875,55.01724137931034,0.0,3.4482758620689653,-3.4482758620689653,7.655819459408106,수요+/공급-,D 기타·동반감소,부호 강건성 미충족,부호 강건성 미충족,0.0413049769851536,1.1668589137432748,0.0023320550451462,0.2054585310180904,0.0332115320493858,-0.0071242197264918,0.0078262013983076,0.0306445101812982,0.0,0.5215686274509804,0.11568627450980393,0.9450980392156862,0.9294117647058824,0.18235294117647058,False,False,False,False,False,일반 관찰지역
전북특별자치도,장수군,제과점,HIGH,27.041266155814007,1,27.163801616427868,1,26.0179588517338,1,0.8120329145183356,1,26.856761636831894,1.0,26.979119136796335,1.0,25.83494050199115,1.0,0.0,0,27.041266155814025,1,27.16380161642789,1,26.01795885173379,1,7,0,0,4431,80090000,1906904.761904762,105.5,0.0,0.0,0.0,26.0179588517338,수요+/공급+,A 총시장·점포·점포당 증가,부호 강건성 미충족,부호 강건성 미충족,0.1454431885234278,1.5312801974817944,0.0020612598164818,0.3196278847815928,4.805265925516644,-0.0102320256980494,0.0145024568993889,0.0516452013213993,0.0,0.1141732283464567,0.10236220472440945,1.0,1.0,0.03937007874015748,False,False,False,False,False,일반 관찰지역
전북특별자치도,장수군,중국음식,HIGH,23.613969101672012,1,23.28948460247392,1,22.937001785041435,1,0.55066197060364,1,23.434442113326277,1.0,23.110428869321577,1.0,22.75845796958829,1.0,0.0,0,23.613969101671984,1,23.28948460247396,1,22.93700178504143,1,26,0,1,9737,257330000,1649551.2820512822,62.416666666666664,0.0,3.8461538461538463,-3.8461538461538463,22.937001785041435,수요+/공급+,A 총시장·점포·점포당 증가,부호 강건성 미충족,부호 강건성 미충족,0.1454431885234278,1.5312801974817944,0.0020612598164818,0.3196278847815928,4.805265925516644,-0.0102320256980494,0.0145024568993889,0.0516452013213993,0.0,0.5980392156862745,0.11568627450980393,0.996078431372549,1.0,0.13725490196078433,False,False,False,False,False,일반 관찰지역
전북특별자치도,전주시 덕진구,제과점,HIGH,0.707678324989811,1,0.8048141779634832,1,2.498412405738802,1,-1.747084699868702,1,0.775796160982707,1.0,0.8729977158393947,1.0,2.567741479369657,1.0,-0.0693805796742718,0,0.7775984069463447,1,0.8748017001283095,1,2.5695757719788452,1,122,6,5,162130,2017820000,2756584.699453552,221.48907103825135,4.918032786885246,4.098360655737705,0.819672131147541,2.567792985413074,수요+/공급-,D 기타·동반감소,부호 강건성 미충족,부호 강건성 미충족,-0.0675934486134514,-0.0048923829203856,-0.0012331338943676,0.0899242452954884,0.1502399552278719,0.0017834463488675,-0.0026610409219607,0.0186702252061567,0.6666666666666667,0.3779527559055118,0.3779527559055118,0.5354330708661418,0.5078740157480315,0.75,False,False,False,False,True,일반 관찰지역
전북특별자치도,전주시 덕진구,중국음식,HIGH,-1.3830487217744944,1,-1.641916487937935,1,1.0165989505639703,1,-2.375498380729336,1,-1.316345036166667,1.0,-1.5753878983340517,1.0,1.0849257378985793,1.0,0.120233744622603,0,-1.5014771841539698,1,-1.7600340776823715,1,0.8952887667319349,1,140,6,3,78204,2219300000,2642023.8095238092,93.1,4.285714285714286,2.142857142857143,2.142857142857143,0.8963652059413674,수요+/공급+,C 총시장 감소/점포 증가,부호 강건성 미충족,부호 강건성 미충족,-0.0675934486134514,-0.0048923829203856,-0.0012331338943676,0.0899242452954884,0.1502399552278719,0.0017834463488675,-0.0026610409219607,0.0186702252061567,0.6666666666666667,0.3411764705882353,0.6392156862745098,0.1803921568627451,0.3803921568627451,0.7254901960784313,False,False,True,False,False,일반 관찰지역
전북특별자치도,전주시 완산구,제과점,HIGH,0.473136473182665,1,0.5700461028612296,1,1.6915420197798514,1,-1.1981385299086096,1,0.612271560001644,1.0,0.7093153900268055,1.0,1.8323643532346636,1.0,-0.1517973282651323,0,0.6258838764503218,1,0.7229408360003736,1,1.8461417418851656,1,166,15,20,199308,3023770000,3035913.654618474,200.10843373493975,9.036144578313252,12.048192771084338,-3.0120481927710845,1.843339348044984,수요+/공급-,D 기타·동반감소,부호 강건성 미충족,부호 강건성 미충족,-0.1382883863585026,0.0751628197705557,-0.0003232658532794,0.0048364184590189,0.2299694420080403,0.0011557915998383,-0.0020014191274933,0.0124451730720931,1.0,0.8523622047244095,0.6653543307086615,0.484251968503937,0.38976377952755903,0.9015748031496063,True,False,False,False,True,고밀도 경쟁 후보
전북특별자치도,전주시 완산구,중국음식,HIGH,-2.1609398361516945,1,-2.4177656517936055,1,-0.1952934645699652,1,-1.9694926620359203,1,-2.025452415254762,1.0,-2.282633882998425,1.0,-0.057084018779893,1.0,-0.4148350235617309,1,-1.753378440456623,1,-2.0112740976086596,1,0.2204560880565933,1,107,4,9,73389,2213100000,3447196.261682243,114.31308411214954,3.7383177570093458,8.411214953271028,-4.672897196261682,0.2195415589917656,수요-/공급-,D 기타·동반감소,D 기타·동반감소,수요-/공급-,-0.1382883863585026,0.0751628197705557,-0.0003232658532794,0.0048364184590189,0.2299694420080403,0.0011557915998383,-0.0020014191274933,0.0124451730720931,1.0,0.9607843137254902,0.5882352941176471,0.06666666666666667,0.16862745098039217,0.592156862745098,True,False,True,True,False,수요취약 후보
전북특별자치도,정읍시,제과점,HIGH,0.7447509315486848,1,0.8419225422651724,1,2.3573009332994785,1,-1.5754127815480528,1,0.828001601732946,1.0,0.9252535104464744,1.0,2.441884138103257,1.0,0.791761922478836,1,-0.0466416997117941,0,0.0497665869011319,1,1.5532410397039615,1,25,3,2,30426,449990000,2999933.333333333,202.84,12.0,8.0,4.0,1.5655390108206424,수요+/공급+,B 총시장·점포 증가/점포당 감소,부호 강건성 미충족,수요+/공급+,-0.082567013985957,0.3304671579276535,0.00067350590666,0.0548817017654795,0.0908321859930115,0.0014665871113738,-0.0024898837837886,0.0113907016624681,0.2222222222222222,0.6358267716535433,0.7755905511811023,0.5393700787401575,0.4921259842519685,0.30118110236220474,False,True,False,False,False,일반 관찰지역
전북특별자치도,정읍시,중국음식,HIGH,3.4645643140184146,1,3.1929716487221023,1,4.370279462521303,1,-0.8677902877783968,1,3.550062508612317,1.0,3.278245412055897,1.0,4.456526097033086,1.0,0.4190030529764187,1,3.032853512233419,1,2.762394080214346,1,3.934789521322371,1,61,1,0,30532,808100000,2207923.49726776,83.4207650273224,1.639344262295082,0.0,1.639344262295082,3.951276409544884,수요+/공급+,A 총시장·점포·점포당 증가,A 총시장·점포·점포당 증가,수요+/공급+,-0.082567013985957,0.3304671579276535,0.00067350590666,0.0548817017654795,0.0908321859930115,0.0014665871113738,-0.0024898837837886,0.0113907016624681,0.2222222222222222,0.09411764705882353,0.3235294117647059,0.8549019607843137,0.8352941176470589,0.37058823529411766,False,False,False,False,False,일반 관찰지역
전북특별자치도,진안군,제과점,HIGH,-0.5993867754776427,0,-0.5035116295874242,0,1.2101949440323427,1,-1.787944110285138,1,-0.8836509562423015,0.0,-0.7880499924614466,0.0,0.9207557522859624,1.0,0.0,0,-0.5993867754776278,0,-0.5035116295874393,0,1.2101949440323223,1,3,0,0,3652,66040000,3668888.888888889,202.88888888888889,0.0,0.0,0.0,1.2101949440323427,수요+/공급+,C 총시장 감소/점포 증가,부호 강건성 미충족,부호 강건성 미충족,0.2867984782603324,0.8870341319029832,0.0026114484813286,0.1164211365447039,-0.0084540305586913,0.0001763117832436,-0.0004588811899898,0.0148111813404491,0.25,0.1141732283464567,0.10236220472440945,0.2952755905511811,0.3110236220472441,0.005905511811023622,False,False,False,False,False,일반 관찰지역
전북특별자치도,진안군,중국음식,HIGH,5.743410419457993,1,5.465835823133626,1,5.846183007416527,1,-0.0970961682683556,0,5.4410072153021645,1.0,5.164226422080883,1.0,5.543485895963998,1.0,0.0,0,5.743410419458003,1,5.465835823133653,1,5.846183007416523,1,17,0,0,6332,185980000,1823333.3333333335,62.07843137254901,0.0,0.0,0.0,5.846183007416527,수요+/공급+,A 총시장·점포·점포당 증가,부호 강건성 미충족,부호 강건성 미충족,0.2867984782603324,0.8870341319029832,0.0026114484813286,0.1164211365447039,-0.0084540305586913,0.0001763117832436,-0.0004588811899898,0.0148111813404491,0.25,0.09411764705882353,0.11568627450980393,0.9176470588235294,0.9019607843137255,0.0392156862745098,False,False,False,False,False,일반 관찰지역
제주특별자치도,서귀포시,제과점,HIGH,2.060648995981652,1,2.1590898334645594,1,4.154012789146842,1,-2.0098733952796146,1,2.114716091796246,1.0,2.2132090787632483,1.0,4.2091888540096685,1.0,0.0819003015531694,0,1.9771294194718751,1,2.0754896995887577,1,4.0687801443859115,1,174,10,9,288210,4041430000,3871101.5325670494,276.0632183908046,5.747126436781609,5.172413793103448,0.5747126436781609,4.072112487593673,수요+/공급+,A 총시장·점포·점포당 증가,부호 강건성 미충족,부호 강건성 미충족,-0.0529474084479415,0.1150668100785176,-0.0001693538778535,-0.1212322061114856,1.987041400514843,0.0007771431927799,-0.0011267457782285,0.0068784252723664,0.0999999999999999,0.46062992125984253,0.4271653543307087,0.6968503937007874,0.7204724409448819,0.9291338582677166,False,False,False,False,True,일반 관찰지역
제주특별자치도,서귀포시,중국음식,HIGH,2.592510411110686,1,2.3232068720030963,1,3.6888601250133943,1,-1.0573457096363716,1,2.6468592629436203,1.0,2.377413059053915,1.0,3.743789773123942,1.0,0.0347434402863625,0,2.556878623226683,1,2.2876686169368687,1,3.65284755981634,1,162,5,4,133140,3844180000,3954917.695473251,136.97530864197532,3.0864197530864197,2.4691358024691357,0.6172839506172839,3.654116684727032,수요+/공급+,A 총시장·점포·점포당 증가,부호 강건성 미충족,부호 강건성 미충족,-0.0529474084479415,0.1150668100785176,-0.0001693538778535,-0.1212322061114856,1.987041400514843,0.0007771431927799,-0.0011267457782285,0.0068784252723664,0.0999999999999999,0.3784313725490196,0.4980392156862745,0.796078431372549,0.7725490196078432,0.8196078431372549,False,False,False,False,True,일반 관찰지역
제주특별자치도,제주시,제과점,HIGH,1.6074024343571869,1,1.7054061006917938,1,4.0501526435880475,1,-2.3476661467266116,1,1.6330612925085863,1.0,1.731089707652003,1.0,4.076428368026915,1.0,0.9906525343805443,1,0.6106999850968191,1,0.7077422992865154,1,3.029488405539261,1,414,39,16,894961,14520820000,5845740.740740741,360.2902576489533,9.420289855072465,3.864734299516908,5.555555555555555,3.0595001092075034,수요+/공급+,A 총시장·점포·점포당 증가,A 총시장·점포·점포당 증가,수요+/공급+,-0.025246566250284,-0.057414530228035,-0.0006582674387446,-0.2774578709560449,1.7750584133431138,0.0013968218807628,-0.0016848518644682,0.0122643307322932,0.0,0.36220472440944884,0.6929133858267716,0.65748031496063,0.7047244094488189,0.9960629921259843,False,False,False,False,True,일반 관찰지역
제주특별자치도,제주시,중국음식,HIGH,2.6859114488152143,1,2.416362733623062,1,4.27623394809475,1,-1.525105423419041,1,2.7118426622198424,1.0,2.442225878047622,1.0,4.302566764713751,1.0,0.3409280870387892,1,2.3370158184528265,1,2.0683829481664526,1,3.921934883482792,1,260,12,10,316785,9127930000,5851237.17948718,203.06730769230768,4.615384615384616,3.8461538461538463,0.7692307692307693,3.93530586105596,수요+/공급+,A 총시장·점포·점포당 증가,A 총시장·점포·점포당 증가,수요+/공급+,-0.025246566250284,-0.057414530228035,-0.0006582674387446,-0.2774578709560449,1.7750584133431138,0.0013968218807628,-0.0016848518644682,0.0122643307322932,0.0,0.5980392156862745,0.707843137254902,0.807843137254902,0.8235294117647058,0.9705882352941176,False,False,False,False,True,일반 관찰지역
충청남도,계룡시,제과점,HIGH,-0.6363217774920417,0,-0.540482256620565,0,1.7348505187085643,1,-2.330737484854859,1,-0.6559214653747526,0.0,-0.5601008490439519,0.0,1.7147831122615358,1.0,-0.2926754073733019,0,-0.3446550908097621,0,-0.2485342478696652,0,2.0334774143882743,1,20,1,2,17657,229210000,1910083.3333333333,147.14166666666668,5.0,10.0,-5.0,2.0275259260818665,수요+/공급-,D 기타·동반감소,부호 강건성 미충족,부호 강건성 미충족,0.0197290952534174,0.0011541897270221,-1.210086578472071e-06,0.0290882381813129,0.2095078608127306,0.0026044971881517,-0.004117945932055,0.0183580070453382,0.5555555555555556,0.7775590551181102,0.38188976377952755,0.29133858267716534,0.4015748031496063,0.2440944881889764,True,False,False,False,False,관측변수로 미설명
충청남도,계룡시,중국음식,HIGH,-3.227262501766045,1,-3.481289239127009,1,-2.089619804288924,1,-1.1619224592970638,1,-3.246351121314474,1.0,-3.500327751384169,1.0,-2.1089328261762357,1.0,0.0,0,-3.2272625017660297,1,-3.4812892391269843,1,-2.0896198042889114,1,14,0,0,8740,248670000,2960357.1428571427,104.04761904761904,0.0,0.0,0.0,-2.089619804288924,수요-/공급+,C 총시장 감소/점포 증가,부호 강건성 미충족,부호 강건성 미충족,0.0197290952534174,0.0011541897270221,-1.210086578472071e-06,0.0290882381813129,0.2095078608127306,0.0026044971881517,-0.004117945932055,0.0183580070453382,0.5555555555555556,0.09411764705882353,0.11568627450980393,0.027450980392156862,0.03137254901960784,0.01568627450980392,False,False,True,True,False,일반 관찰지역
