SIDO_NM,CCG_NM,STRD_YYMM,AGE_CD,population_age,population_total
전라남도,진도군,202604,4,2782.0,27922.0
전라남도,진도군,202604,5,4492.0,27922.0
전라남도,진도군,202604,6,14009.0,27922.0
전라남도,진도군,202605,1,2992.0,27884.0
전라남도,진도군,202605,2,1840.0,27884.0
전라남도,진도군,202605,3,1776.0,27884.0
전라남도,진도군,202605,4,2771.0,27884.0
전라남도,진도군,202605,5,4466.0,27884.0
전라남도,진도군,202605,6,14039.0,27884.0
전라남도,진도군,202606,1,2982.0,27882.0
전라남도,진도군,202606,2,1832.0,27882.0
전라남도,진도군,202606,3,1777.0,27882.0
전라남도,진도군,202606,4,2769.0,27882.0
전라남도,진도군,202606,5,4467.0,27882.0
전라남도,진도군,202606,6,14055.0,27882.0
전라남도,함평군,202601,1,2600.0,29394.0
전라남도,함평군,202601,2,1810.0,29394.0
전라남도,함평군,202601,3,1761.0,29394.0
전라남도,함평군,202601,4,2602.0,29394.0
전라남도,함평군,202601,5,4895.0,29394.0
전라남도,함평군,202601,6,15726.0,29394.0
전라남도,함평군,202602,1,2589.0,29325.0
전라남도,함평군,202602,2,1784.0,29325.0
전라남도,함평군,202602,3,1756.0,29325.0
전라남도,함평군,202602,4,2606.0,29325.0
전라남도,함평군,202602,5,4870.0,29325.0
전라남도,함평군,202602,6,15720.0,29325.0
전라남도,함평군,202603,1,2588.0,29320.0
전라남도,함평군,202603,2,1770.0,29320.0
전라남도,함평군,202603,3,1777.0,29320.0
전라남도,함평군,202603,4,2592.0,29320.0
전라남도,함평군,202603,5,4829.0,29320.0
전라남도,함평군,202603,6,15764.0,29320.0
전라남도,함평군,202604,1,2594.0,29387.0
전라남도,함평군,202604,2,1777.0,29387.0
전라남도,함평군,202604,3,1780.0,29387.0
전라남도,함평군,202604,4,2599.0,29387.0
전라남도,함평군,202604,5,4821.0,29387.0
전라남도,함평군,202604,6,15816.0,29387.0
전라남도,함평군,202605,1,2593.0,29490.0
전라남도,함평군,202605,2,1774.0,29490.0
전라남도,함평군,202605,3,1818.0,29490.0
전라남도,함평군,202605,4,2604.0,29490.0
전라남도,함평군,202605,5,4845.0,29490.0
전라남도,함평군,202605,6,15856.0,29490.0
전라남도,함평군,202606,1,2602.0,29601.0
전라남도,함평군,202606,2,1799.0,29601.0
전라남도,함평군,202606,3,1846.0,29601.0
전라남도,함평군,202606,4,2620.0,29601.0
전라남도,함평군,202606,5,4847.0,29601.0
전라남도,함평군,202606,6,15887.0,29601.0
전라남도,해남군,202601,1,6791.0,62171.0
전라남도,해남군,202601,2,4174.0,62171.0
전라남도,해남군,202601,3,3943.0,62171.0
전라남도,해남군,202601,4,6277.0,62171.0
전라남도,해남군,202601,5,10294.0,62171.0
전라남도,해남군,202601,6,30692.0,62171.0
전라남도,해남군,202602,1,6751.0,62147.0
전라남도,해남군,202602,2,4164.0,62147.0
전라남도,해남군,202602,3,3927.0,62147.0
전라남도,해남군,202602,4,6282.0,62147.0
전라남도,해남군,202602,5,10267.0,62147.0
전라남도,해남군,202602,6,30756.0,62147.0
전라남도,해남군,202603,1,6717.0,62114.0
전라남도,해남군,202603,2,4143.0,62114.0
전라남도,해남군,202603,3,3966.0,62114.0
전라남도,해남군,202603,4,6266.0,62114.0
전라남도,해남군,202603,5,10219.0,62114.0
전라남도,해남군,202603,6,30803.0,62114.0
전라남도,해남군,202604,1,6699.0,62136.0
전라남도,해남군,202604,2,4131.0,62136.0
전라남도,해남군,202604,3,3982.0,62136.0
전라남도,해남군,202604,4,6248.0,62136.0
전라남도,해남군,202604,5,10227.0,62136.0
전라남도,해남군,202604,6,30849.0,62136.0
전라남도,해남군,202605,1,6664.0,62086.0
전라남도,해남군,202605,2,4118.0,62086.0
전라남도,해남군,202605,3,3962.0,62086.0
전라남도,해남군,202605,4,6231.0,62086.0
전라남도,해남군,202605,5,10201.0,62086.0
전라남도,해남군,202605,6,30910.0,62086.0
전라남도,해남군,202606,1,6661.0,62027.0
전라남도,해남군,202606,2,4091.0,62027.0
전라남도,해남군,202606,3,3968.0,62027.0
전라남도,해남군,202606,4,6233.0,62027.0
전라남도,해남군,202606,5,10177.0,62027.0
전라남도,해남군,202606,6,30897.0,62027.0
전라남도,화순군,202601,1,7146.0,60205.0
전라남도,화순군,202601,2,5561.0,60205.0
전라남도,화순군,202601,3,4776.0,60205.0
전라남도,화순군,202601,4,6303.0,60205.0
전라남도,화순군,202601,5,10867.0,60205.0
전라남도,화순군,202601,6,25552.0,60205.0
전라남도,화순군,202602,1,7122.0,60160.0
전라남도,화순군,202602,2,5512.0,60160.0
전라남도,화순군,202602,3,4759.0,60160.0
전라남도,화순군,202602,4,6302.0,60160.0
전라남도,화순군,202602,5,10840.0,60160.0
전라남도,화순군,202602,6,25625.0,60160.0
전라남도,화순군,202603,1,7094.0,60126.0
전라남도,화순군,202603,2,5451.0,60126.0
전라남도,화순군,202603,3,4801.0,60126.0
전라남도,화순군,202603,4,6268.0,60126.0
전라남도,화순군,202603,5,10778.0,60126.0
전라남도,화순군,202603,6,25734.0,60126.0
전라남도,화순군,202604,1,7055.0,60075.0
전라남도,화순군,202604,2,5421.0,60075.0
전라남도,화순군,202604,3,4816.0,60075.0
전라남도,화순군,202604,4,6245.0,60075.0
전라남도,화순군,202604,5,10747.0,60075.0
전라남도,화순군,202604,6,25791.0,60075.0
전라남도,화순군,202605,1,7026.0,60008.0
전라남도,화순군,202605,2,5379.0,60008.0
전라남도,화순군,202605,3,4829.0,60008.0
전라남도,화순군,202605,4,6217.0,60008.0
전라남도,화순군,202605,5,10707.0,60008.0
전라남도,화순군,202605,6,25850.0,60008.0
전라남도,화순군,202606,1,6984.0,59909.0
전라남도,화순군,202606,2,5346.0,59909.0
전라남도,화순군,202606,3,4840.0,59909.0
전라남도,화순군,202606,4,6193.0,59909.0
전라남도,화순군,202606,5,10655.0,59909.0
전라남도,화순군,202606,6,25891.0,59909.0
전북특별자치도,고창군,202601,1,5529.0,50242.0
전북특별자치도,고창군,202601,2,3054.0,50242.0
전북특별자치도,고창군,202601,3,3140.0,50242.0
전북특별자치도,고창군,202601,4,4818.0,50242.0
전북특별자치도,고창군,202601,5,8080.0,50242.0
전북특별자치도,고창군,202601,6,25621.0,50242.0
전북특별자치도,고창군,202602,1,5516.0,50196.0
전북특별자치도,고창군,202602,2,3032.0,50196.0
전북특별자치도,고창군,202602,3,3127.0,50196.0
전북특별자치도,고창군,202602,4,4805.0,50196.0
전북특별자치도,고창군,202602,5,8085.0,50196.0
전북특별자치도,고창군,202602,6,25631.0,50196.0
전북특별자치도,고창군,202603,1,5610.0,50228.0
전북특별자치도,고창군,202603,2,2993.0,50228.0
전북특별자치도,고창군,202603,3,3133.0,50228.0
전북특별자치도,고창군,202603,4,4759.0,50228.0
전북특별자치도,고창군,202603,5,8066.0,50228.0
전북특별자치도,고창군,202603,6,25667.0,50228.0
전북특별자치도,고창군,202604,1,5592.0,50170.0
전북특별자치도,고창군,202604,2,2981.0,50170.0
전북특별자치도,고창군,202604,3,3145.0,50170.0
전북특별자치도,고창군,202604,4,4720.0,50170.0
전북특별자치도,고창군,202604,5,8056.0,50170.0
전북특별자치도,고창군,202604,6,25676.0,50170.0
전북특별자치도,고창군,202605,1,5561.0,50148.0
전북특별자치도,고창군,202605,2,2957.0,50148.0
전북특별자치도,고창군,202605,3,3143.0,50148.0
전북특별자치도,고창군,202605,4,4695.0,50148.0
전북특별자치도,고창군,202605,5,8051.0,50148.0
전북특별자치도,고창군,202605,6,25741.0,50148.0
전북특별자치도,고창군,202606,1,5532.0,50071.0
전북특별자치도,고창군,202606,2,2946.0,50071.0
전북특별자치도,고창군,202606,3,3150.0,50071.0
전북특별자치도,고창군,202606,4,4709.0,50071.0
전북특별자치도,고창군,202606,5,8022.0,50071.0
전북특별자치도,고창군,202606,6,25712.0,50071.0
전북특별자치도,군산시,202601,1,39066.0,256127.0
전북특별자치도,군산시,202601,2,23955.0,256127.0
전북특별자치도,군산시,202601,3,25833.0,256127.0
전북특별자치도,군산시,202601,4,37815.0,256127.0
전북특별자치도,군산시,202601,5,45669.0,256127.0
전북특별자치도,군산시,202601,6,83789.0,256127.0
전북특별자치도,군산시,202602,1,38882.0,255886.0
전북특별자치도,군산시,202602,2,23811.0,255886.0
전북특별자치도,군산시,202602,3,25705.0,255886.0
전북특별자치도,군산시,202602,4,37771.0,255886.0
전북특별자치도,군산시,202602,5,45689.0,255886.0
전북특별자치도,군산시,202602,6,84028.0,255886.0
전북특별자치도,군산시,202603,1,38699.0,255565.0
전북특별자치도,군산시,202603,2,23603.0,255565.0
전북특별자치도,군산시,202603,3,25765.0,255565.0
전북특별자치도,군산시,202603,4,37623.0,255565.0
전북특별자치도,군산시,202603,5,45555.0,255565.0
전북특별자치도,군산시,202603,6,84320.0,255565.0
전북특별자치도,군산시,202604,1,38598.0,255598.0
전북특별자치도,군산시,202604,2,23563.0,255598.0
전북특별자치도,군산시,202604,3,25822.0,255598.0
전북특별자치도,군산시,202604,4,37510.0,255598.0
전북특별자치도,군산시,202604,5,45589.0,255598.0
전북특별자치도,군산시,202604,6,84516.0,255598.0
전북특별자치도,군산시,202605,1,38494.0,255649.0
전북특별자치도,군산시,202605,2,23558.0,255649.0
전북특별자치도,군산시,202605,3,25862.0,255649.0
전북특별자치도,군산시,202605,4,37430.0,255649.0
전북특별자치도,군산시,202605,5,45567.0,255649.0
전북특별자치도,군산시,202605,6,84738.0,255649.0
전북특별자치도,군산시,202606,1,38421.0,255591.0
전북특별자치도,군산시,202606,2,23523.0,255591.0
전북특별자치도,군산시,202606,3,25840.0,255591.0
전북특별자치도,군산시,202606,4,37391.0,255591.0
전북특별자치도,군산시,202606,5,45538.0,255591.0
전북특별자치도,군산시,202606,6,84878.0,255591.0
전북특별자치도,김제시,202601,1,9124.0,81823.0
전북특별자치도,김제시,202601,2,6317.0,81823.0
전북특별자치도,김제시,202601,3,6840.0,81823.0
전북특별자치도,김제시,202601,4,8702.0,81823.0
전북특별자치도,김제시,202601,5,13265.0,81823.0
전북특별자치도,김제시,202601,6,37575.0,81823.0
전북특별자치도,김제시,202602,1,9085.0,81743.0
전북특별자치도,김제시,202602,2,6275.0,81743.0
전북특별자치도,김제시,202602,3,6818.0,81743.0
전북특별자치도,김제시,202602,4,8678.0,81743.0
전북특별자치도,김제시,202602,5,13265.0,81743.0
전북특별자치도,김제시,202602,6,37622.0,81743.0
전북특별자치도,김제시,202603,1,9069.0,81713.0
전북특별자치도,김제시,202603,2,6206.0,81713.0
전북특별자치도,김제시,202603,3,6897.0,81713.0
전북특별자치도,김제시,202603,4,8614.0,81713.0
전북특별자치도,김제시,202603,5,13236.0,81713.0
전북특별자치도,김제시,202603,6,37691.0,81713.0
전북특별자치도,김제시,202604,1,9071.0,81758.0
전북특별자치도,김제시,202604,2,6200.0,81758.0
전북특별자치도,김제시,202604,3,6939.0,81758.0
전북특별자치도,김제시,202604,4,8596.0,81758.0
전북특별자치도,김제시,202604,5,13219.0,81758.0
전북특별자치도,김제시,202604,6,37733.0,81758.0
전북특별자치도,김제시,202605,1,9066.0,81665.0
전북특별자치도,김제시,202605,2,6157.0,81665.0
전북특별자치도,김제시,202605,3,6938.0,81665.0
전북특별자치도,김제시,202605,4,8560.0,81665.0
전북특별자치도,김제시,202605,5,13166.0,81665.0
전북특별자치도,김제시,202605,6,37778.0,81665.0
전북특별자치도,김제시,202606,1,9070.0,81631.0
전북특별자치도,김제시,202606,2,6135.0,81631.0
전북특별자치도,김제시,202606,3,6955.0,81631.0
전북특별자치도,김제시,202606,4,8554.0,81631.0
전북특별자치도,김제시,202606,5,13142.0,81631.0
전북특별자치도,김제시,202606,6,37775.0,81631.0
전북특별자치도,남원시,202601,1,9241.0,74364.0
전북특별자치도,남원시,202601,2,5574.0,74364.0
전북특별자치도,남원시,202601,3,5430.0,74364.0
전북특별자치도,남원시,202601,4,8127.0,74364.0
전북특별자치도,남원시,202601,5,13289.0,74364.0
전북특별자치도,남원시,202601,6,32703.0,74364.0
전북특별자치도,남원시,202602,1,9166.0,74243.0
전북특별자치도,남원시,202602,2,5535.0,74243.0
전북특별자치도,남원시,202602,3,5401.0,74243.0
전북특별자치도,남원시,202602,4,8090.0,74243.0
전북특별자치도,남원시,202602,5,13282.0,74243.0
전북특별자치도,남원시,202602,6,32769.0,74243.0
전북특별자치도,남원시,202603,1,9100.0,74065.0
전북특별자치도,남원시,202603,2,5430.0,74065.0
전북특별자치도,남원시,202603,3,5426.0,74065.0
전북특별자치도,남원시,202603,4,8043.0,74065.0
전북특별자치도,남원시,202603,5,13208.0,74065.0
전북특별자치도,남원시,202603,6,32858.0,74065.0
전북특별자치도,남원시,202604,1,9071.0,74055.0
전북특별자치도,남원시,202604,2,5410.0,74055.0
전북특별자치도,남원시,202604,3,5429.0,74055.0
전북특별자치도,남원시,202604,4,7997.0,74055.0
전북특별자치도,남원시,202604,5,13219.0,74055.0
전북특별자치도,남원시,202604,6,32929.0,74055.0
전북특별자치도,남원시,202605,1,9019.0,73937.0
전북특별자치도,남원시,202605,2,5349.0,73937.0
전북특별자치도,남원시,202605,3,5429.0,73937.0
전북특별자치도,남원시,202605,4,7947.0,73937.0
전북특별자치도,남원시,202605,5,13195.0,73937.0
전북특별자치도,남원시,202605,6,32998.0,73937.0
전북특별자치도,남원시,202606,1,9015.0,73812.0
전북특별자치도,남원시,202606,2,5293.0,73812.0
전북특별자치도,남원시,202606,3,5424.0,73812.0
전북특별자치도,남원시,202606,4,7936.0,73812.0
전북특별자치도,남원시,202606,5,13136.0,73812.0
전북특별자치도,남원시,202606,6,33008.0,73812.0
전북특별자치도,무주군,202601,1,2348.0,22777.0
전북특별자치도,무주군,202601,2,1443.0,22777.0
전북특별자치도,무주군,202601,3,1423.0,22777.0
전북특별자치도,무주군,202601,4,2216.0,22777.0
전북특별자치도,무주군,202601,5,3860.0,22777.0
전북특별자치도,무주군,202601,6,11487.0,22777.0
전북특별자치도,무주군,202602,1,2353.0,22871.0
전북특별자치도,무주군,202602,2,1444.0,22871.0
전북특별자치도,무주군,202602,3,1434.0,22871.0
전북특별자치도,무주군,202602,4,2209.0,22871.0
전북특별자치도,무주군,202602,5,3882.0,22871.0
전북특별자치도,무주군,202602,6,11549.0,22871.0
전북특별자치도,무주군,202603,1,2350.0,23063.0
전북특별자치도,무주군,202603,2,1463.0,23063.0
전북특별자치도,무주군,202603,3,1475.0,23063.0
전북특별자치도,무주군,202603,4,2218.0,23063.0
전북특별자치도,무주군,202603,5,3900.0,23063.0
전북특별자치도,무주군,202603,6,11657.0,23063.0
전북특별자치도,무주군,202604,1,2346.0,23152.0
전북특별자치도,무주군,202604,2,1471.0,23152.0
전북특별자치도,무주군,202604,3,1498.0,23152.0
전북특별자치도,무주군,202604,4,2222.0,23152.0
전북특별자치도,무주군,202604,5,3901.0,23152.0
전북특별자치도,무주군,202604,6,11714.0,23152.0
전북특별자치도,무주군,202605,1,2341.0,23202.0
전북특별자치도,무주군,202605,2,1482.0,23202.0
전북특별자치도,무주군,202605,3,1507.0,23202.0
전북특별자치도,무주군,202605,4,2226.0,23202.0
전북특별자치도,무주군,202605,5,3901.0,23202.0
전북특별자치도,무주군,202605,6,11745.0,23202.0
전북특별자치도,무주군,202606,1,2333.0,23326.0
전북특별자치도,무주군,202606,2,1489.0,23326.0
전북특별자치도,무주군,202606,3,1533.0,23326.0
전북특별자치도,무주군,202606,4,2234.0,23326.0
전북특별자치도,무주군,202606,5,3946.0,23326.0
전북특별자치도,무주군,202606,6,11791.0,23326.0
전북특별자치도,부안군,202601,1,4737.0,47193.0
전북특별자치도,부안군,202601,2,3019.0,47193.0
전북특별자치도,부안군,202601,3,2976.0,47193.0
전북특별자치도,부안군,202601,4,4796.0,47193.0
전북특별자치도,부안군,202601,5,7803.0,47193.0
전북특별자치도,부안군,202601,6,23862.0,47193.0
전북특별자치도,부안군,202602,1,4702.0,47100.0
전북특별자치도,부안군,202602,2,2975.0,47100.0
전북특별자치도,부안군,202602,3,2966.0,47100.0
전북특별자치도,부안군,202602,4,4766.0,47100.0
전북특별자치도,부안군,202602,5,7817.0,47100.0
전북특별자치도,부안군,202602,6,23874.0,47100.0
전북특별자치도,부안군,202603,1,4653.0,47038.0
전북특별자치도,부안군,202603,2,2951.0,47038.0
전북특별자치도,부안군,202603,3,2962.0,47038.0
전북특별자치도,부안군,202603,4,4742.0,47038.0
전북특별자치도,부안군,202603,5,7791.0,47038.0
전북특별자치도,부안군,202603,6,23939.0,47038.0
전북특별자치도,부안군,202604,1,4640.0,47031.0
전북특별자치도,부안군,202604,2,2939.0,47031.0
전북특별자치도,부안군,202604,3,2957.0,47031.0
전북특별자치도,부안군,202604,4,4718.0,47031.0
전북특별자치도,부안군,202604,5,7790.0,47031.0
전북특별자치도,부안군,202604,6,23987.0,47031.0
전북특별자치도,부안군,202605,1,4636.0,47009.0
전북특별자치도,부안군,202605,2,2906.0,47009.0
전북특별자치도,부안군,202605,3,2965.0,47009.0
전북특별자치도,부안군,202605,4,4692.0,47009.0
전북특별자치도,부안군,202605,5,7778.0,47009.0
전북특별자치도,부안군,202605,6,24032.0,47009.0
전북특별자치도,부안군,202606,1,4629.0,46946.0
전북특별자치도,부안군,202606,2,2889.0,46946.0
전북특별자치도,부안군,202606,3,2965.0,46946.0
전북특별자치도,부안군,202606,4,4692.0,46946.0
전북특별자치도,부안군,202606,5,7756.0,46946.0
전북특별자치도,부안군,202606,6,24015.0,46946.0
전북특별자치도,순창군,202601,1,3051.0,27665.0
전북특별자치도,순창군,202601,2,2037.0,27665.0
전북특별자치도,순창군,202601,3,1715.0,27665.0
전북특별자치도,순창군,202601,4,2792.0,27665.0
전북특별자치도,순창군,202601,5,4680.0,27665.0
전북특별자치도,순창군,202601,6,13390.0,27665.0
전북특별자치도,순창군,202602,1,3072.0,27687.0
전북특별자치도,순창군,202602,2,2012.0,27687.0
전북특별자치도,순창군,202602,3,1713.0,27687.0
전북특별자치도,순창군,202602,4,2795.0,27687.0
전북특별자치도,순창군,202602,5,4686.0,27687.0
전북특별자치도,순창군,202602,6,13409.0,27687.0
전북특별자치도,순창군,202603,1,3048.0,27627.0
전북특별자치도,순창군,202603,2,1998.0,27627.0
전북특별자치도,순창군,202603,3,1709.0,27627.0
전북특별자치도,순창군,202603,4,2768.0,27627.0
전북특별자치도,순창군,202603,5,4668.0,27627.0
전북특별자치도,순창군,202603,6,13436.0,27627.0
전북특별자치도,순창군,202604,1,3037.0,27607.0
전북특별자치도,순창군,202604,2,1989.0,27607.0
전북특별자치도,순창군,202604,3,1696.0,27607.0
전북특별자치도,순창군,202604,4,2745.0,27607.0
전북특별자치도,순창군,202604,5,4668.0,27607.0
전북특별자치도,순창군,202604,6,13472.0,27607.0
전북특별자치도,순창군,202605,1,3028.0,27611.0
전북특별자치도,순창군,202605,2,1981.0,27611.0
전북특별자치도,순창군,202605,3,1704.0,27611.0
전북특별자치도,순창군,202605,4,2735.0,27611.0
전북특별자치도,순창군,202605,5,4656.0,27611.0
전북특별자치도,순창군,202605,6,13507.0,27611.0
전북특별자치도,순창군,202606,1,3021.0,27584.0
전북특별자치도,순창군,202606,2,1971.0,27584.0
전북특별자치도,순창군,202606,3,1696.0,27584.0
전북특별자치도,순창군,202606,4,2737.0,27584.0
전북특별자치도,순창군,202606,5,4636.0,27584.0
전북특별자치도,순창군,202606,6,13523.0,27584.0
전북특별자치도,완주군,202601,1,14425.0,100372.0
전북특별자치도,완주군,202601,2,8700.0,100372.0
전북특별자치도,완주군,202601,3,11309.0,100372.0
전북특별자치도,완주군,202601,4,13165.0,100372.0
전북특별자치도,완주군,202601,5,16924.0,100372.0
전북특별자치도,완주군,202601,6,35849.0,100372.0
전북특별자치도,완주군,202602,1,14367.0,100355.0
전북특별자치도,완주군,202602,2,8626.0,100355.0
전북특별자치도,완주군,202602,3,11293.0,100355.0
전북특별자치도,완주군,202602,4,13129.0,100355.0
전북특별자치도,완주군,202602,5,16964.0,100355.0
전북특별자치도,완주군,202602,6,35976.0,100355.0
전북특별자치도,완주군,202603,1,14294.0,100119.0
전북특별자치도,완주군,202603,2,8508.0,100119.0
전북특별자치도,완주군,202603,3,11275.0,100119.0
전북특별자치도,완주군,202603,4,13053.0,100119.0
전북특별자치도,완주군,202603,5,16885.0,100119.0
전북특별자치도,완주군,202603,6,36104.0,100119.0
전북특별자치도,완주군,202604,1,14254.0,100092.0
전북특별자치도,완주군,202604,2,8493.0,100092.0
전북특별자치도,완주군,202604,3,11275.0,100092.0
전북특별자치도,완주군,202604,4,13032.0,100092.0
전북특별자치도,완주군,202604,5,16867.0,100092.0
전북특별자치도,완주군,202604,6,36171.0,100092.0
전북특별자치도,완주군,202605,1,14226.0,100033.0
전북특별자치도,완주군,202605,2,8445.0,100033.0
전북특별자치도,완주군,202605,3,11290.0,100033.0
전북특별자치도,완주군,202605,4,13002.0,100033.0
전북특별자치도,완주군,202605,5,16834.0,100033.0
전북특별자치도,완주군,202605,6,36236.0,100033.0
전북특별자치도,완주군,202606,1,14182.0,100102.0
전북특별자치도,완주군,202606,2,8479.0,100102.0
전북특별자치도,완주군,202606,3,11320.0,100102.0
전북특별자치도,완주군,202606,4,12984.0,100102.0
전북특별자치도,완주군,202606,5,16821.0,100102.0
전북특별자치도,완주군,202606,6,36316.0,100102.0
전북특별자치도,익산시,202601,1,37386.0,266967.0
전북특별자치도,익산시,202601,2,28452.0,266967.0
전북특별자치도,익산시,202601,3,27197.0,266967.0
전북특별자치도,익산시,202601,4,34328.0,266967.0
전북특별자치도,익산시,202601,5,47507.0,266967.0
전북특별자치도,익산시,202601,6,92097.0,266967.0
전북특별자치도,익산시,202602,1,37258.0,266797.0
전북특별자치도,익산시,202602,2,28318.0,266797.0
전북특별자치도,익산시,202602,3,27149.0,266797.0
전북특별자치도,익산시,202602,4,34246.0,266797.0
전북특별자치도,익산시,202602,5,47455.0,266797.0
전북특별자치도,익산시,202602,6,92371.0,266797.0
전북특별자치도,익산시,202603,1,37293.0,266973.0
전북특별자치도,익산시,202603,2,28327.0,266973.0
전북특별자치도,익산시,202603,3,27259.0,266973.0
전북특별자치도,익산시,202603,4,34112.0,266973.0
전북특별자치도,익산시,202603,5,47307.0,266973.0
전북특별자치도,익산시,202603,6,92675.0,266973.0
전북특별자치도,익산시,202604,1,37207.0,266952.0
전북특별자치도,익산시,202604,2,28262.0,266952.0
전북특별자치도,익산시,202604,3,27345.0,266952.0
전북특별자치도,익산시,202604,4,33965.0,266952.0
전북특별자치도,익산시,202604,5,47310.0,266952.0
전북특별자치도,익산시,202604,6,92863.0,266952.0
전북특별자치도,익산시,202605,1,37098.0,266818.0
전북특별자치도,익산시,202605,2,28209.0,266818.0
전북특별자치도,익산시,202605,3,27355.0,266818.0
전북특별자치도,익산시,202605,4,33847.0,266818.0
전북특별자치도,익산시,202605,5,47248.0,266818.0
전북특별자치도,익산시,202605,6,93061.0,266818.0
전북특별자치도,익산시,202606,1,37005.0,266758.0
전북특별자치도,익산시,202606,2,28164.0,266758.0
전북특별자치도,익산시,202606,3,27414.0,266758.0
전북특별자치도,익산시,202606,4,33849.0,266758.0
전북특별자치도,익산시,202606,5,47137.0,266758.0
전북특별자치도,익산시,202606,6,93189.0,266758.0
전북특별자치도,임실군,202601,1,2331.0,25298.0
전북특별자치도,임실군,202601,2,1450.0,25298.0
전북특별자치도,임실군,202601,3,1617.0,25298.0
전북특별자치도,임실군,202601,4,2171.0,25298.0
전북특별자치도,임실군,202601,5,3977.0,25298.0
전북특별자치도,임실군,202601,6,13752.0,25298.0
전북특별자치도,임실군,202602,1,2330.0,25309.0
전북특별자치도,임실군,202602,2,1432.0,25309.0
전북특별자치도,임실군,202602,3,1620.0,25309.0
전북특별자치도,임실군,202602,4,2168.0,25309.0
전북특별자치도,임실군,202602,5,3964.0,25309.0
전북특별자치도,임실군,202602,6,13795.0,25309.0
전북특별자치도,임실군,202603,1,2309.0,25300.0
전북특별자치도,임실군,202603,2,1421.0,25300.0
전북특별자치도,임실군,202603,3,1620.0,25300.0
전북특별자치도,임실군,202603,4,2168.0,25300.0
전북특별자치도,임실군,202603,5,3931.0,25300.0
전북특별자치도,임실군,202603,6,13851.0,25300.0
전북특별자치도,임실군,202604,1,2301.0,25332.0
전북특별자치도,임실군,202604,2,1427.0,25332.0
전북특별자치도,임실군,202604,3,1633.0,25332.0
전북특별자치도,임실군,202604,4,2169.0,25332.0
전북특별자치도,임실군,202604,5,3929.0,25332.0
전북특별자치도,임실군,202604,6,13873.0,25332.0
전북특별자치도,임실군,202605,1,2304.0,25347.0
전북특별자치도,임실군,202605,2,1429.0,25347.0
전북특별자치도,임실군,202605,3,1632.0,25347.0
전북특별자치도,임실군,202605,4,2172.0,25347.0
전북특별자치도,임실군,202605,5,3911.0,25347.0
전북특별자치도,임실군,202605,6,13899.0,25347.0
전북특별자치도,임실군,202606,1,2298.0,25342.0
전북특별자치도,임실군,202606,2,1434.0,25342.0
전북특별자치도,임실군,202606,3,1627.0,25342.0
전북특별자치도,임실군,202606,4,2177.0,25342.0
전북특별자치도,임실군,202606,5,3902.0,25342.0
전북특별자치도,임실군,202606,6,13904.0,25342.0
전북특별자치도,장수군,202601,1,2136.0,21015.0
전북특별자치도,장수군,202601,2,1335.0,21015.0
전북특별자치도,장수군,202601,3,1239.0,21015.0
전북특별자치도,장수군,202601,4,1993.0,21015.0
전북특별자치도,장수군,202601,5,3496.0,21015.0
전북특별자치도,장수군,202601,6,10816.0,21015.0
전북특별자치도,장수군,202602,1,2138.0,21052.0
전북특별자치도,장수군,202602,2,1339.0,21052.0
전북특별자치도,장수군,202602,3,1242.0,21052.0
전북특별자치도,장수군,202602,4,1991.0,21052.0
전북특별자치도,장수군,202602,5,3500.0,21052.0
전북특별자치도,장수군,202602,6,10842.0,21052.0
전북특별자치도,장수군,202603,1,2127.0,21090.0
전북특별자치도,장수군,202603,2,1341.0,21090.0
전북특별자치도,장수군,202603,3,1258.0,21090.0
전북특별자치도,장수군,202603,4,2000.0,21090.0
전북특별자치도,장수군,202603,5,3471.0,21090.0
전북특별자치도,장수군,202603,6,10893.0,21090.0
전북특별자치도,장수군,202604,1,2115.0,21117.0
전북특별자치도,장수군,202604,2,1342.0,21117.0
전북특별자치도,장수군,202604,3,1271.0,21117.0
전북특별자치도,장수군,202604,4,1986.0,21117.0
전북특별자치도,장수군,202604,5,3470.0,21117.0
전북특별자치도,장수군,202604,6,10933.0,21117.0
전북특별자치도,장수군,202605,1,2114.0,21144.0
전북특별자치도,장수군,202605,2,1346.0,21144.0
전북특별자치도,장수군,202605,3,1274.0,21144.0
전북특별자치도,장수군,202605,4,1986.0,21144.0
전북특별자치도,장수군,202605,5,3452.0,21144.0
전북특별자치도,장수군,202605,6,10972.0,21144.0
전북특별자치도,장수군,202606,1,2107.0,21169.0
전북특별자치도,장수군,202606,2,1352.0,21169.0
전북특별자치도,장수군,202606,3,1287.0,21169.0
전북특별자치도,장수군,202606,4,1987.0,21169.0
전북특별자치도,장수군,202606,5,3444.0,21169.0
전북특별자치도,장수군,202606,6,10992.0,21169.0
전북특별자치도,전주시 덕진구,202601,1,55534.0,308441.0
전북특별자치도,전주시 덕진구,202601,2,37337.0,308441.0
전북특별자치도,전주시 덕진구,202601,3,38178.0,308441.0
전북특별자치도,전주시 덕진구,202601,4,48241.0,308441.0
전북특별자치도,전주시 덕진구,202601,5,51579.0,308441.0
전북특별자치도,전주시 덕진구,202601,6,77572.0,308441.0
전북특별자치도,전주시 덕진구,202602,1,55433.0,308216.0
전북특별자치도,전주시 덕진구,202602,2,37273.0,308216.0
전북특별자치도,전주시 덕진구,202602,3,37936.0,308216.0
