BC업종,SEMAS소분류코드,SEMAS소분류명,매핑신뢰도,API관측업종명,전국점포수,시도코드,시도,시군구코드,시군구,점포수
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,11,서울특별시,11140,중구,28
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,41,경기도,41597,화성시 동탄구,49
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,52,전북특별자치도,52800,부안군,5
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,11,서울특별시,11170,용산구,19
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,50,제주특별자치도,50130,서귀포시,16
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,11,서울특별시,11500,강서구,50
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,41,경기도,41271,안산시 상록구,33
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,12,전남광주통합특별시,12810,무안군,12
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,27,대구광역시,27110,중구,17
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,43,충청북도,43112,청주시 서원구,16
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,41,경기도,41150,의정부시,37
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,26,부산광역시,26350,해운대구,22
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,11,서울특별시,11260,중랑구,16
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,28,인천광역시,28245,계양구,20
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,41,경기도,41135,성남시 분당구,25
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,52,전북특별자치도,52111,전주시 완산구,21
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,51,강원특별자치도,51110,춘천시,23
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,51,강원특별자치도,51150,강릉시,17
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,41,경기도,41273,안산시 단원구,59
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,28,인천광역시,28200,남동구,53
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,27,대구광역시,27710,달성군,15
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,47,경상북도,47190,구미시,34
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,11,서울특별시,11560,영등포구,53
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,41,경기도,41115,수원시 팔달구,35
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,48,경상남도,48170,진주시,26
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,48,경상남도,48330,양산시,25
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,41,경기도,41210,광명시,24
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,41,경기도,41591,화성시 만세구,30
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,43,충청북도,43800,단양군,2
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,41,경기도,41111,수원시 장안구,25
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,51,강원특별자치도,51130,원주시,34
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,11,서울특별시,11215,광진구,33
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,11,서울특별시,11350,노원구,24
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,47,경상북도,47150,김천시,9
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,27,대구광역시,27230,북구,28
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,30,대전광역시,30230,대덕구,9
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,47,경상북도,47113,포항시 북구,24
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,41,경기도,41287,고양시 일산서구,17
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,47,경상북도,47130,경주시,16
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,44,충청남도,44270,당진시,21
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,41,경기도,41480,파주시,46
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,41,경기도,41550,안성시,23
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,12,전남광주통합특별시,12240,서구,17
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,12,전남광주통합특별시,12300,북구,22
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,27,대구광역시,27200,남구,9
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,11,서울특별시,11290,성북구,29
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,11,서울특별시,11230,동대문구,35
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,28,인천광역시,28275,서해구,49
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,31,울산광역시,31710,울주군,14
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,12,전남광주통합특별시,12150,순천시,18
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,26,부산광역시,26440,강서구,9
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,11,서울특별시,11530,구로구,50
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,48,경상남도,48240,사천시,7
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,47,경상북도,47850,칠곡군,6
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,41,경기도,41463,용인시 기흥구,37
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,41,경기도,41131,성남시 수정구,19
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,26,부산광역시,26230,부산진구,35
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,48,경상남도,48250,김해시,34
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,26,부산광역시,26320,북구,13
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,43,충청북도,43150,제천시,10
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,41,경기도,41465,용인시 수지구,26
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,41,경기도,41113,수원시 권선구,31
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,41,경기도,41650,포천시,14
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,11,서울특별시,11740,강동구,30
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,30,대전광역시,30110,동구,21
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,52,전북특별자치도,52180,정읍시,6
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,28,인천광역시,28177,미추홀구,38
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,41,경기도,41630,양주시,23
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,52,전북특별자치도,52140,익산시,19
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,11,서울특별시,11680,강남구,60
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,47,경상북도,47170,안동시,8
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,47,경상북도,47290,경산시,27
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,28,인천광역시,28155,영종구,16
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,43,충청북도,43111,청주시 상당구,16
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,44,충청남도,44180,보령시,7
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,26,부산광역시,26110,중구,3
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,52,전북특별자치도,52113,전주시 덕진구,27
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,12,전남광주통합특별시,12780,강진군,1
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,47,경상북도,47250,상주시,4
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,41,경기도,41410,군포시,17
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,41,경기도,41500,이천시,18
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,31,울산광역시,31170,동구,16
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,26,부산광역시,26380,사하구,18
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,41,경기도,41173,안양시 동안구,23
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,11,서울특별시,11305,강북구,19
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,41,경기도,41595,화성시 병점구,16
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,27,대구광역시,27170,서구,8
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,48,경상남도,48730,함안군,4
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,12,전남광주통합특별시,12130,여수시,15
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,12,전남광주통합특별시,12210,동구,15
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,28,인천광역시,28125,제물포구,9
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,12,전남광주통합특별시,12330,광산구,30
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,11,서울특별시,11470,양천구,29
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,48,경상남도,48125,창원시 마산합포구,10
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,43,충청북도,43730,옥천군,7
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,26,부산광역시,26410,금정구,18
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,47,경상북도,47730,의성군,1
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,36,세종특별자치시,36110,세종특별자치시,35
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,12,전남광주통합특별시,12830,영광군,3
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,43,충청북도,43114,청주시 청원구,20
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,28,인천광역시,28290,검단구,28
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,48,경상남도,48220,통영시,10
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,47,경상북도,47820,청도군,1
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,48,경상남도,48820,고성군,4
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,30,대전광역시,30140,중구,22
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,26,부산광역시,26530,사상구,13
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,43,충청북도,43760,괴산군,2
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,43,충청북도,43740,영동군,2
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,41,경기도,41250,동두천시,10
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,48,경상남도,48270,밀양시,3
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,48,경상남도,48129,창원시 진해구,16
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,48,경상남도,48880,거창군,3
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,44,충청남도,44210,서산시,20
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,51,강원특별자치도,51720,홍천군,6
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,27,대구광역시,27290,달서구,32
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,12,전남광주통합특별시,12170,나주시,11
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,26,부산광역시,26500,수영구,8
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,41,경기도,41670,여주시,6
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,47,경상북도,47280,문경시,3
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,48,경상남도,48310,거제시,15
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,12,전남광주통합특별시,12110,목포시,21
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,26,부산광역시,26200,영도구,2
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,48,경상남도,48121,창원시 의창구,10
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,43,충청북도,43130,충주시,22
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,12,전남광주통합특별시,12750,보성군,2
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,12,전남광주통합특별시,12760,화순군,4
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,44,충청남도,44150,공주시,5
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,12,전남광주통합특별시,12270,남구,9
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,47,경상북도,47770,영덕군,1
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,11,서울특별시,11320,도봉구,10
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,47,경상북도,47930,울진군,3
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,12,전남광주통합특별시,12820,함평군,2
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,12,전남광주통합특별시,12710,담양군,3
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,52,전북특별자치도,52710,완주군,5
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,44,충청남도,44825,태안군,1
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,43,충청북도,43750,진천군,12
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,52,전북특별자치도,52770,순창군,2
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,51,강원특별자치도,51210,속초시,6
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,52,전북특별자치도,52730,무주군,1
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,47,경상북도,47900,예천군,4
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,11,서울특별시,11380,은평구,21
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,28,인천광역시,28710,강화군,4
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,26,부산광역시,26470,연제구,10
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,48,경상남도,48740,창녕군,4
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,51,강원특별자치도,51830,양양군,1
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,47,경상북도,47840,성주군,2
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,52,전북특별자치도,52190,남원시,4
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,26,부산광역시,26710,기장군,12
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,47,경상북도,47230,영천시,5
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,52,전북특별자치도,52210,김제시,3
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,48,경상남도,48850,하동군,1
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,48,경상남도,48890,합천군,1
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,51,강원특별자치도,51780,철원군,3
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,12,전남광주통합특별시,12190,광양시,12
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,26,부산광역시,26170,동구,3
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,48,경상남도,48870,함양군,1
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,44,충청남도,44710,금산군,6
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,41,경기도,41430,의왕시,8
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,12,전남광주통합특별시,12770,장흥군,2
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,44,충청남도,44250,계룡시,2
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,48,경상남도,48840,남해군,1
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,44,충청남도,44810,예산군,6
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,43,충청북도,43720,보은군,2
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,12,전남광주통합특별시,12840,장성군,1
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,41,경기도,41820,가평군,2
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,26,부산광역시,26140,서구,4
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,12,전남광주통합특별시,12800,영암군,7
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,51,강원특별자치도,51770,정선군,2
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,41,경기도,41290,과천시,3
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,41,경기도,41800,연천군,1
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,44,충청남도,44770,서천군,2
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,47,경상북도,47920,봉화군,1
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,43,충청북도,43745,증평군,4
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,44,충청남도,44790,청양군,2
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,12,전남광주통합특별시,12790,해남군,3
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,51,강원특별자치도,51810,인제군,2
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,12,전남광주통합특별시,12860,진도군,2
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,27,대구광역시,27720,군위군,1
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,52,전북특별자치도,52790,고창군,3
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,47,경상북도,47830,고령군,1
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,51,강원특별자치도,51820,고성군,2
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,12,전남광주통합특별시,12850,완도군,2
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,12,전남광주통합특별시,12740,고흥군,3
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,51,강원특별자치도,51190,태백시,2
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,48,경상남도,48860,산청군,1
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,12,전남광주통합특별시,12730,구례군,2
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,41,경기도,41830,양평군,3
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,52,전북특별자치도,52720,진안군,1
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,52,전북특별자치도,52740,장수군,1
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,51,강원특별자치도,51750,영월군,2
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,12,전남광주통합특별시,12720,곡성군,2
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,52,전북특별자치도,52750,임실군,1
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,48,경상남도,48720,의령군,1
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,51,강원특별자치도,51730,횡성군,2
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,28,인천광역시,28720,옹진군,1
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,51,강원특별자치도,51800,양구군,1
중국음식,I20202,마라탕/훠궈,HIGH,마라탕/훠궈,4369,51,강원특별자치도,51790,화천군,1
서양음식,I20401,경양식,HIGH,경양식,19598,41,경기도,41461,용인시 처인구,72
서양음식,I20401,경양식,HIGH,경양식,19598,41,경기도,41281,고양시 덕양구,125
서양음식,I20401,경양식,HIGH,경양식,19598,41,경기도,41135,성남시 분당구,297
서양음식,I20401,경양식,HIGH,경양식,19598,28,인천광역시,28125,제물포구,45
서양음식,I20401,경양식,HIGH,경양식,19598,41,경기도,41287,고양시 일산서구,60
서양음식,I20401,경양식,HIGH,경양식,19598,11,서울특별시,11440,마포구,616
서양음식,I20401,경양식,HIGH,경양식,19598,11,서울특별시,11500,강서구,170
서양음식,I20401,경양식,HIGH,경양식,19598,12,전남광주통합특별시,12130,여수시,71
서양음식,I20401,경양식,HIGH,경양식,19598,41,경기도,41610,광주시,89
서양음식,I20401,경양식,HIGH,경양식,19598,41,경기도,41480,파주시,170
서양음식,I20401,경양식,HIGH,경양식,19598,11,서울특별시,11110,종로구,400
서양음식,I20401,경양식,HIGH,경양식,19598,41,경기도,41150,의정부시,109
서양음식,I20401,경양식,HIGH,경양식,19598,51,강원특별자치도,51780,철원군,21
서양음식,I20401,경양식,HIGH,경양식,19598,41,경기도,41220,평택시,253
서양음식,I20401,경양식,HIGH,경양식,19598,41,경기도,41360,남양주시,171
서양음식,I20401,경양식,HIGH,경양식,19598,41,경기도,41500,이천시,75
서양음식,I20401,경양식,HIGH,경양식,19598,41,경기도,41820,가평군,40
서양음식,I20401,경양식,HIGH,경양식,19598,26,부산광역시,26200,영도구,24
서양음식,I20401,경양식,HIGH,경양식,19598,43,충청북도,43130,충주시,52
서양음식,I20401,경양식,HIGH,경양식,19598,41,경기도,41450,하남시,114
서양음식,I20401,경양식,HIGH,경양식,19598,11,서울특별시,11590,동작구,100
서양음식,I20401,경양식,HIGH,경양식,19598,41,경기도,41670,여주시,39
서양음식,I20401,경양식,HIGH,경양식,19598,52,전북특별자치도,52130,군산시,98
서양음식,I20401,경양식,HIGH,경양식,19598,41,경기도,41591,화성시 만세구,76
서양음식,I20401,경양식,HIGH,경양식,19598,28,인천광역시,28185,연수구,176
서양음식,I20401,경양식,HIGH,경양식,19598,41,경기도,41550,안성시,85
서양음식,I20401,경양식,HIGH,경양식,19598,44,충청남도,44150,공주시,37
서양음식,I20401,경양식,HIGH,경양식,19598,11,서울특별시,11680,강남구,966
서양음식,I20401,경양식,HIGH,경양식,19598,43,충청북도,43111,청주시 상당구,76
서양음식,I20401,경양식,HIGH,경양식,19598,41,경기도,41630,양주시,86
서양음식,I20401,경양식,HIGH,경양식,19598,52,전북특별자치도,52790,고창군,13
서양음식,I20401,경양식,HIGH,경양식,19598,41,경기도,41650,포천시,53
서양음식,I20401,경양식,HIGH,경양식,19598,11,서울특별시,11170,용산구,673
서양음식,I20401,경양식,HIGH,경양식,19598,41,경기도,41285,고양시 일산동구,163
서양음식,I20401,경양식,HIGH,경양식,19598,48,경상남도,48121,창원시 의창구,59
서양음식,I20401,경양식,HIGH,경양식,19598,11,서울특별시,11140,중구,317
서양음식,I20401,경양식,HIGH,경양식,19598,28,인천광역시,28200,남동구,101
서양음식,I20401,경양식,HIGH,경양식,19598,51,강원특별자치도,51150,강릉시,123
서양음식,I20401,경양식,HIGH,경양식,19598,11,서울특별시,11710,송파구,340
서양음식,I20401,경양식,HIGH,경양식,19598,41,경기도,41370,오산시,42
서양음식,I20401,경양식,HIGH,경양식,19598,43,충청북도,43800,단양군,8
서양음식,I20401,경양식,HIGH,경양식,19598,41,경기도,41273,안산시 단원구,127
서양음식,I20401,경양식,HIGH,경양식,19598,50,제주특별자치도,50110,제주시,457
서양음식,I20401,경양식,HIGH,경양식,19598,27,대구광역시,27230,북구,98
서양음식,I20401,경양식,HIGH,경양식,19598,48,경상남도,48123,창원시 성산구,116
서양음식,I20401,경양식,HIGH,경양식,19598,11,서울특별시,11380,은평구,102
서양음식,I20401,경양식,HIGH,경양식,19598,11,서울특별시,11410,서대문구,148
서양음식,I20401,경양식,HIGH,경양식,19598,28,인천광역시,28237,부평구,78
서양음식,I20401,경양식,HIGH,경양식,19598,41,경기도,41194,부천시 소사구,23
서양음식,I20401,경양식,HIGH,경양식,19598,11,서울특별시,11650,서초구,363
서양음식,I20401,경양식,HIGH,경양식,19598,41,경기도,41115,수원시 팔달구,160
서양음식,I20401,경양식,HIGH,경양식,19598,30,대전광역시,30140,중구,86
서양음식,I20401,경양식,HIGH,경양식,19598,27,대구광역시,27710,달성군,44
서양음식,I20401,경양식,HIGH,경양식,19598,11,서울특별시,11200,성동구,283
서양음식,I20401,경양식,HIGH,경양식,19598,30,대전광역시,30170,서구,188
서양음식,I20401,경양식,HIGH,경양식,19598,52,전북특별자치도,52710,완주군,25
서양음식,I20401,경양식,HIGH,경양식,19598,43,충청북도,43770,음성군,32
서양음식,I20401,경양식,HIGH,경양식,19598,44,충청남도,44200,아산시,102
서양음식,I20401,경양식,HIGH,경양식,19598,48,경상남도,48310,거제시,70
서양음식,I20401,경양식,HIGH,경양식,19598,41,경기도,41131,성남시 수정구,72
서양음식,I20401,경양식,HIGH,경양식,19598,47,경상북도,47113,포항시 북구,69
서양음식,I20401,경양식,HIGH,경양식,19598,41,경기도,41171,안양시 만안구,37
서양음식,I20401,경양식,HIGH,경양식,19598,41,경기도,41250,동두천시,39
서양음식,I20401,경양식,HIGH,경양식,19598,41,경기도,41570,김포시,125
서양음식,I20401,경양식,HIGH,경양식,19598,11,서울특별시,11530,구로구,67
서양음식,I20401,경양식,HIGH,경양식,19598,47,경상북도,47150,김천시,29
서양음식,I20401,경양식,HIGH,경양식,19598,41,경기도,41310,구리시,47
서양음식,I20401,경양식,HIGH,경양식,19598,41,경기도,41410,군포시,42
서양음식,I20401,경양식,HIGH,경양식,19598,41,경기도,41800,연천군,16
서양음식,I20401,경양식,HIGH,경양식,19598,41,경기도,41597,화성시 동탄구,156
서양음식,I20401,경양식,HIGH,경양식,19598,26,부산광역시,26230,부산진구,203
서양음식,I20401,경양식,HIGH,경양식,19598,44,충청남도,44180,보령시,26
서양음식,I20401,경양식,HIGH,경양식,19598,31,울산광역시,31140,남구,150
서양음식,I20401,경양식,HIGH,경양식,19598,26,부산광역시,26500,수영구,214
