BC업종,시도코드,시도,시군구코드,시군구,점포수
한정식,41,경기도,41194,부천시 소사구,354
한정식,41,경기도,41196,부천시 오정구,365
한정식,41,경기도,41210,광명시,518
한정식,41,경기도,41220,평택시,2103
한정식,41,경기도,41250,동두천시,355
한정식,41,경기도,41271,안산시 상록구,711
한정식,41,경기도,41273,안산시 단원구,1059
한정식,41,경기도,41281,고양시 덕양구,990
한정식,41,경기도,41285,고양시 일산동구,761
한정식,41,경기도,41287,고양시 일산서구,464
한정식,41,경기도,41290,과천시,156
한정식,41,경기도,41310,구리시,491
한정식,41,경기도,41360,남양주시,1809
한정식,41,경기도,41370,오산시,615
한정식,41,경기도,41390,시흥시,1375
한정식,41,경기도,41410,군포시,480
한정식,41,경기도,41430,의왕시,272
한정식,41,경기도,41450,하남시,717
한정식,41,경기도,41461,용인시 처인구,1030
한정식,41,경기도,41463,용인시 기흥구,718
한정식,41,경기도,41465,용인시 수지구,449
한정식,41,경기도,41480,파주시,1517
한정식,41,경기도,41500,이천시,847
한정식,41,경기도,41550,안성시,964
한정식,41,경기도,41570,김포시,1218
한정식,41,경기도,41591,화성시 만세구,1127
한정식,41,경기도,41593,화성시 효행구,361
한정식,41,경기도,41595,화성시 병점구,300
한정식,41,경기도,41597,화성시 동탄구,761
한정식,41,경기도,41610,광주시,1051
한정식,41,경기도,41630,양주시,964
한정식,41,경기도,41650,포천시,937
한정식,41,경기도,41670,여주시,581
한정식,41,경기도,41800,연천군,274
한정식,41,경기도,41820,가평군,582
한정식,41,경기도,41830,양평군,592
한정식,43,충청북도,43111,청주시 상당구,724
한정식,43,충청북도,43112,청주시 서원구,552
한정식,43,충청북도,43113,청주시 흥덕구,1014
한정식,43,충청북도,43114,청주시 청원구,707
한정식,43,충청북도,43130,충주시,1184
한정식,43,충청북도,43150,제천시,714
한정식,43,충청북도,43720,보은군,244
한정식,43,충청북도,43730,옥천군,320
한정식,43,충청북도,43740,영동군,266
한정식,43,충청북도,43745,증평군,194
한정식,43,충청북도,43750,진천군,468
한정식,43,충청북도,43760,괴산군,300
한정식,43,충청북도,43770,음성군,586
한정식,43,충청북도,43800,단양군,275
한정식,44,충청남도,44131,천안시 동남구,1035
한정식,44,충청남도,44133,천안시 서북구,1386
한정식,44,충청남도,44150,공주시,691
한정식,44,충청남도,44180,보령시,626
한정식,44,충청남도,44200,아산시,1202
한정식,44,충청남도,44210,서산시,892
한정식,44,충청남도,44230,논산시,549
한정식,44,충청남도,44250,계룡시,136
한정식,44,충청남도,44270,당진시,922
한정식,44,충청남도,44710,금산군,316
한정식,44,충청남도,44760,부여군,311
한정식,44,충청남도,44770,서천군,280
한정식,44,충청남도,44790,청양군,189
한정식,44,충청남도,44800,홍성군,436
한정식,44,충청남도,44810,예산군,491
한정식,44,충청남도,44825,태안군,441
한정식,47,경상북도,47111,포항시 남구,1171
한정식,47,경상북도,47113,포항시 북구,1051
한정식,47,경상북도,47130,경주시,1635
한정식,47,경상북도,47150,김천시,595
한정식,47,경상북도,47170,안동시,797
한정식,47,경상북도,47190,구미시,1576
한정식,47,경상북도,47210,영주시,549
한정식,47,경상북도,47230,영천시,504
한정식,47,경상북도,47250,상주시,447
한정식,47,경상북도,47280,문경시,468
한정식,47,경상북도,47290,경산시,1101
한정식,47,경상북도,47730,의성군,243
한정식,47,경상북도,47750,청송군,243
한정식,47,경상북도,47760,영양군,110
한정식,47,경상북도,47770,영덕군,262
한정식,47,경상북도,47820,청도군,307
한정식,47,경상북도,47830,고령군,173
한정식,47,경상북도,47840,성주군,285
한정식,47,경상북도,47850,칠곡군,620
한정식,47,경상북도,47900,예천군,244
한정식,47,경상북도,47920,봉화군,198
한정식,47,경상북도,47930,울진군,375
한정식,47,경상북도,47940,울릉군,129
한정식,48,경상남도,48121,창원시 의창구,791
한정식,48,경상남도,48123,창원시 성산구,908
한정식,48,경상남도,48125,창원시 마산합포구,855
한정식,48,경상남도,48127,창원시 마산회원구,649
한정식,48,경상남도,48129,창원시 진해구,772
한정식,48,경상남도,48170,진주시,1359
한정식,48,경상남도,48220,통영시,685
한정식,48,경상남도,48240,사천시,615
한정식,48,경상남도,48250,김해시,1856
한정식,48,경상남도,48270,밀양시,610
한정식,48,경상남도,48310,거제시,1217
한정식,48,경상남도,48330,양산시,1287
한정식,48,경상남도,48720,의령군,141
한정식,48,경상남도,48730,함안군,307
한정식,48,경상남도,48740,창녕군,353
한정식,48,경상남도,48820,고성군,297
한정식,48,경상남도,48840,남해군,340
한정식,48,경상남도,48850,하동군,320
한정식,48,경상남도,48860,산청군,266
한정식,48,경상남도,48870,함양군,284
한정식,48,경상남도,48880,거창군,345
한정식,48,경상남도,48890,합천군,249
한정식,50,제주특별자치도,50110,제주시,3416
한정식,50,제주특별자치도,50130,서귀포시,1475
한정식,51,강원특별자치도,51110,춘천시,1160
한정식,51,강원특별자치도,51130,원주시,1611
한정식,51,강원특별자치도,51150,강릉시,1267
한정식,51,강원특별자치도,51170,동해시,458
한정식,51,강원특별자치도,51190,태백시,237
한정식,51,강원특별자치도,51210,속초시,642
한정식,51,강원특별자치도,51230,삼척시,429
한정식,51,강원특별자치도,51720,홍천군,441
한정식,51,강원특별자치도,51730,횡성군,315
한정식,51,강원특별자치도,51750,영월군,280
한정식,51,강원특별자치도,51760,평창군,387
한정식,51,강원특별자치도,51770,정선군,378
한정식,51,강원특별자치도,51780,철원군,279
한정식,51,강원특별자치도,51790,화천군,162
한정식,51,강원특별자치도,51800,양구군,149
한정식,51,강원특별자치도,51810,인제군,303
한정식,51,강원특별자치도,51820,고성군,207
한정식,51,강원특별자치도,51830,양양군,265
한정식,52,전북특별자치도,52111,전주시 완산구,1269
한정식,52,전북특별자치도,52113,전주시 덕진구,1012
한정식,52,전북특별자치도,52130,군산시,1197
한정식,52,전북특별자치도,52140,익산시,1072
한정식,52,전북특별자치도,52180,정읍시,462
한정식,52,전북특별자치도,52190,남원시,499
한정식,52,전북특별자치도,52210,김제시,345
한정식,52,전북특별자치도,52710,완주군,505
한정식,52,전북특별자치도,52720,진안군,166
한정식,52,전북특별자치도,52730,무주군,224
한정식,52,전북특별자치도,52740,장수군,109
한정식,52,전북특별자치도,52750,임실군,157
한정식,52,전북특별자치도,52770,순창군,157
한정식,52,전북특별자치도,52790,고창군,249
한정식,52,전북특별자치도,52800,부안군,318
